player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
João Pedro,9,br BRA,FW,23-188,71,0,0,0,0,1,1,0,0,32,3,0,1,0.1,0.1,0.0,1,0,12,17,70.6,2,15,0,7,1
Danny Welbeck,18,eng ENG,FW,34-127,19,0,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,1,5,0,0,0
Kaoru Mitoma,22,jp JPN,LW,27-317,90,0,0,0,0,2,2,0,0,58,3,1,2,0.2,0.2,0.0,3,0,29,38,76.3,4,33,6,8,3
Simon Adingra,11,ci CIV,RW,23-091,90,0,0,0,0,2,0,0,0,22,0,1,0,0.1,0.1,0.3,3,0,11,16,68.8,1,14,2,1,0
Brajan Gruda,8,de GER,AM,20-306,83,0,0,0,0,0,0,0,0,25,1,0,1,0.0,0.0,0.0,4,0,12,16,75.0,1,12,1,1,0
Matt O'Riley,33,dk DEN,AM,24-132,7,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,1,2,0,0,0
Yasin Ayari,26,se SWE,DM,21-178,90,0,0,0,0,3,0,0,0,55,5,1,2,0.4,0.4,0.0,3,0,32,39,82.1,4,26,1,1,0
Diego Gómez,25,py PAR,DM,22-006,71,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.1,1,0,26,38,68.4,1,15,0,0,0
Carlos Baleba,20,cm CMR,DM,21-089,19,0,0,0,0,1,0,0,0,30,0,1,0,0.0,0.0,0.0,0,0,20,25,80.0,2,20,0,2,2
Pervis Estupiñán,30,ec ECU,LB,27-071,90,0,0,0,0,1,0,0,0,70,2,1,0,0.0,0.0,0.0,2,0,52,61,85.2,5,29,2,2,0
Lewis Dunk,5,eng ENG,CB,33-132,71,0,0,0,0,0,0,0,0,77,0,0,0,0.0,0.0,0.0,0,0,65,75,86.7,7,42,1,0,0
Eiran Cashin,16,ie IRL,CB,23-144,19,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,22,26,84.6,5,19,0,1,0
Jan Paul van Hecke,29,nl NED,CB,24-298,90,0,0,0,0,1,1,0,0,80,0,0,0,0.0,0.0,0.0,0,0,66,74,89.2,8,47,2,0,0
Jack Hinshelwood,41,eng ENG,RB,19-356,71,0,0,0,0,0,0,1,0,39,0,2,0,0.0,0.0,0.1,1,0,29,35,82.9,2,15,1,1,0
Mats Wieffer,27,nl NED,RB,25-137,19,0,0,0,0,0,0,0,0,14,1,0,1,0.0,0.0,0.0,1,0,11,12,91.7,0,4,0,0,0
Bart Verbruggen,1,nl NED,GK,22-227,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,1,0,28,29,96.6,0,26,0,0,0
