player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Josip Drmić,20,ch SUI,FW,27-321,90,0,0,0,0,1,0,0,0,28,0,0,2,0.1,0.1,0.0,2,0,13,16,81.3,0,10,0,5,2
Onel Hernández,11,cu CUB,"LW,LM",27-144,79,0,0,0,0,2,0,0,0,27,0,1,1,0.1,0.1,0.0,2,0,13,17,76.5,2,18,6,3,2
Adam Idah,35,ie IRL,LM,19-134,11,0,0,0,0,1,0,0,0,7,1,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,6,0,2,0
Lukas Rupp,7,de GER,RW,29-168,70,0,0,0,0,1,1,0,0,40,4,0,3,0.0,0.0,0.0,2,0,19,28,67.9,1,22,0,1,0
Emi Buendía,17,ar ARG,"RM,RB",23-182,20,0,0,0,0,0,0,0,0,30,3,1,0,0.0,0.0,0.1,2,0,16,27,59.3,2,17,2,2,2
Ondrej Duda,25,sk SVK,AM,25-202,70,0,0,0,0,1,0,0,0,43,0,1,0,0.1,0.1,0.0,4,0,27,33,81.8,4,20,2,1,1
Teemu Pukki,22,fi FIN,FW,30-087,20,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,1,4,1,0,0
Alexander Tettey,27,no NOR,"DM,CM",34-081,78,0,0,0,0,2,0,0,0,42,0,0,0,0.1,0.1,0.0,0,0,32,36,88.9,1,24,1,0,0
Mario Vrančić,8,ba BIH,CM,31-032,12,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,0,0,10,11,90.9,3,7,0,0,0
Kenny McLean,23,sct SCO,"DM,CM",28-168,90,0,0,0,0,1,0,0,0,68,0,1,0,0.0,0.0,0.0,3,0,52,65,80.0,7,32,5,0,0
Jamal Lewis,12,nir NIR,LB,22-151,86,0,0,0,0,0,0,0,0,48,0,0,2,0.0,0.0,0.0,0,0,28,42,66.7,1,22,1,1,0
Todd Cantwell,14,eng ENG,RM,22-118,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,0
Timm Klose,15,ch SUI,CB,32-046,90,0,0,0,0,0,0,0,0,66,3,0,2,0.0,0.0,0.0,0,0,50,56,89.3,1,29,0,0,0
Ben Godfrey,4,eng ENG,CB,22-161,90,0,0,0,0,0,0,0,0,51,0,0,2,0.0,0.0,0.0,0,0,34,41,82.9,2,28,0,0,0
Max Aarons,2,eng ENG,"RB,LB",20-172,90,0,0,0,0,0,0,0,0,65,4,4,2,0.0,0.0,0.0,1,0,37,48,77.1,2,27,2,3,2
Tim Krul,1,nl NED,GK,32-082,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,30,46,65.2,0,25,0,0,0
