player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Daniel Podence,10,pt POR,FW,25-061,90,0,0,0,0,1,0,0,0,41,1,2,0,0.1,0.1,0.1,4,0,24,31,77.4,3,34,2,9,7
Pedro Neto,7,pt POR,"FW,WB",20-287,90,0,0,0,0,3,1,0,0,50,0,1,0,0.2,0.2,0.0,1,0,35,44,79.5,2,40,6,4,2
Owen Otasowie,54,us USA,AM,19-350,59,0,0,0,0,0,0,1,0,25,0,0,0,0.0,0.0,0.0,2,0,14,16,87.5,1,11,1,1,0
Fábio Silva,17,pt POR,AM,18-155,31,1,0,1,1,1,0,0,0,10,0,0,0,0.9,0.1,0.0,1,1,2,6,33.3,0,5,0,0,0
João Moutinho,28,pt POR,CM,34-104,90,0,0,0,0,0,0,0,0,85,2,0,0,0.0,0.0,0.1,5,1,71,82,86.6,11,63,2,0,0
Rúben Neves,8,pt POR,CM,23-283,75,0,0,0,0,4,1,0,0,69,2,3,0,0.1,0.1,0.1,3,0,47,57,82.5,14,45,0,0,0
Vitinha,20,pt POR,CM,20-312,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,10,12,83.3,2,10,0,0,0
Rayan Aït-Nouri,3,dz ALG,WB,19-198,59,0,0,0,0,1,0,0,0,28,3,2,0,0.0,0.0,0.0,2,0,16,18,88.9,0,19,2,2,1
Adama Traoré,37,es ESP,FW,24-331,31,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.2,4,0,14,20,70.0,2,19,3,6,4
Nélson Semedo,22,pt POR,WB,27-035,90,0,0,0,0,1,0,0,0,75,3,2,1,0.0,0.0,0.0,1,0,54,62,87.1,7,47,3,2,0
Romain Saïss,27,ma MAR,CB,30-270,90,0,0,0,0,3,0,0,0,71,0,2,0,0.1,0.1,0.0,1,0,44,61,72.1,3,49,0,0,0
Conor Coady,16,eng ENG,CB,27-300,90,0,0,0,0,0,0,0,0,60,0,3,1,0.0,0.0,0.0,2,0,46,54,85.2,2,41,0,0,0
Max Kilman,49,eng ENG,CB,23-212,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,25,33,75.8,1,27,0,0,0
Rui Patrício,11,pt POR,GK,32-310,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,13,18,72.2,0,6,0,0,0
