player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Romelu Lukaku,9,be BEL,FW,25-301,90,0,0,0,0,4,2,0,0,39,1,0,3,1.7,1.7,0.0,2,0,16,26,61.5,4,17,2,1,1
Marcus Rashford,10,eng ENG,"FW,AM",21-130,90,0,0,0,0,4,1,0,0,38,0,0,2,0.4,0.4,1.0,3,0,20,28,71.4,3,26,5,2,2
Paul Pogba,6,fr FRA,"CM,LM,DM",25-360,90,0,0,0,0,2,1,1,0,51,0,0,0,0.1,0.1,0.0,6,0,37,46,80.4,12,37,2,0,0
Nemanja Matić,31,rs SRB,CM,30-221,79,0,0,0,0,0,0,1,0,54,5,0,2,0.0,0.0,0.0,2,0,36,43,83.7,4,18,0,0,0
Mason Greenwood,54,eng ENG,RW,17-160,11,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,7,8,87.5,1,8,1,0,0
Fred,17,br BRA,"CM,DM",26-005,90,0,0,0,0,2,0,0,0,79,3,2,5,0.1,0.1,0.0,3,0,50,60,83.3,2,37,1,2,1
Diogo Dalot,20,pt POR,"WB,RM",19-357,70,0,0,0,0,2,0,0,0,32,0,2,1,0.1,0.1,0.1,2,0,17,23,73.9,1,12,0,0,0
Anthony Martial,11,fr FRA,"LW,WB",23-095,20,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,1,11,3,4,2
Luke Shaw,23,eng ENG,"WB,LB",23-241,90,0,0,0,0,0,0,0,0,72,5,1,0,0.0,0.0,0.6,5,0,50,61,82.0,12,33,11,3,2
Victor Lindelöf,2,se SWE,CB,24-236,90,0,0,0,0,0,0,0,0,59,3,1,0,0.0,0.0,0.0,0,0,43,50,86.0,0,34,0,0,0
Chris Smalling,12,eng ENG,CB,29-108,90,0,0,0,0,0,0,0,0,55,1,3,2,0.0,0.0,0.0,0,0,39,46,84.8,0,25,0,0,0
Ashley Young,18,eng ENG,"CB,RB",33-244,90,0,0,0,0,0,0,0,0,83,2,4,3,0.0,0.0,0.3,2,0,56,69,81.2,9,45,3,2,0
David de Gea,1,es ESP,GK,28-123,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,22,31,71.0,0,12,0,0,0
