player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Pierre-Emerick Aubameyang,14,ga GAB,"FW,RW",29-265,79,1,0,1,1,3,0,0,0,24,0,1,1,1.0,0.2,0.1,1,0,7,13,53.8,0,8,2,1,0
Denis Suárez,22,es ESP,RM,25-063,11,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,4,1,2,1
Alexandre Lacazette,9,fr FRA,FW,27-286,85,0,1,0,0,5,0,0,0,34,0,0,2,0.4,0.4,0.0,4,2,17,25,68.0,1,25,3,2,1
Eddie Nketiah,49,eng ENG,FW,19-284,5,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0
Mesut Özil,10,de GER,AM,30-146,76,0,0,0,0,0,0,0,0,42,0,1,1,0.0,0.0,0.2,6,0,31,34,91.2,6,33,5,0,0
Alex Iwobi,17,ng NGA,"LM,LW",22-311,14,0,0,0,0,0,0,0,0,8,1,1,0,0.0,0.0,0.0,0,0,2,4,50.0,1,9,0,1,1
Granit Xhaka,34,ch SUI,CM,26-164,90,1,0,0,0,2,1,0,0,75,0,2,0,0.1,0.1,0.1,5,0,53,69,76.8,8,31,2,0,0
Aaron Ramsey,8,wls WAL,CM,28-074,90,0,0,0,0,2,0,0,0,60,7,2,0,0.1,0.1,0.0,2,1,30,41,73.2,5,20,3,0,0
Sead Kolašinac,31,ba BIH,"WB,LB,LM",25-263,90,0,0,0,0,0,0,1,0,60,0,1,2,0.0,0.0,0.0,1,0,42,56,75.0,4,28,3,0,0
Ainsley Maitland-Niles,15,eng ENG,"WB,RB,RM",21-193,90,0,0,0,0,0,0,0,0,57,4,4,1,0.0,0.0,0.1,3,1,32,41,78.0,4,22,1,3,1
Nacho Monreal,18,es ESP,CB,33-012,90,0,0,0,0,0,0,0,0,47,1,2,2,0.0,0.0,0.0,0,0,30,40,75.0,3,26,1,0,0
Laurent Koscielny,6,fr FRA,CB,33-181,90,0,0,0,0,0,0,0,0,47,1,0,1,0.0,0.0,0.1,1,0,32,39,82.1,2,23,0,0,0
Sokratis Papastathopoulos,5,gr GRE,CB,30-274,90,0,0,0,0,1,0,1,0,41,2,1,2,0.1,0.1,0.2,1,0,25,31,80.6,2,21,2,0,0
Bernd Leno,19,de GER,GK,27-006,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,22,38,57.9,0,14,0,0,0
