player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ashley Barnes,10,eng ENG,FW,31-052,81,1,0,0,0,4,2,0,0,25,1,0,1,0.3,0.3,0.0,2,0,6,13,46.2,3,15,0,0,0
Jay Rodriguez,19,eng ENG,FW,31-145,9,0,0,0,0,0,0,1,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0
Chris Wood,9,nz NZL,FW,29-014,90,1,0,0,0,3,2,0,0,29,0,0,1,1.3,1.3,0.1,3,1,13,18,72.2,1,15,1,2,2
Dwight McNeil,11,eng ENG,"LM,RM",21-029,86,0,0,0,0,0,0,0,0,34,2,1,0,0.0,0.0,0.1,1,0,16,26,61.5,0,22,3,2,1
Josh Benson,41,eng ENG,RM,21-016,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Josh Brownhill,8,eng ENG,CM,25-002,90,0,0,0,0,2,0,0,0,38,1,4,3,0.1,0.1,0.0,0,0,18,23,78.3,1,17,0,0,0
Ashley Westwood,18,eng ENG,CM,30-264,90,0,0,0,0,0,0,1,0,37,0,1,1,0.0,0.0,0.4,1,0,21,35,60.0,6,19,0,0,0
Robbie Brady,12,ie IRL,RM,28-342,68,0,0,0,0,0,0,0,0,27,2,0,1,0.0,0.0,0.1,3,1,19,22,86.4,1,17,2,1,1
Erik Pieters,23,nl NED,LM,32-136,22,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,3,0,0,0
Charlie Taylor,3,eng ENG,LB,27-094,90,0,1,0,0,0,0,0,0,44,2,0,0,0.0,0.0,0.1,2,1,20,34,58.8,2,25,2,1,0
Ben Mee,6,eng ENG,CB,31-091,90,0,0,0,0,0,0,0,0,39,2,0,1,0.0,0.0,0.0,1,0,22,32,68.8,0,18,0,0,0
James Tarkowski,5,eng ENG,CB,28-032,90,0,0,0,0,0,0,0,0,32,3,2,2,0.0,0.0,0.0,1,0,10,21,47.6,1,14,0,1,1
Matthew Lowton,2,eng ENG,RB,31-195,90,0,0,0,0,1,0,0,0,44,1,2,0,0.0,0.0,0.0,0,0,24,34,70.6,5,20,4,1,0
Nick Pope,1,eng ENG,GK,28-246,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.1,3,0,18,30,60.0,0,15,0,0,0
