player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Marcus Rashford,10,eng ENG,FW,21-179,64,0,0,0,0,1,1,0,0,40,2,0,2,0.1,0.1,0.0,1,0,19,26,73.1,1,23,2,4,3
Alexis Sánchez,7,cl CHI,FW,30-130,26,0,0,0,0,0,0,0,0,13,2,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,4,0,0,0
Romelu Lukaku,9,be BEL,FW,25-350,90,0,0,0,0,1,1,0,0,33,0,0,0,0.3,0.3,0.0,1,1,20,28,71.4,5,23,4,1,1
Juan Mata,8,es ESP,AM,31-000,80,1,0,0,0,1,1,0,0,46,0,1,3,0.5,0.5,0.0,0,0,27,35,77.1,1,21,0,1,0
Scott McTominay,39,sct SCO,AM,22-141,10,0,0,0,0,0,0,0,0,6,1,0,1,0.0,0.0,0.0,0,0,1,4,25.0,0,1,0,0,0
Paul Pogba,6,fr FRA,LM,26-044,90,0,0,0,0,0,0,0,0,53,0,1,0,0.0,0.0,0.0,1,0,32,42,76.2,2,32,2,4,3
Nemanja Matić,31,rs SRB,CM,30-270,90,0,0,0,0,0,0,0,0,80,1,1,2,0.0,0.0,0.0,0,0,59,71,83.1,3,46,1,2,2
Ander Herrera,21,es ESP,RM,29-257,90,0,0,0,0,0,0,1,0,73,2,0,3,0.0,0.0,0.0,1,0,58,65,89.2,7,35,0,1,0
Luke Shaw,23,eng ENG,LB,23-290,90,0,1,0,0,0,0,0,0,74,0,0,3,0.0,0.0,0.8,2,1,56,66,84.8,5,34,3,0,0
Victor Lindelöf,2,se SWE,CB,24-285,90,0,0,0,0,0,0,0,0,50,2,0,0,0.0,0.0,0.0,1,0,43,46,93.5,0,32,0,0,0
Eric Bailly,3,ci CIV,CB,25-016,70,0,0,0,0,3,1,0,0,36,3,1,0,0.2,0.2,0.0,1,0,26,27,96.3,1,18,0,0,0
Marcos Rojo,16,ar ARG,CB,29-039,20,0,0,0,0,1,0,1,0,14,0,1,1,0.1,0.1,0.0,0,0,7,11,63.6,2,6,0,0,0
Ashley Young,18,eng ENG,RB,33-293,90,0,0,0,0,0,0,1,0,70,2,1,1,0.0,0.0,0.2,2,0,52,62,83.9,4,28,1,1,0
David de Gea,1,es ESP,GK,28-172,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,5,0,0,0
