match_id,season_id,home_team_id,away_team_id,start_time,home_goals,away_goals,status
66342,418,130,1,2021-08-13,2.0,0.0,C
66347,418,12,9,2021-08-14,5.0,1.0,C
66343,418,43,131,2021-08-14,1.0,2.0,C
66344,418,4,6,2021-08-14,3.0,0.0,C
66345,418,7,20,2021-08-14,3.0,1.0,C
66346,418,26,38,2021-08-14,1.0,0.0,C
66351,418,33,2,2021-08-14,3.0,2.0,C
66349,418,14,10,2021-08-14,0.0,3.0,C
66348,418,23,25,2021-08-15,2.0,4.0,C
66350,418,21,11,2021-08-15,1.0,0.0,C
66357,418,10,43,2021-08-21,2.0,0.0,C
66353,418,2,23,2021-08-21,2.0,0.0,C
66355,418,6,130,2021-08-21,0.0,0.0,C
66356,418,9,7,2021-08-21,2.0,2.0,C
66358,418,11,14,2021-08-21,5.0,0.0,C
66354,418,131,33,2021-08-21,2.0,0.0,C
66359,418,20,12,2021-08-22,1.0,1.0,C
66361,418,38,21,2021-08-22,0.0,1.0,C
66352,418,1,4,2021-08-22,0.0,2.0,C
66360,418,25,26,2021-08-23,4.0,1.0,C
66366,418,11,1,2021-08-28,5.0,0.0,C
66362,418,2,130,2021-08-28,1.0,1.0,C
66363,418,131,7,2021-08-28,0.0,2.0,C
66367,418,23,20,2021-08-28,2.0,2.0,C
66368,418,14,26,2021-08-28,1.0,2.0,C
66370,418,25,6,2021-08-28,2.0,2.0,C
66365,418,10,4,2021-08-28,1.0,1.0,C
66364,418,43,9,2021-08-29,1.0,1.0,C
66369,418,21,33,2021-08-29,1.0,0.0,C
66371,418,38,12,2021-08-29,0.0,1.0,C
66375,418,6,21,2021-09-11,3.0,0.0,C
66372,418,1,14,2021-09-11,1.0,0.0,C
66373,418,130,131,2021-09-11,0.0,1.0,C
66378,418,26,11,2021-09-11,0.0,1.0,C
66379,418,12,23,2021-09-11,4.0,1.0,C
66380,418,20,25,2021-09-11,0.0,0.0,C
66381,418,33,38,2021-09-11,0.0,2.0,C
66374,418,4,2,2021-09-11,3.0,0.0,C
66377,418,9,10,2021-09-12,0.0,3.0,C
66376,418,7,43,2021-09-13,3.0,1.0,C
66387,418,23,9,2021-09-17,1.0,1.0,C
66391,418,38,130,2021-09-18,0.0,2.0,C
66384,418,43,1,2021-09-18,0.0,1.0,C
66385,418,10,6,2021-09-18,3.0,0.0,C
66386,418,11,20,2021-09-18,0.0,0.0,C
66388,418,14,33,2021-09-18,1.0,3.0,C
66382,418,2,7,2021-09-18,3.0,0.0,C
66383,418,131,26,2021-09-19,2.0,1.0,C
66390,418,25,12,2021-09-19,1.0,2.0,C
66389,418,21,4,2021-09-19,0.0,3.0,C
66394,418,4,11,2021-09-25,0.0,1.0,C
66399,418,12,2,2021-09-25,0.0,1.0,C
66396,418,7,14,2021-09-25,2.0,0.0,C
66397,418,9,25,2021-09-25,1.0,2.0,C
66398,418,26,43,2021-09-25,2.0,2.0,C
66401,418,33,23,2021-09-25,1.0,1.0,C
66393,418,130,10,2021-09-25,3.0,3.0,C
66400,418,20,38,2021-09-26,0.0,1.0,C
66392,418,1,21,2021-09-26,3.0,1.0,C
66395,418,6,131,2021-09-27,1.0,1.0,C
66408,418,12,7,2021-10-02,1.0,1.0,C
66403,418,43,14,2021-10-02,0.0,0.0,C
66404,418,4,20,2021-10-02,3.0,1.0,C
66406,418,9,33,2021-10-02,1.0,0.0,C
66411,418,38,23,2021-10-02,2.0,1.0,C
66402,418,131,1,2021-10-02,0.0,0.0,C
66405,418,6,26,2021-10-03,2.0,2.0,C
66409,418,21,2,2021-10-03,2.0,1.0,C
66410,418,25,130,2021-10-03,1.0,2.0,C
66407,418,10,11,2021-10-03,2.0,2.0,C
66421,418,33,10,2021-10-16,0.0,5.0,C
66413,418,2,38,2021-10-16,2.0,3.0,C
66416,418,26,12,2021-10-16,4.0,2.0,C
66417,418,11,43,2021-10-16,2.0,0.0,C
66419,418,14,131,2021-10-16,0.0,0.0,C
66420,418,20,9,2021-10-16,1.0,0.0,C
66414,418,130,4,2021-10-16,0.0,1.0,C
66415,418,7,25,2021-10-17,0.0,1.0,C
66418,418,23,21,2021-10-17,2.0,3.0,C
66412,418,1,6,2021-10-18,2.0,2.0,C
66422,418,1,2,2021-10-22,3.0,1.0,C
66425,418,4,14,2021-10-23,7.0,0.0,C
66426,418,6,23,2021-10-23,1.0,1.0,C
66427,418,7,33,2021-10-23,2.0,5.0,C
66428,418,9,38,2021-10-23,1.0,1.0,C
66430,418,20,43,2021-10-23,2.0,2.0,C
66424,418,131,11,2021-10-23,1.0,4.0,C
66423,418,130,26,2021-10-24,1.0,2.0,C
66431,418,25,21,2021-10-24,1.0,0.0,C
66429,418,12,10,2021-10-24,0.0,5.0,C
66434,418,26,1,2021-10-30,0.0,2.0,C
66433,418,43,130,2021-10-30,3.0,1.0,C
66435,418,10,131,2021-10-30,2.0,2.0,C
66436,418,11,6,2021-10-30,0.0,2.0,C
