player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Nicolas Jackson,15,sn SEN,"FW,LW",22-242,81,0,1,0,0,1,1,0,0,32,0,0,3,0.4,0.4,0.3,2,1,14,21,66.7,1,18,1,4,1
Cesare Casadei,31,it ITA,CM,21-038,9,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.1,1,0,1,3,33.3,0,0,0,0,0
Raheem Sterling,7,eng ENG,LW,29-071,63,1,0,0,0,3,3,0,0,24,1,0,2,0.5,0.5,0.0,2,1,8,10,80.0,1,15,3,1,1
Christopher Nkunku,18,fr FRA,FW,26-095,27,0,0,0,0,2,1,0,0,10,0,1,1,0.2,0.2,0.0,1,0,3,4,75.0,0,4,0,0,0
Cole Palmer,20,eng ENG,RW,21-287,70,0,0,0,0,0,0,1,0,28,2,2,0,0.0,0.0,0.0,3,0,19,21,90.5,5,18,1,1,1
Trevoh Chalobah,14,eng ENG,CB,24-227,20,0,0,0,0,0,0,0,0,5,1,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0
Conor Gallagher,23,eng ENG,"AM,FW,CM",24-011,90,0,0,0,0,1,0,0,0,46,4,2,2,0.1,0.1,0.2,2,0,26,33,78.8,4,25,0,0,0
Enzo Fernández,8,ar ARG,"DM,CM",23-031,90,0,0,0,0,1,0,0,0,49,4,1,5,0.2,0.2,0.0,1,0,26,34,76.5,7,22,2,1,0
Moisés Caicedo,25,ec ECU,"DM,CM",22-107,90,0,0,0,0,0,0,1,0,44,4,0,3,0.0,0.0,0.0,0,0,31,33,93.9,2,20,0,0,0
Ben Chilwell,21,eng ENG,LB,27-058,90,0,0,0,0,1,1,0,0,43,1,0,1,0.1,0.1,0.0,1,0,21,31,67.7,2,15,0,0,0
Levi Colwill,26,eng ENG,CB,20-356,90,0,0,0,0,0,0,0,0,51,2,1,2,0.0,0.0,0.0,0,0,28,33,84.8,0,23,0,0,0
Axel Disasi,2,fr FRA,CB,25-343,90,0,0,0,0,0,0,0,0,55,0,0,3,0.0,0.0,0.0,0,0,26,32,81.3,0,26,0,0,0
Malo Gusto,27,fr FRA,RB,20-274,90,0,0,0,0,0,0,0,0,62,8,1,3,0.0,0.0,0.7,3,0,32,37,86.5,2,25,0,0,0
Đorđe Petrović,28,rs SRB,GK,24-132,90,0,0,0,0,0,0,1,0,44,0,0,0,0.0,0.0,0.0,0,0,30,42,71.4,0,29,0,0,0
