player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Dominic Solanke,9,eng ENG,FW,25-213,90,1,2,0,0,1,1,0,0,35,1,0,0,0.2,0.2,0.7,4,3,17,24,70.8,3,25,1,2,0
Philip Billing,29,dk DEN,"AM,RM",26-308,78,0,0,0,0,0,0,0,0,43,1,0,2,0.0,0.0,0.0,1,1,28,35,80.0,1,23,2,2,2
Marcos Senesi,25,ar ARG,CB,25-340,12,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,0,0,0,0
Ryan Christie,10,sct SCO,AM,28-052,65,0,0,0,0,1,0,1,0,41,1,1,0,0.1,0.1,0.1,2,0,22,29,75.9,1,33,6,2,1
Jaidon Anthony,32,eng ENG,LM,23-135,25,0,0,0,0,1,1,0,0,12,1,0,1,0.1,0.1,0.0,1,0,4,6,66.7,0,6,1,2,1
Jefferson Lerma,8,co COL,CM,28-172,90,0,0,0,0,2,1,0,0,48,0,4,1,0.1,0.1,0.0,0,0,29,38,76.3,2,29,0,0,0
Joe Rothwell,14,eng ENG,CM,28-094,90,0,0,0,0,0,0,0,0,56,2,1,0,0.0,0.0,0.0,0,0,44,49,89.8,3,30,1,1,1
Matías Viña,18,uy URU,WB,25-157,48,1,0,0,0,1,1,0,0,26,3,1,1,0.4,0.4,0.1,2,0,14,17,82.4,0,17,2,6,4
Adam Smith,15,eng ENG,"RB,WB",31-351,42,0,0,0,0,0,0,0,0,17,0,1,1,0.0,0.0,0.0,0,0,7,10,70.0,1,6,0,1,0
Marcus Tavernier,16,eng ENG,"WB,LB",24-024,78,0,0,0,0,2,1,0,0,61,5,1,3,0.1,0.1,0.0,1,1,34,40,85.0,4,30,3,5,2
Dango Ouattara,11,bf BFA,RM,21-063,12,1,0,0,0,1,1,0,0,5,0,0,1,0.4,0.4,0.0,3,1,2,2,100.0,0,2,1,2,2
Lloyd Kelly,5,eng ENG,"CB,LB",24-191,90,0,0,0,0,0,0,0,0,55,2,0,2,0.0,0.0,0.0,1,0,31,42,73.8,0,30,0,1,0
Jack Stephens,3,eng ENG,CB,29-078,90,0,0,0,0,0,0,1,0,47,0,4,3,0.0,0.0,0.0,1,0,30,35,85.7,2,27,0,0,0
Chris Mepham,6,wls WAL,CB,25-161,90,0,0,0,0,0,0,0,0,51,1,5,4,0.0,0.0,0.0,0,0,25,34,73.5,1,18,0,0,0
Neto,13,br BRA,GK,33-270,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,16,38,42.1,0,18,0,0,0
