player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jordan Ayew,9,gh GHA,"FW,RM",29-128,90,0,0,0,0,1,0,0,0,33,1,0,1,0.0,0.0,0.0,1,0,15,20,75.0,1,15,3,6,3
Eberechi Eze,25,eng ENG,LM,22-202,90,0,0,0,0,1,0,0,0,38,0,1,0,0.0,0.0,0.0,0,0,21,29,72.4,0,22,1,1,0
James McArthur,18,sct SCO,"CM,DM",33-102,90,0,0,0,0,0,0,0,0,52,2,2,3,0.0,0.0,0.0,1,0,29,38,76.3,0,24,1,2,1
James McCarthy,22,ie IRL,CM,30-066,90,0,0,0,0,0,0,0,0,23,0,1,2,0.0,0.0,0.0,0,0,11,16,68.8,0,11,0,0,0
Andros Townsend,10,eng ENG,RM,29-185,78,0,0,0,0,0,0,0,0,41,4,1,0,0.0,0.0,0.0,0,0,16,28,57.1,2,22,1,3,0
Michy Batshuayi,23,be BEL,FW,27-107,12,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,4,5,80.0,0,3,0,0,0
Luka Milivojević,4,rs SRB,DM,29-285,67,0,0,0,0,0,0,0,0,28,2,0,0,0.0,0.0,0.0,0,0,17,21,81.0,2,14,1,0,0
Jaïro Riedewald,44,nl NED,CM,24-130,23,0,0,0,0,0,0,0,0,10,0,2,1,0.0,0.0,0.0,0,0,6,7,85.7,0,4,0,0,0
Tyrick Mitchell,27,eng ENG,LB,21-138,90,0,0,0,0,0,0,0,0,32,3,1,0,0.0,0.0,0.0,0,0,14,24,58.3,1,8,0,0,0
Gary Cahill,24,eng ENG,CB,35-029,90,0,0,0,0,0,0,0,0,33,1,0,2,0.0,0.0,0.0,0,0,21,23,91.3,0,14,0,0,0
James Tomkins,5,eng ENG,CB,31-294,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,27,35,77.1,0,22,0,0,0
Joel Ward,2,eng ENG,RB,31-080,90,0,0,0,0,0,0,0,0,60,1,0,0,0.0,0.0,0.0,1,0,35,45,77.8,2,17,0,0,0
Vicente Guaita,31,es ESP,GK,34-007,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,17,30,56.7,0,13,0,0,0
