player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Eddie Nketiah,14,eng ENG,FW,24-083,78,0,0,0,0,3,0,0,0,18,0,0,0,0.8,0.8,0.1,6,1,9,12,75.0,1,16,3,4,2
Jorginho,20,it ITA,CM,31-244,12,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,11,12,91.7,0,9,0,0,0
Gabriel Martinelli,11,br BRA,LW,22-064,69,0,0,0,0,2,0,0,0,42,1,2,0,0.1,0.1,0.0,2,1,23,35,65.7,2,27,4,1,0
Gabriel Magalhães,6,br BRA,CB,25-245,21,0,0,0,0,0,0,0,0,9,1,0,2,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0
Bukayo Saka,7,eng ENG,"RW,LB",21-350,88,0,0,0,0,3,0,0,0,70,2,1,2,0.2,0.2,0.2,7,0,37,56,66.1,5,42,8,2,1
Jakub Kiwior,15,pl POL,"CB,LB",23-187,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,4,0,0,0
Kai Havertz,29,de GER,"LM,FW,CM",24-071,90,0,0,0,0,1,0,1,0,38,1,1,1,0.0,0.0,0.1,2,0,25,28,89.3,4,17,0,2,0
Declan Rice,41,eng ENG,CM,24-219,90,0,0,0,0,0,0,0,0,67,0,1,3,0.0,0.0,0.4,1,0,55,61,90.2,8,41,2,2,0
Martin Ødegaard,8,no NOR,"RM,CM",24-247,88,1,0,1,1,2,1,0,0,47,4,0,0,0.8,0.0,0.0,3,0,33,37,89.2,3,28,1,1,0
Oleksandr Zinchenko,35,ua UKR,LB,26-249,2,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0
Takehiro Tomiyasu,18,jp JPN,LB,24-289,66,0,0,0,0,0,0,2,1,52,0,0,0,0.0,0.0,0.0,1,0,38,50,76.0,5,32,1,3,2
William Saliba,2,fr FRA,CB,22-150,90,0,0,0,0,0,0,0,0,83,1,2,2,0.0,0.0,0.0,0,0,61,65,93.8,0,51,1,0,0
Ben White,4,eng ENG,"CB,RB",25-317,90,0,0,0,0,0,0,0,0,76,0,0,2,0.0,0.0,0.0,1,0,61,69,88.4,6,54,0,0,0
Thomas Partey,5,gh GHA,"RB,CM",30-069,90,0,0,0,0,2,1,0,0,71,3,1,1,0.1,0.1,0.0,3,0,52,60,86.7,6,46,1,2,1
Aaron Ramsdale,1,eng ENG,GK,25-099,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,18,27,66.7,0,21,0,0,0
