player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexander Isak,14,se SWE,FW,25-065,90,0,0,0,0,6,0,0,0,31,0,0,0,0.7,0.7,0.0,4,0,19,23,82.6,1,20,0,0,0
Anthony Gordon,10,eng ENG,"LW,RW,AM",23-275,67,0,0,0,0,3,1,0,0,34,0,0,1,0.4,0.4,0.1,2,0,19,28,67.9,6,21,3,0,0
Callum Wilson,9,eng ENG,FW,32-272,23,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0
Joelinton,7,br BRA,"RW,LM",28-103,68,0,0,0,0,0,0,0,0,41,2,1,1,0.0,0.0,0.0,5,0,27,35,77.1,5,27,1,2,1
Jacob Murphy,23,eng ENG,RM,29-275,22,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,8,19,42.1,1,15,2,1,0
Joe Willock,28,eng ENG,LM,25-097,45,0,0,0,0,2,0,0,0,26,2,0,1,0.2,0.2,0.0,1,0,9,11,81.8,1,13,0,3,1
Harvey Barnes,11,eng ENG,"LM,LW",26-352,45,0,0,0,0,0,0,0,0,28,1,0,0,0.0,0.0,0.0,2,0,18,25,72.0,2,20,4,1,1
Bruno Guimarães,39,br BRA,"CM,DM",27-009,83,0,0,0,0,0,0,0,0,69,1,1,2,0.0,0.0,0.4,7,0,54,60,90.0,11,46,0,1,1
Kieran Trippier,2,eng ENG,"RB,CM",34-067,7,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,13,17,76.5,2,11,1,0,0
Sean Longstaff,36,eng ENG,RM,27-026,56,0,0,0,0,1,1,0,0,29,1,0,2,0.1,0.1,0.0,1,0,20,23,87.0,2,20,0,1,0
Sandro Tonali,8,it ITA,"CM,DM",24-201,34,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,2,0,16,18,88.9,1,13,1,0,0
Lewis Hall,20,eng ENG,"LB,CM",20-078,90,0,0,0,0,3,0,0,0,91,6,0,0,0.1,0.1,0.2,2,0,66,78,84.6,6,47,3,1,0
Lloyd Kelly,25,eng ENG,CB,26-050,90,0,0,0,0,1,0,1,0,80,3,0,2,0.2,0.2,0.0,1,0,60,71,84.5,3,52,0,0,0
Fabian Schär,5,ch SUI,CB,32-341,90,0,0,0,0,2,0,0,0,89,1,5,1,0.0,0.0,0.0,1,0,62,75,82.7,5,60,2,0,0
Valentino Livramento,21,eng ENG,"RB,LB",22-013,90,0,0,0,0,0,0,0,0,71,3,0,0,0.0,0.0,0.3,4,0,54,61,88.5,13,40,3,3,1
Nick Pope,22,eng ENG,GK,32-220,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,0,27,0,0,0
