player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Salomón Rondón,9,ve VEN,FW,28-084,90,0,0,0,0,3,0,0,0,47,0,0,1,0.2,0.2,0.0,1,0,26,33,78.8,3,24,2,3,0
Jay Rodriguez,19,eng ENG,FW,28-133,81,0,0,0,0,2,1,0,0,29,1,1,2,0.1,0.1,0.0,3,0,17,21,81.0,5,24,1,4,3
Chris Brunt,11,nir NIR,LM,32-360,9,0,0,0,0,0,0,1,0,14,1,0,0,0.0,0.0,0.0,1,0,8,13,61.5,1,11,2,0,0
Sam Field,28,eng ENG,LM,19-215,45,0,0,0,0,0,0,1,0,20,1,1,1,0.0,0.0,0.1,1,0,11,15,73.3,2,12,0,0,0
James McClean,14,ie IRL,CM,28-231,45,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.1,1,0,20,27,74.1,1,21,2,0,0
Jake Livermore,8,eng ENG,CM,28-025,90,0,0,0,0,0,0,0,0,61,3,0,2,0.0,0.0,0.1,1,0,43,52,82.7,4,45,0,1,1
Claudio Yacob,5,ar ARG,CM,30-144,90,0,0,0,0,0,0,1,0,66,1,0,2,0.0,0.0,0.0,0,0,49,59,83.1,3,34,0,0,0
Hal Robson-Kanu,4,wls WAL,RM,28-202,77,0,0,0,0,0,0,1,0,32,1,1,1,0.0,0.0,0.0,0,0,12,27,44.4,2,19,1,0,0
Oliver Burke,17,sct SCO,FW,20-246,13,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,2,0,0,0
Kieran Gibbs,3,eng ENG,LB,28-074,90,0,0,0,0,0,0,0,0,68,3,1,2,0.0,0.0,0.0,1,0,38,50,76.0,7,20,2,1,1
Jonny Evans,6,nir NIR,CB,29-340,90,0,0,0,0,1,0,1,0,52,0,2,0,0.1,0.1,0.0,0,0,35,43,81.4,2,22,1,1,1
Ahmed Hegazi,26,eg EGY,CB,26-318,90,0,0,0,0,1,0,0,0,43,2,0,1,0.0,0.0,0.0,0,0,20,30,66.7,0,21,1,0,0
Allan Nyom,2,cm CMR,RB,29-213,90,0,0,0,0,0,0,0,0,48,2,0,1,0.0,0.0,0.0,0,0,27,39,69.2,1,18,1,1,0
Ben Foster,1,eng ENG,GK,34-250,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,20,35,57.1,0,16,0,0,0
