player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Hugo Lloris,fr FRA,32-283,8,1,1,,0.0,1.0,,,,,,,,,,,1,1,100.0,,1.0
Paulo Gazzaniga,ar ARG,27-276,82,5,2,3,60.0,1.6,0,3,0.0,29,6,6.9,21.6,8,12.5,21.4,14,0,0.0,2,22.0
