player_id,season_id,appearances,goals,assists,minutes_played,yellow_cards,red_cards
3082,19,10,4,0,855,0,0
3967,19,0,0,0,0,0,0
4114,19,0,0,0,0,0,0
2840,19,16,1,12,962,0,0
4147,19,0,0,0,0,0,0
4081,19,35,1,72,3051,0,0
3024,19,0,0,0,0,0,0
4181,19,0,0,0,0,0,0
2845,19,8,1,2,240,0,0
4040,19,0,0,0,0,0,0
3607,19,0,0,0,0,0,0
2622,19,26,4,21,1603,0,0
2916,19,16,1,3,1090,0,0
3862,19,0,0,0,0,0,0
4183,19,36,2,43,2453,0,0
4175,19,0,0,0,0,0,0
4160,19,0,0,0,0,0,0
3878,19,0,0,0,0,0,0
3564,19,29,2,36,1804,0,0
4218,19,34,3,7,3029,0,0
2655,19,15,2,4,1109,0,0
3913,19,0,0,0,0,0,0
3826,19,0,0,0,0,0,0
2871,19,34,4,2,3060,0,0
3732,19,0,0,0,0,0,0
4089,19,0,0,0,0,0,0
2607,19,8,1,1,720,0,0
2972,19,0,0,0,0,0,0
4093,19,4,5,4,360,0,0
3976,19,0,0,0,0,0,0
4176,19,1,1,0,7,0,0
3416,19,0,0,0,0,0,0
3663,19,0,0,0,0,0,0
3446,19,18,1,15,1190,0,0
2584,19,5,1,1,225,0,0
4035,19,0,0,0,0,0,0
1135,19,32,2,46,2362,0,0
4180,19,2,0,0,5,0,0
2905,19,16,1,9,771,0,0
3904,19,0,0,0,0,0,0
3944,19,0,0,0,0,0,0
3879,19,0,0,0,0,0,0
3550,19,37,4,55,2194,0,0
2704,19,29,1,59,2410,0,0
4052,19,0,0,0,0,0,0
3239,19,30,3,22,2571,0,0
4146,19,0,0,0,0,0,0
3901,19,0,0,0,0,0,0
4213,19,12,1,11,932,0,0
3413,19,9,1,3,193,0,0
3030,19,38,2,74,3420,0,0
2129,19,29,1,22,2386,0,0
3561,19,4,1,2,249,0,0
3513,19,30,1,48,2451,0,0
4152,19,17,2,8,1091,0,0
3565,19,12,2,8,636,0,0
4067,19,21,2,5,1729,0,0
3055,19,0,0,0,0,0,0
2517,19,34,4,24,2823,0,0
4088,19,0,0,0,0,0,0
4115,19,0,0,0,0,0,0
3381,19,14,1,10,307,0,0
3866,19,0,0,0,0,0,0
4212,19,14,2,18,744,0,0
1308,19,33,3,24,2705,0,0
2433,19,35,5,22,3150,0,0
3312,19,0,0,0,0,0,0
2303,19,32,3,81,2878,0,0
3581,19,2,1,1,120,0,0
4228,19,0,0,0,0,0,0
3681,19,12,1,0,823,0,0
3988,19,0,0,0,0,0,0
3608,19,1,0,0,12,0,0
1005,19,9,1,9,433,0,0
4048,19,17,1,9,895,0,0
4162,19,2,1,1,75,0,0
4116,19,32,1,13,1319,0,0
3757,19,4,1,1,128,0,0
2537,19,28,1,2,2520,0,0
3765,19,7,2,3,514,0,0
1869,19,0,0,0,0,0,0
4171,19,4,1,3,171,0,0
2645,19,8,15,6,713,0,0
3013,19,7,1,3,203,0,0
