player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Chris Wood,39,nz NZL,FW,31-080,76,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,13,15,86.7,0,9,0,0,0
Jesse Lingard,11,eng ENG,"LW,CM",30-072,14,0,0,0,0,0,0,0,0,21,0,1,1,0.0,0.0,0.0,1,0,14,17,82.4,0,15,1,1,1
Morgan Gibbs-White,10,eng ENG,AM,23-029,90,0,0,0,0,2,1,0,0,57,0,0,0,0.1,0.1,0.2,3,0,31,46,67.4,6,36,2,5,1
Brennan Johnson,20,wls WAL,AM,21-278,85,0,0,0,0,1,0,0,0,31,1,0,0,0.0,0.0,0.1,2,0,11,18,61.1,0,22,5,7,1
Sam Surridge,16,eng ENG,FW,24-212,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,2,0,0,0
Jack Colback,8,eng ENG,"LM,DM",33-124,90,0,0,0,0,0,0,0,0,36,2,0,1,0.0,0.0,0.0,1,0,31,32,96.9,5,22,1,1,1
Jonjo Shelvey,6,eng ENG,CM,30-363,66,0,0,0,0,0,0,0,0,45,1,0,2,0.0,0.0,0.1,2,0,31,38,81.6,4,23,0,1,1
André Ayew,34,gh GHA,"RW,CM,FW",33-070,24,0,0,0,0,1,0,0,0,15,1,0,0,0.1,0.1,0.0,0,0,8,10,80.0,1,4,1,1,0
Remo Freuler,23,ch SUI,"RM,DM",30-316,90,0,0,0,0,0,0,0,0,57,1,0,2,0.0,0.0,0.0,2,0,36,45,80.0,3,27,1,3,2
Renan Lodi,32,br BRA,LB,24-323,76,0,0,0,0,1,0,0,0,50,1,1,2,0.0,0.0,0.0,1,0,25,38,65.8,0,22,2,1,1
Harry Toffolo,15,eng ENG,LB,27-190,14,0,0,0,0,1,1,0,0,20,0,0,0,0.0,0.0,0.0,0,0,12,18,66.7,0,10,1,0,0
Felipe,38,br BRA,CB,33-285,90,0,0,0,0,1,1,0,0,71,3,2,2,0.0,0.0,0.0,0,0,44,56,78.6,2,35,0,2,2
Joe Worrall,4,eng ENG,CB,26-046,90,0,0,0,0,0,0,0,0,66,1,1,1,0.0,0.0,0.0,0,0,41,54,75.9,1,41,0,0,0
Neco Williams,7,wls WAL,RB,21-318,90,0,0,0,0,1,0,0,0,75,4,0,1,0.0,0.0,0.0,2,0,41,58,70.7,5,40,0,4,3
Keylor Navas,12,cr CRC,GK,36-072,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,1,0,25,33,75.8,0,21,0,0,0
