player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Andre Gray,18,jm JAM,"FW,LW",27-081,90,1,0,0,0,2,1,0,0,29,1,1,1,0.1,0.1,0.0,4,0,15,17,88.2,1,16,0,1,0
Troy Deeney,9,eng ENG,FW,30-078,90,0,0,0,0,1,1,0,0,40,0,0,0,0.1,0.1,0.0,3,0,24,34,70.6,0,24,1,0,0
Roberto Pereyra,37,ar ARG,"AM,LM",27-251,90,0,0,0,0,2,0,0,0,54,0,0,2,0.1,0.1,0.2,6,1,31,44,70.5,2,37,8,5,1
Will Hughes,19,eng ENG,"AM,RM",23-151,90,0,0,0,0,3,1,0,0,58,4,0,2,0.1,0.1,0.2,3,0,31,40,77.5,4,33,3,2,2
Étienne Capoue,29,fr FRA,"DM,CM",30-066,90,0,0,0,0,0,0,1,0,75,4,2,2,0.0,0.0,0.0,1,0,56,65,86.2,14,42,1,0,0
Abdoulaye Doucouré,16,ml MLI,"DM,CM",25-257,90,0,1,0,0,4,1,0,0,70,3,1,0,0.1,0.1,0.1,3,1,51,56,91.1,11,46,2,1,1
José Holebas,25,gr GRE,LB,34-080,83,0,0,0,0,0,0,1,0,58,4,1,1,0.0,0.0,0.5,2,0,20,45,44.4,2,16,5,2,2
Adam Masina,11,ma MAR,"CB,LB",24-256,7,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,1,0,7,10,70.0,0,3,0,0,0
Christian Kabasele,27,be BEL,CB,27-203,90,0,0,0,0,2,1,0,0,32,3,2,0,0.7,0.7,0.0,0,0,13,18,72.2,1,8,0,0,0
Craig Cathcart,15,nir NIR,CB,29-221,87,0,0,0,0,0,0,0,0,42,2,1,0,0.0,0.0,0.0,0,0,27,34,79.4,2,24,1,0,0
Isaac Success,10,ng NGA,RW,22-251,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,1,1,1
Daryl Janmaat,2,nl NED,RB,29-055,71,0,0,0,0,0,0,0,0,28,3,0,0,0.0,0.0,0.0,0,0,13,24,54.2,0,13,0,0,0
Kiko Femenía,21,es ESP,"RB,CB",27-225,19,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.1,2,0,11,13,84.6,4,7,1,0,0
Ben Foster,26,eng ENG,GK,35-165,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,6,24,25.0,0,10,0,0,0
