player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ollie Watkins,11,eng ENG,FW,27-005,65,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,5,0,2,0
Danny Ings,9,eng ENG,FW,30-165,25,1,0,0,0,1,1,0,0,8,0,0,2,0.5,0.5,0.8,2,0,1,3,33.3,0,5,2,1,1
Leon Bailey,31,jm JAM,"RW,FW",25-148,90,0,0,0,0,4,0,0,0,48,0,0,1,1.0,1.0,0.1,8,0,28,35,80.0,3,35,7,9,3
Emi Buendía,10,ar ARG,"AM,LM",26-010,90,0,0,0,0,3,0,0,0,51,3,1,0,0.1,0.1,0.0,1,0,33,41,80.5,2,32,1,2,1
Douglas Luiz,6,br BRA,"CM,DM",24-240,66,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.1,1,0,34,39,87.2,3,26,2,0,0
Leander Dendoncker,32,be BEL,DM,27-264,24,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.1,3,0,11,12,91.7,0,4,0,0,0
Boubacar Kamara,44,fr FRA,"DM,CM",23-042,90,0,0,0,0,1,0,0,0,47,0,0,1,0.0,0.0,0.0,0,0,37,42,88.1,7,33,2,2,0
Matty Cash,2,pl POL,"RB,RM",25-150,90,0,0,0,0,1,0,0,0,85,3,2,5,0.0,0.0,0.0,5,0,60,71,84.5,15,50,2,1,0
Lucas Digne,27,fr FRA,LB,29-168,66,0,0,0,0,1,1,0,0,53,0,1,1,0.0,0.0,0.0,0,0,30,46,65.2,1,24,1,1,0
Ludwig Augustinsson,17,se SWE,LB,28-258,24,0,0,0,0,2,1,0,0,22,0,0,0,0.1,0.1,0.0,0,0,12,19,63.2,0,20,0,0,0
Tyrone Mings,5,eng ENG,CB,29-297,90,0,1,0,0,0,0,0,0,89,0,2,0,0.0,0.0,0.5,1,1,71,81,87.7,10,65,2,1,0
Ezri Konsa,4,eng ENG,CB,25-073,90,0,0,0,0,0,0,0,0,78,1,0,1,0.0,0.0,0.0,1,1,63,70,90.0,2,57,2,1,1
Ashley Young,18,eng ENG,RB,37-179,45,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,2,0,29,34,85.3,3,29,0,2,0
Philippe Coutinho,23,br BRA,LW,30-206,45,0,0,0,0,0,0,1,0,29,2,0,0,0.0,0.0,0.0,0,0,19,23,82.6,4,17,1,1,0
Emiliano Martínez,1,ar ARG,GK,30-124,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,10,0,0,0
