player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Cenk Tosun,14,tr TUR,FW,27-247,90,0,0,0,0,3,1,0,0,31,0,1,1,0.2,0.2,0.0,1,0,13,21,61.9,2,16,1,1,0
Gylfi Sigurðsson,10,is ISL,"LW,AM",29-154,73,0,0,0,0,1,0,0,0,29,3,0,0,0.1,0.1,0.0,0,0,13,20,65.0,1,15,0,1,0
Dominic Calvert-Lewin,29,eng ENG,FW,21-330,17,0,0,0,0,2,1,0,0,13,0,1,0,0.1,0.1,0.0,0,0,6,10,60.0,1,7,1,1,1
Richarlison,30,br BRA,"RW,LW",21-275,65,0,0,0,0,0,0,0,0,33,2,0,1,0.0,0.0,0.0,1,0,12,19,63.2,1,20,1,5,3
Bernard,20,br BRA,"LM,LW",26-154,25,0,0,0,0,0,0,0,0,16,0,1,0,0.0,0.0,0.0,1,0,6,11,54.5,0,10,1,3,2
Tom Davies,26,eng ENG,"AM,CM,DM",20-224,90,0,0,0,0,0,0,0,0,59,2,0,2,0.0,0.0,0.0,0,0,27,40,67.5,4,45,1,5,3
André Gomes,8,pt POR,DM,25-194,62,0,0,0,0,0,0,0,0,41,1,1,1,0.0,0.0,0.0,1,0,29,33,87.9,2,27,1,1,0
Theo Walcott,11,eng ENG,"RM,RW",29-330,28,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,2,0,4,8,50.0,1,7,1,0,0
Idrissa Gana Gueye,17,sn SEN,"DM,CM",29-136,90,0,0,0,0,0,0,0,0,67,8,2,3,0.0,0.0,0.0,1,0,41,50,82.0,5,37,0,6,4
Lucas Digne,12,fr FRA,LB,25-204,90,0,0,0,0,1,0,0,0,60,0,0,1,0.1,0.1,0.4,4,0,36,54,66.7,2,23,1,0,0
Kurt Zouma,5,fr FRA,CB,24-105,89,0,0,0,0,1,1,2,1,69,0,2,0,0.1,0.1,0.1,2,0,44,52,84.6,4,32,0,1,1
Michael Keane,4,eng ENG,CB,26-029,90,0,0,0,0,1,1,0,0,69,3,1,0,0.2,0.2,0.0,0,0,39,56,69.6,6,31,0,0,0
Jonjoe Kenny,43,eng ENG,RB,21-331,90,0,0,0,0,0,0,0,0,84,3,2,3,0.0,0.0,0.0,1,0,48,68,70.6,6,29,1,1,1
Jordan Pickford,1,eng ENG,GK,24-339,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,20,28,71.4,0,15,0,0,0
