player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Callum Paterson,13,sct SCO,FW,24-021,90,0,0,0,0,2,0,0,0,35,1,0,0,0.2,0.2,0.0,2,0,11,25,44.0,3,8,0,2,1
Bobby De Cordova-Reid,14,jm JAM,FW,25-274,64,0,0,0,0,2,1,0,0,22,0,0,1,0.1,0.1,0.0,1,0,9,14,64.3,1,7,0,0,0
Junior Hoilett,33,ca CAN,RM,28-151,26,0,0,0,0,0,0,1,0,5,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,3,0,0,0
Josh Murphy,11,eng ENG,LM,23-252,84,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,2,0,5,10,50.0,0,17,4,7,3
Gary Madine,24,eng ENG,LM,28-071,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,3,3,100.0,1,2,0,0,0
Harry Arter,7,ie IRL,CM,28-310,78,0,0,0,0,0,0,1,0,36,2,0,1,0.0,0.0,0.1,4,0,24,28,85.7,2,10,0,1,0
Danny Ward,9,eng ENG,FW,26-327,12,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
Aron Gunnarsson,17,is ISL,CM,29-195,90,0,0,0,0,0,0,0,0,52,0,3,2,0.0,0.0,0.0,2,0,21,40,52.5,3,16,0,0,0
Víctor Camarasa,21,es ESP,"RM,CM,FW",24-159,90,0,0,0,0,3,0,0,0,43,1,2,0,0.2,0.2,0.2,5,0,23,35,65.7,2,19,2,0,0
Joe Bennett,3,eng ENG,LB,28-220,90,0,0,0,0,0,0,0,0,40,0,6,1,0.0,0.0,0.1,1,0,22,31,71.0,2,15,1,0,0
Sol Bamba,22,ci CIV,CB,33-294,90,0,0,0,0,3,1,0,0,37,3,1,1,0.3,0.3,0.0,1,0,15,20,75.0,3,10,0,0,0
Sean Morrison,4,eng ENG,CB,27-299,90,0,0,0,0,1,0,0,0,45,1,2,1,0.1,0.1,0.2,1,0,18,31,58.1,3,9,0,0,0
Bruno Ecuele Manga,5,ga GAB,RB,30-110,90,0,0,0,0,0,0,0,0,58,4,2,2,0.0,0.0,0.0,0,0,24,45,53.3,3,14,1,0,0
Neil Etheridge,1,ph PHI,GK,28-269,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,6,33,18.2,0,9,0,0,0
