player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
George Hirst,27,sct SCO,FW,26-064,80,0,0,0,0,1,0,0,0,16,0,1,1,0.1,0.1,0.0,0,0,5,11,45.5,0,13,2,1,0
Liam Delap,19,eng ENG,FW,22-071,10,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,1,0
Julio Enciso,9,py PAR,FW,21-087,45,0,0,0,0,1,0,0,0,23,3,0,0,0.0,0.0,0.0,1,0,9,12,75.0,1,13,1,5,2
Jack Taylor,14,ie IRL,CM,26-301,45,0,0,0,0,2,0,0,0,16,0,1,0,0.1,0.1,0.0,2,0,9,11,81.8,0,11,2,3,2
Jack Clarke,47,eng ENG,LM,24-148,34,0,0,0,0,0,0,0,0,13,1,2,1,0.0,0.0,0.0,1,0,7,9,77.8,2,6,2,0,0
Cameron Burgess,15,au AUS,CB,29-181,56,0,0,0,0,0,0,0,0,33,2,2,2,0.0,0.0,0.0,2,0,21,24,87.5,2,20,0,0,0
Jens Cajuste,12,se SWE,CM,25-253,80,0,0,0,0,0,0,0,0,33,0,1,2,0.0,0.0,0.0,0,0,18,24,75.0,1,27,0,2,0
Massimo Luongo,25,au AUS,CM,32-207,10,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Sam Morsy,5,eg EGY,CM,33-222,89,0,0,0,0,0,0,0,0,41,4,2,2,0.0,0.0,0.1,1,0,26,32,81.3,1,24,0,1,1
Conor Chaplin,10,eng ENG,CM,28-063,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0
Ben Johnson,18,eng ENG,"RB,RM",25-086,90,0,0,0,0,0,0,0,0,23,1,1,0,0.0,0.0,0.0,0,0,13,15,86.7,0,17,1,2,0
Leif Davis,3,eng ENG,LB,25-098,31,0,0,0,0,0,0,0,1,11,0,1,0,0.0,0.0,0.0,0,0,8,8,100.0,0,5,1,0,0
Jacob Greaves,24,eng ENG,"LB,CB",24-220,90,0,0,0,0,0,0,0,0,35,2,1,4,0.0,0.0,0.0,0,0,15,20,75.0,0,18,0,0,0
Dara O'Shea,26,ie IRL,CB,26-047,90,0,0,0,0,0,0,0,0,45,1,0,1,0.0,0.0,0.0,1,0,30,35,85.7,2,28,0,0,0
Axel Tuanzebe,40,cd COD,"CB,RB",27-157,90,0,0,0,0,0,0,0,0,40,1,0,5,0.0,0.0,0.0,0,0,24,28,85.7,0,16,1,0,0
Alex Palmer,31,eng ENG,GK,28-253,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,25,37,67.6,0,20,0,0,0
