player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Diogo Jota,20,pt POR,FW,24-282,81,0,0,0,0,3,1,0,0,43,0,0,2,0.5,0.5,1.4,8,0,29,33,87.9,4,37,5,2,2
Alex Oxlade-Chamberlain,15,eng ENG,FW,28-028,9,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,5,1,2,2
Sadio Mané,10,sn SEN,LW,29-155,90,1,0,0,0,10,2,0,0,51,0,0,1,2.1,2.1,0.2,6,0,26,30,86.7,2,41,5,4,1
Mohamed Salah,11,eg EGY,RW,29-089,90,1,0,0,0,3,1,0,0,47,1,0,0,0.9,0.9,0.8,9,0,25,34,73.5,6,34,5,3,0
Thiago Alcántara,6,es ESP,LM,30-154,89,0,1,0,0,1,0,0,0,74,4,1,0,0.1,0.1,0.3,3,1,59,66,89.4,7,53,1,1,1
Naby Keïta,8,gn GUI,LM,26-214,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,2,0,3,4,75.0,1,3,2,0,0
Fabinho,3,br BRA,CM,27-324,90,1,0,0,0,3,1,1,0,51,1,5,2,0.2,0.2,0.0,1,1,26,34,76.5,3,25,2,2,1
Harvey Elliott,67,eng ENG,RM,18-161,62,0,0,0,0,3,1,0,0,41,0,0,2,0.4,0.4,0.0,4,0,25,32,78.1,4,32,2,3,1
Jordan Henderson,14,eng ENG,RM,31-087,28,0,0,0,0,1,1,0,0,30,1,0,0,0.1,0.1,0.1,3,1,23,26,88.5,3,20,0,0,0
Andrew Robertson,26,sct SCO,LB,27-185,90,0,0,0,0,0,0,0,0,79,1,0,0,0.0,0.0,0.3,6,0,56,75,74.7,6,46,3,0,0
Virgil van Dijk,4,nl NED,CB,30-066,90,0,0,0,0,2,0,0,0,66,0,0,0,0.1,0.1,0.1,2,0,55,60,91.7,4,54,0,1,1
Joël Matip,32,cm CMR,CB,30-035,90,0,0,0,0,1,0,0,0,77,0,0,0,0.0,0.0,0.1,5,1,68,73,93.2,6,64,2,0,0
Trent Alexander-Arnold,66,eng ENG,RB,22-340,90,0,1,0,0,3,1,0,0,70,0,2,1,0.1,0.1,0.8,7,1,44,64,68.8,1,36,1,0,0
Alisson,1,br BRA,GK,28-345,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,38,40,95.0,0,30,0,0,0
