player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexandre Lacazette,9,fr FRA,FW,30-197,82,1,0,0,0,1,1,0,0,29,0,0,1,0.4,0.4,0.0,2,0,14,20,70.0,1,19,1,1,1
Nicolas Pépé,19,ci CIV,LM,26-196,8,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,1,0
Martin Ødegaard,8,no NOR,FW,22-359,90,1,0,0,0,3,1,0,0,66,2,0,1,0.3,0.3,0.5,3,0,42,58,72.4,9,36,0,1,1
Gabriel Martinelli,35,br BRA,"LM,FW",20-176,90,0,1,0,0,1,0,0,0,39,3,0,1,0.0,0.0,0.4,4,1,15,25,60.0,1,22,3,5,2
Granit Xhaka,34,ch SUI,CM,29-075,80,0,0,0,0,1,0,0,0,58,0,1,0,0.0,0.0,0.0,2,0,41,54,75.9,7,30,0,0,0
Albert Sambi Lokonga,23,be BEL,CM,22-050,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,2,0,0,0
Thomas Partey,5,gh GHA,CM,28-181,90,0,0,0,0,1,0,0,0,66,0,2,0,0.0,0.0,0.1,4,0,49,58,84.5,6,45,1,0,0
Bukayo Saka,7,eng ENG,RM,20-097,90,0,1,0,0,3,1,1,0,44,0,0,0,0.5,0.5,0.5,5,1,23,34,67.6,1,36,3,1,0
Kieran Tierney,3,sct SCO,LB,24-189,90,0,1,0,0,0,0,0,0,62,0,1,1,0.0,0.0,0.2,1,1,43,56,76.8,12,30,1,1,1
Gabriel Magalhães,6,br BRA,CB,23-357,68,1,0,0,0,2,1,1,0,48,0,0,1,0.4,0.4,0.0,0,0,35,40,87.5,1,25,0,0,0
Rob Holding,16,eng ENG,CB,26-082,22,0,0,0,0,1,0,0,0,24,0,1,0,0.0,0.0,0.0,0,0,19,22,86.4,1,13,1,0,0
Ben White,4,eng ENG,CB,24-064,90,0,0,0,0,0,0,0,0,64,2,1,4,0.0,0.0,0.0,0,0,45,56,80.4,2,36,0,0,0
Takehiro Tomiyasu,18,jp JPN,RB,23-036,90,0,0,0,0,2,1,0,0,87,1,1,0,0.1,0.1,0.0,3,2,61,74,82.4,3,48,4,0,0
Aaron Ramsdale,32,eng ENG,GK,23-211,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,34,46,73.9,0,39,0,0,0
