player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Chris Wood,20,nz NZL,FW,30-081,90,0,0,0,0,4,2,0,0,29,1,0,0,0.5,0.5,0.1,3,0,14,19,73.7,0,18,0,1,0
Ryan Fraser,21,sct SCO,"LW,LM,CM",28-002,89,0,1,0,0,3,1,0,0,72,2,0,1,0.2,0.2,0.6,12,1,52,64,81.3,10,55,11,0,0
Miguel Almirón,24,py PAR,CM,28-016,1,0,0,0,0,1,1,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,1,0,0
Jacob Murphy,23,eng ENG,RW,27-002,63,0,0,0,0,1,0,0,0,31,0,1,0,0.1,0.1,0.2,3,0,15,25,60.0,2,23,2,0,0
Bruno Guimarães,39,br BRA,CM,24-102,27,0,0,0,0,3,0,0,0,39,0,0,2,0.4,0.4,0.0,2,0,24,31,77.4,2,24,0,1,1
Joelinton,7,br BRA,"LM,RM,FW",25-196,90,1,0,0,0,2,1,0,0,57,4,0,1,0.2,0.2,0.0,4,0,33,41,80.5,5,36,3,3,1
Jonjo Shelvey,8,eng ENG,CM,29-364,90,0,0,0,0,3,2,0,0,73,0,0,0,0.2,0.2,0.0,4,0,57,65,87.7,5,50,0,0,0
Joe Willock,28,eng ENG,"RM,FW",22-190,82,1,0,0,0,3,1,0,0,41,3,0,0,0.7,0.7,0.2,1,0,26,30,86.7,5,30,3,2,1
Jamaal Lascelles,6,eng ENG,CB,28-107,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
Matt Targett,13,eng ENG,LB,26-161,90,0,0,0,0,2,2,0,0,87,0,2,1,0.1,0.1,0.4,10,0,60,78,76.9,11,56,0,1,1
Dan Burn,33,eng ENG,CB,29-293,90,0,0,0,0,0,0,0,0,63,2,1,0,0.0,0.0,0.0,1,0,44,51,86.3,4,33,1,0,0
Fabian Schär,5,ch SUI,CB,30-068,90,0,1,0,0,2,1,0,0,78,0,1,1,0.3,0.3,0.6,5,3,50,65,76.9,6,51,2,2,2
Emil Krafth,17,se SWE,RB,27-208,90,0,0,0,0,2,0,0,0,78,1,1,0,0.1,0.1,0.0,2,0,58,70,82.9,9,45,4,0,0
Martin Dúbravka,1,sk SVK,GK,33-042,90,0,0,0,0,0,0,1,0,21,0,0,0,0.0,0.0,0.0,0,0,17,20,85.0,0,11,0,0,0
