player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Anthony Gordon,10,eng ENG,"FW,LW",22-260,90,0,0,0,0,1,1,0,0,39,3,0,2,0.1,0.1,0.0,4,0,19,23,82.6,6,22,2,5,2
Joelinton,7,br BRA,"LW,CM,LM",27-089,90,0,0,0,0,0,0,0,0,49,0,1,1,0.0,0.0,0.0,3,0,33,43,76.7,3,24,2,3,1
Miguel Almirón,24,py PAR,RW,29-274,30,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.0,0,0,10,13,76.9,2,6,0,3,0
Matt Ritchie,11,sct SCO,"RW,RM",34-062,60,0,0,0,0,2,1,0,0,38,1,0,0,0.1,0.1,0.0,0,0,23,27,85.2,2,16,0,1,0
Joe Willock,28,eng ENG,LM,24-083,89,0,0,0,0,1,1,0,0,49,3,0,1,0.1,0.1,0.0,2,0,31,38,81.6,2,32,4,5,3
Emil Krafth,17,se SWE,RB,29-101,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Lewis Miley,67,eng ENG,CM,17-194,65,0,0,0,0,0,0,0,0,51,1,2,2,0.0,0.0,0.0,0,0,37,42,88.1,2,21,0,1,0
Ben Parkinson,63,eng ENG,FW,18-246,25,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,1,3,33.3,0,0,0,0,0
Sean Longstaff,36,eng ENG,"RM,CM",26-012,90,0,0,0,0,2,1,0,0,46,1,0,2,0.2,0.2,0.0,0,0,32,39,82.1,2,19,1,0,0
Lewis Hall,20,eng ENG,LB,19-064,45,0,0,0,0,1,1,0,0,39,4,1,1,0.0,0.0,0.0,1,0,23,29,79.3,2,14,1,1,1
Valentino Livramento,21,eng ENG,"LB,RB,RW",20-364,45,0,0,0,0,0,0,0,0,23,3,0,1,0.0,0.0,0.1,1,0,19,20,95.0,0,8,0,0,0
Fabian Schär,5,ch SUI,CB,31-326,90,0,0,0,0,1,0,0,0,57,3,1,0,0.0,0.0,0.0,0,0,31,45,68.9,3,30,2,0,0
Jamaal Lascelles,6,eng ENG,CB,30-000,90,0,0,0,0,0,0,1,0,76,1,1,2,0.0,0.0,0.0,1,0,56,69,81.2,7,32,2,1,0
Kieran Trippier,2,eng ENG,"RB,LB",33-053,90,0,0,0,0,0,0,0,0,93,1,0,1,0.0,0.0,0.0,1,0,61,83,73.5,5,38,0,2,0
Nick Pope,22,eng ENG,GK,31-206,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,19,25,76.0,0,11,0,0,0
