player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Wilfried Zaha,11,ci CIV,"FW,LW",26-050,90,0,0,0,0,1,0,0,0,45,1,0,0,0.0,0.0,0.1,1,0,29,33,87.9,5,26,3,2,2
Jeffrey Schlupp,15,gh GHA,LW,26-007,68,0,0,0,0,1,0,0,0,32,2,0,0,0.0,0.0,0.0,0,0,15,27,55.6,2,13,0,1,1
Connor Wickham,21,eng ENG,FW,25-274,22,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,0,0,0,3,0.0,0,1,0,0,0
Andros Townsend,10,eng ENG,"RW,RM",27-167,90,0,0,0,0,0,0,0,0,42,1,1,2,0.0,0.0,0.0,1,0,17,29,58.6,3,26,3,5,2
Cheikhou Kouyaté,8,sn SEN,CM,29-009,77,0,0,0,0,0,0,0,0,28,1,1,1,0.0,0.0,0.0,0,0,18,23,78.3,0,9,0,1,0
Max Meyer,7,de GER,LM,23-103,13,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,10,0,1,1
Luka Milivojević,4,rs SRB,CM,27-267,90,0,0,0,0,0,0,0,0,62,1,4,1,0.0,0.0,0.0,2,0,39,50,78.0,6,29,0,0,0
James McArthur,18,sct SCO,CM,31-084,90,0,0,0,0,0,0,0,0,46,2,2,2,0.0,0.0,0.0,2,0,24,35,68.6,3,28,4,1,0
Patrick van Aanholt,3,nl NED,LB,28-123,90,0,0,0,0,1,0,0,0,70,1,0,0,0.1,0.1,0.0,0,0,47,59,79.7,4,36,1,0,0
Mamadou Sakho,12,fr FRA,CB,28-320,90,0,0,0,0,0,0,0,0,66,1,3,1,0.0,0.0,0.0,0,0,49,56,87.5,2,43,0,0,0
James Tomkins,5,eng ENG,CB,29-276,90,0,0,0,0,0,0,0,0,45,1,1,1,0.0,0.0,0.1,1,0,34,38,89.5,2,22,0,0,0
Aaron Wan-Bissaka,29,eng ENG,RB,21-034,90,0,0,0,0,0,0,0,0,49,2,3,1,0.0,0.0,0.0,1,0,31,37,83.8,4,23,5,1,1
Vicente Guaita,31,es ESP,GK,31-354,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,21,39,53.8,0,21,0,0,0
