player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Diogo Jota,18,pt POR,"CM,FW",22-041,58,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.0,0,0,12,16,75.0,0,11,2,0,0
Romain Saïss,27,ma MAR,CM,28-294,32,0,0,0,0,0,0,0,0,19,1,1,1,0.0,0.0,0.0,0,0,8,14,57.1,2,6,0,0,0
Raúl Jiménez,9,mx MEX,FW,27-254,45,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,0,0,8,13,61.5,2,9,1,1,0
Adama Traoré,37,es ESP,FW,22-354,45,0,0,0,0,1,0,0,0,21,3,0,0,0.1,0.1,0.0,0,0,9,11,81.8,0,11,2,5,5
Leander Dendoncker,32,be BEL,"CB,CM",23-274,90,0,0,0,0,0,0,0,0,42,4,0,3,0.0,0.0,0.0,0,0,26,29,89.7,1,18,0,0,0
Rúben Neves,8,pt POR,CM,21-307,90,0,0,0,0,1,0,0,0,51,4,0,2,0.0,0.0,0.0,0,0,26,39,66.7,2,19,0,0,0
João Moutinho,28,pt POR,CM,32-128,71,0,0,0,0,0,0,0,0,28,2,3,1,0.0,0.0,0.0,0,0,15,21,71.4,2,9,0,2,2
Morgan Gibbs-White,17,eng ENG,CM,18-352,19,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,7,0,3,1
Jonny Castro,19,es ESP,WB,24-317,90,0,0,0,0,0,0,0,0,38,1,4,2,0.0,0.0,0.1,0,0,21,25,84.0,1,16,0,1,0
Matt Doherty,2,ie IRL,WB,26-363,90,0,0,0,0,0,0,0,0,47,2,0,3,0.0,0.0,0.0,0,0,19,32,59.4,1,12,0,0,0
Willy Boly,15,ci CIV,CB,27-345,18,0,0,0,0,1,0,0,1,3,0,0,0,0.1,0.1,0.0,0,0,0,2,0.0,0,2,0,0,0
Conor Coady,16,eng ENG,CB,25-323,90,0,0,0,0,0,0,0,0,45,0,1,0,0.0,0.0,0.0,0,0,25,36,69.4,0,24,0,1,1
Ryan Bennett,5,eng ENG,CB,28-314,90,0,0,0,0,0,0,0,0,22,1,0,3,0.0,0.0,0.1,1,0,7,12,58.3,0,3,0,0,0
Rui Patrício,11,pt POR,GK,30-333,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,18,40,45.0,0,17,0,0,0
