player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jesé,11,es ESP,FW,24-195,74,0,0,0,0,2,1,0,0,23,1,0,0,0.4,0.4,0.1,2,1,11,16,68.8,2,15,1,1,1
Saido Berahino,9,bi BDI,FW,24-036,16,0,0,0,0,0,0,0,0,4,1,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0
Eric Maxim Choupo-Moting,10,cm CMR,AM,28-170,90,2,0,0,0,6,2,0,0,43,3,1,2,0.8,0.8,0.0,5,0,17,26,65.4,4,27,5,5,4
Xherdan Shaqiri,22,ch SUI,AM,25-334,90,0,1,0,0,2,2,0,0,52,2,1,0,0.1,0.1,0.2,4,1,33,44,75.0,7,39,2,2,2
Darren Fletcher,24,sct SCO,CM,33-220,90,0,0,0,0,0,0,0,0,59,1,1,1,0.0,0.0,0.0,1,1,42,52,80.8,3,40,0,1,0
Joe Allen,4,wls WAL,CM,27-179,90,0,0,0,0,0,0,0,0,41,1,1,0,0.0,0.0,0.0,1,0,31,35,88.6,4,30,2,0,0
Erik Pieters,3,nl NED,WB,29-033,90,0,0,0,0,0,0,0,0,52,3,2,1,0.0,0.0,0.4,2,0,33,40,82.5,2,30,1,0,0
Mame Biram Diouf,18,sn SEN,WB,29-267,90,0,1,0,0,0,0,0,0,29,1,0,2,0.0,0.0,0.5,3,1,15,21,71.4,2,13,4,1,1
Kevin Wimmer,5,at AUT,CB,24-298,90,0,0,0,0,0,0,0,0,51,2,1,2,0.0,0.0,0.0,0,0,32,41,78.0,2,23,0,0,0
Geoff Cameron,20,us USA,CB,32-060,45,0,0,0,0,0,0,0,0,16,2,0,0,0.0,0.0,0.0,0,0,7,12,58.3,1,6,0,0,0
Bruno Martins Indi,15,nl NED,CB,25-213,45,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,1,6,0,0,0
Kurt Zouma,6,fr FRA,CB,22-317,90,0,0,0,0,0,0,0,0,46,2,0,3,0.0,0.0,0.0,0,0,25,31,80.6,1,17,0,1,1
Jack Butland,1,eng ENG,GK,24-183,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,17,36,47.2,0,17,0,0,0
