player,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Ederson,br BRA,30-271,68,2,,2,,0.7,2,4,50.0,,3,,,,,,9,,,,
Stefan Ortega,de GER,31-190,22,3,0,3,100.0,1.1,2,6,33.3,7,1,71.4,45.4,1,100.0,65.0,1,0,0.0,0,14.0
