player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexandre Lacazette,9,fr FRA,FW,26-322,90,1,0,0,0,3,1,0,0,47,2,0,0,0.5,0.5,0.2,4,0,32,38,84.2,5,24,2,0,0
Pierre-Emerick Aubameyang,14,ga GAB,"LW,LM",28-301,90,0,1,0,0,3,0,0,0,59,1,1,1,0.1,0.1,0.4,4,1,33,52,63.5,3,46,6,4,2
Alex Iwobi,17,ng NGA,"RW,LM",21-347,85,0,0,0,0,3,1,0,0,52,0,1,0,0.1,0.1,0.1,3,0,34,41,82.9,10,39,2,5,3
Eddie Nketiah,62,eng ENG,FW,18-320,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Joe Willock,69,eng ENG,LM,18-238,67,0,0,0,0,1,0,0,0,44,4,1,1,0.1,0.1,0.0,0,0,28,35,80.0,1,26,0,0,0
Danny Welbeck,23,eng ENG,"RW,AM",27-140,23,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,11,1,1,1
Granit Xhaka,29,ch SUI,"CM,DM",25-200,90,0,0,0,0,0,0,0,0,104,4,0,0,0.0,0.0,0.1,4,0,82,95,86.3,16,69,2,0,0
Mohamed Elneny,35,eg EGY,RM,25-278,90,0,0,0,0,1,0,0,0,90,1,3,0,0.0,0.0,0.0,3,0,77,84,91.7,11,67,2,1,1
Nacho Monreal,18,es ESP,LB,32-048,90,0,0,0,0,0,0,0,0,97,3,0,3,0.0,0.0,0.0,2,0,77,91,84.6,6,67,2,1,0
Rob Holding,16,eng ENG,CB,22-207,90,0,0,0,0,0,0,0,0,106,4,1,1,0.0,0.0,0.0,1,0,86,97,88.7,9,82,1,2,1
Shkodran Mustafi,20,de GER,CB,25-363,90,0,0,0,0,0,0,0,0,101,2,1,1,0.0,0.0,0.2,2,1,74,87,85.1,3,64,0,0,0
Calum Chambers,21,eng ENG,RB,23-085,77,0,0,0,0,3,1,0,0,84,4,1,0,0.3,0.3,0.0,2,0,49,68,72.1,3,49,4,3,1
Ainsley Maitland-Niles,30,eng ENG,RB,20-229,13,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,13,14,92.9,0,6,1,0,0
Petr Čech,33,cz CZE,GK,35-330,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,28,34,82.4,0,18,0,0,0
