match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
14046,54,"Sat 13 Aug 2016, 12:30 BST",41,26,2,1,C,MKM Stadium,21037
14042,54,"Sat 13 Aug 2016, 15:00 BST",43,45,0,1,C,Turf Moor,19126
14044,54,"Sat 13 Aug 2016, 15:00 BST",6,36,0,1,C,Selhurst Park,24490
14045,54,"Sat 13 Aug 2016, 15:00 BST",7,21,1,1,C,Goodison Park,39494
14048,54,"Sat 13 Aug 2016, 15:00 BST",13,42,1,1,C,Riverside Stadium,32110
14049,54,"Sat 13 Aug 2016, 15:00 BST",20,33,1,1,C,St. Mary's Stadium,31488
14047,54,"Sat 13 Aug 2016, 17:30 BST",11,29,2,1,C,Etihad Stadium,54362
14041,54,"Sun 14 Aug 2016, 13:30 BST",127,12,1,3,C,Vitality Stadium,11355
14040,54,"Sun 14 Aug 2016, 16:00 BST",1,10,3,4,C,Emirates Stadium,60033
14043,54,"Mon 15 Aug 2016, 20:00 BST",4,25,2,1,C,Stamford Bridge,41521
14052,54,"Fri 19 Aug 2016, 20:00 BST",12,20,2,0,C,Old Trafford,75326
14053,54,"Sat 20 Aug 2016, 12:30 BST",42,11,1,4,C,bet365 Stadium,27455
14312,54,"Sat 20 Aug 2016, 15:00 BST",43,10,2,0,C,Turf Moor,21313
14055,54,"Sat 20 Aug 2016, 15:00 BST",45,41,0,2,C,Liberty Stadium,20024
14056,54,"Sat 20 Aug 2016, 15:00 BST",21,6,1,0,C,White Hart Lane,31447
14057,54,"Sat 20 Aug 2016, 15:00 BST",33,4,1,2,C,Vicarage Road,20772
14058,54,"Sat 20 Aug 2016, 15:00 BST",36,7,1,2,C,The Hawthorns,23654
14050,54,"Sat 20 Aug 2016, 17:30 BST",26,1,0,0,C,King Power Stadium,32008
14054,54,"Sun 21 Aug 2016, 13:30 BST",29,13,1,2,C,Stadium of Light,43515
14059,54,"Sun 21 Aug 2016, 16:00 BST",25,127,1,0,C,London Stadium,56977
14067,54,"Sat 27 Aug 2016, 12:30 BST",21,10,1,1,C,White Hart Lane,31211
14060,54,"Sat 27 Aug 2016, 15:00 BST",4,43,3,0,C,Stamford Bridge,41607
14061,54,"Sat 27 Aug 2016, 15:00 BST",6,127,1,1,C,Selhurst Park,23503
14062,54,"Sat 27 Aug 2016, 15:00 BST",7,42,1,0,C,Goodison Park,39581
14064,54,"Sat 27 Aug 2016, 15:00 BST",26,45,2,1,C,King Power Stadium,31727
14066,54,"Sat 27 Aug 2016, 15:00 BST",20,29,1,1,C,St. Mary's Stadium,30152
14068,54,"Sat 27 Aug 2016, 15:00 BST",33,1,1,3,C,Vicarage Road,20545
14063,54,"Sat 27 Aug 2016, 17:30 BST",41,12,0,1,C,MKM Stadium,24560
