player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joelinton,9,br BRA,"FW,LM",23-066,82,0,0,0,0,1,0,0,0,34,1,0,0,0.1,0.1,0.0,1,0,16,20,80.0,2,19,2,3,0
Christian Atsu,30,gh GHA,LM,27-282,8,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.2,1,0,3,3,100.0,0,3,0,0,0
Allan Saint-Maximin,10,fr FRA,"LM,RM",22-221,84,0,0,0,0,1,0,0,0,25,0,0,0,0.0,0.0,0.1,3,0,11,15,73.3,1,19,5,8,4
Dwight Gayle,12,eng ENG,RM,29-002,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Sean Longstaff,36,eng ENG,CM,21-354,90,0,0,0,0,0,0,0,0,39,1,2,1,0.0,0.0,0.0,1,0,21,30,70.0,1,16,0,0,0
Matthew Longstaff,43,eng ENG,CM,19-212,90,0,0,0,0,0,0,0,0,33,0,0,1,0.0,0.0,0.0,1,0,19,29,65.5,2,22,1,0,0
Miguel Almirón,24,py PAR,RM,25-251,69,0,0,0,0,1,0,0,0,37,2,0,0,0.0,0.0,0.0,0,0,19,24,79.2,0,24,5,4,0
Andy Carroll,7,eng ENG,FW,30-286,21,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,3,0,1,1
Jetro Willems,15,nl NED,LB,25-203,90,0,0,0,0,1,0,0,0,44,1,0,3,0.0,0.0,0.0,0,0,14,29,48.3,1,17,1,1,0
Ciaran Clark,2,ie IRL,CB,30-023,90,0,0,0,0,1,0,1,0,28,3,0,2,0.2,0.2,0.0,0,0,9,15,60.0,1,10,0,2,2
Jamaal Lascelles,6,eng ENG,CB,25-342,90,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.0,0,0,13,21,61.9,0,10,0,0,0
Fabian Schär,5,ch SUI,CB,27-303,90,0,0,0,0,0,0,0,0,48,0,3,3,0.0,0.0,0.0,0,0,21,32,65.6,0,20,0,1,0
DeAndre Yedlin,22,us USA,RB,26-102,90,0,0,0,0,0,0,0,0,46,4,0,1,0.0,0.0,0.0,1,0,23,35,65.7,2,24,1,0,0
Martin Dúbravka,1,sk SVK,GK,30-277,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,16,28,57.1,0,9,0,0,0
