player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Marko Arnautović,7,at AUT,FW,29-198,89,1,0,0,0,4,3,0,0,57,2,0,0,0.8,0.8,0.4,9,2,36,48,75.0,6,40,3,1,0
Angelo Ogbonna,21,it ITA,CB,30-164,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Felipe Anderson,8,br BRA,LM,25-202,90,2,0,0,0,5,3,1,0,94,2,0,3,0.8,0.8,0.4,5,1,59,78,75.6,8,58,5,7,3
Robert Snodgrass,11,sct SCO,CM,31-057,90,0,0,0,0,1,1,0,0,75,0,1,0,0.0,0.0,0.2,4,0,47,63,74.6,6,40,2,4,2
Pedro Obiang,14,gq EQG,CM,26-221,60,0,0,0,0,4,1,0,0,30,0,0,0,0.1,0.1,0.0,2,0,20,26,76.9,5,22,2,0,0
Javier Hernández,17,mx MEX,FW,30-155,30,1,0,0,0,2,1,0,0,9,0,0,0,0.5,0.5,0.0,1,0,6,7,85.7,2,7,2,0,0
Grady Diangana,45,cd COD,RM,20-198,85,0,1,0,0,1,0,0,0,64,2,0,1,0.0,0.0,0.3,7,1,29,43,67.4,3,41,5,11,6
Michail Antonio,30,jm JAM,RM,28-220,5,0,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.4,1,1,1,1,100.0,1,2,0,1,0
Declan Rice,41,eng ENG,"DM,CM",19-293,90,0,0,0,0,1,0,0,0,64,2,0,0,0.0,0.0,0.0,3,0,45,53,84.9,6,31,0,0,0
Aaron Cresswell,3,eng ENG,LB,28-323,90,0,0,0,0,1,0,0,0,75,1,0,0,0.0,0.0,0.1,3,0,60,68,88.2,9,35,1,1,0
Issa Diop,23,fr FRA,CB,21-298,90,0,0,0,0,0,0,0,0,65,3,3,2,0.0,0.0,0.0,0,0,48,51,94.1,2,29,0,0,0
Fabián Balbuena,4,py PAR,CB,27-072,90,0,0,0,0,2,0,0,0,66,1,3,0,0.1,0.1,0.0,0,0,42,56,75.0,7,31,0,0,0
Pablo Zabaleta,5,ar ARG,RB,33-291,90,0,0,0,0,1,0,0,0,68,1,0,0,0.0,0.0,0.0,2,0,50,58,86.2,8,28,0,2,2
Łukasz Fabiański,1,pl POL,GK,33-199,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,18,28,64.3,0,19,0,0,0
