player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Diogo Jota,20,pt POR,FW,28-151,57,0,0,0,0,2,0,0,0,11,0,0,0,0.2,0.2,0.0,0,0,4,5,80.0,0,4,0,2,0
Darwin Núñez,9,uy URU,FW,25-314,33,0,0,0,0,1,0,0,0,10,1,0,0,0.3,0.3,0.0,1,0,4,6,66.7,0,6,0,0,0
Cody Gakpo,18,nl NED,"LW,AM",25-362,90,0,0,0,0,1,1,0,0,36,0,0,0,0.1,0.1,0.0,1,0,24,33,72.7,1,30,3,3,1
Mohamed Salah,11,eg EGY,RW,32-323,90,0,0,0,0,1,0,0,0,42,0,0,0,0.1,0.1,0.4,4,0,22,33,66.7,4,33,1,2,0
Harvey Elliott,19,eng ENG,AM,22-030,68,0,0,0,0,2,0,0,0,37,0,0,1,0.1,0.1,0.0,3,0,25,30,83.3,3,19,1,1,1
Dominik Szoboszlai,8,hu HUN,"DM,AM",24-191,22,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,14,15,93.3,4,8,0,0,0
Curtis Jones,17,eng ENG,"DM,LB",24-094,90,0,0,0,0,0,0,0,0,105,2,1,1,0.0,0.0,0.0,1,0,90,95,94.7,10,70,1,3,1
Wataru Endo,3,jp JPN,DM,32-084,68,0,0,0,0,0,0,0,0,66,3,0,2,0.0,0.0,0.0,3,0,58,62,93.5,5,36,0,1,1
Alexis Mac Allister,10,ar ARG,DM,26-131,22,0,1,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.2,1,1,15,16,93.8,4,13,0,0,0
Kostas Tsimikas,21,gr GRE,LB,28-357,81,0,0,0,0,0,0,0,0,82,2,0,0,0.0,0.0,0.3,5,0,60,71,84.5,4,44,1,3,0
Federico Chiesa,14,it ITA,LW,27-191,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,1,0,0
Virgil van Dijk,4,nl NED,CB,33-300,90,1,0,0,0,3,1,1,0,115,0,2,1,0.3,0.3,0.0,1,0,97,105,92.4,4,64,0,0,0
Jarell Quansah,78,eng ENG,CB,22-095,90,0,0,0,0,0,0,1,0,105,1,1,3,0.0,0.0,0.0,0,0,87,94,92.6,4,55,0,0,0
Trent Alexander-Arnold,66,eng ENG,RB,26-209,56,0,0,0,0,1,0,0,0,62,0,0,1,0.0,0.0,0.0,1,0,40,55,72.7,10,30,1,4,2
Conor Bradley,84,nir NIR,RB,21-299,34,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,19,22,86.4,1,15,2,3,3
Alisson,1,br BRA,GK,32-214,90,0,0,0,0,0,0,0,0,59,0,0,0,0.0,0.0,0.0,0,0,51,57,89.5,0,41,0,0,0
