player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ryan Fraser,21,sct SCO,FW,27-011,89,0,0,0,0,0,0,0,0,36,1,0,1,0.0,0.0,0.2,3,0,12,32,37.5,2,16,4,0,0
Andy Carroll,7,eng ENG,FW,32-060,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Joelinton,9,br BRA,FW,24-205,90,0,0,0,0,3,2,0,0,40,0,0,1,0.2,0.2,0.0,1,0,13,21,61.9,3,16,2,3,2
Joe Willock,28,eng ENG,"AM,RM",21-199,90,0,0,0,0,1,1,0,0,38,2,0,0,0.1,0.1,0.1,2,0,12,24,50.0,2,18,2,3,1
Isaac Hayden,14,eng ENG,LM,25-350,90,0,0,0,0,1,0,0,0,43,3,0,1,0.0,0.0,0.0,1,0,21,34,61.8,4,23,1,1,1
Jonjo Shelvey,8,eng ENG,CM,29-008,90,0,0,0,0,1,1,0,0,59,4,6,0,0.0,0.0,0.0,2,0,31,44,70.5,1,24,0,0,0
Jeff Hendrick,16,ie IRL,RM,29-035,56,0,0,0,0,0,0,0,0,22,0,1,1,0.0,0.0,0.0,2,0,12,17,70.6,1,14,1,1,0
Dwight Gayle,12,eng ENG,AM,30-141,34,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,1,0,4,7,57.1,2,1,0,0,0
Paul Dummett,3,wls WAL,LB,29-162,90,0,0,0,0,0,0,0,0,61,0,2,0,0.0,0.0,0.0,0,0,31,53,58.5,2,15,1,0,0
Ciaran Clark,2,ie IRL,CB,31-162,90,0,0,0,0,1,0,0,0,66,5,1,3,0.1,0.1,0.0,0,0,40,50,80.0,1,33,0,0,0
Jamaal Lascelles,6,eng ENG,CB,27-116,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,29,40,72.5,1,22,1,0,0
Emil Krafth,17,se SWE,RB,26-217,90,0,0,0,0,2,1,0,0,68,2,1,2,0.1,0.1,0.0,0,0,35,55,63.6,4,27,0,0,0
Martin Dúbravka,1,sk SVK,GK,32-051,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,30,39,76.9,0,15,0,0,0
