match_id,season_id,home_team_id,away_team_id,start_time,home_goals,away_goals,status
66342,418,130,1,"Fri 13 Aug 2021, 20:00 BST",2.0,0.0,C
66347,418,12,9,"Sat 14 Aug 2021, 12:30 BST",5.0,1.0,C
66343,418,43,131,"Sat 14 Aug 2021, 15:00 BST",1.0,2.0,C
66344,418,4,6,"Sat 14 Aug 2021, 15:00 BST",3.0,0.0,C
66345,418,7,20,"Sat 14 Aug 2021, 15:00 BST",3.0,1.0,C
66346,418,26,38,"Sat 14 Aug 2021, 15:00 BST",1.0,0.0,C
66351,418,33,2,"Sat 14 Aug 2021, 15:00 BST",3.0,2.0,C
66349,418,14,10,"Sat 14 Aug 2021, 17:30 BST",0.0,3.0,C
66348,418,23,25,"Sun 15 Aug 2021, 14:00 BST",2.0,4.0,C
66350,418,21,11,"Sun 15 Aug 2021, 16:30 BST",1.0,0.0,C
66357,418,10,43,"Sat 21 Aug 2021, 12:30 BST",2.0,0.0,C
66353,418,2,23,"Sat 21 Aug 2021, 15:00 BST",2.0,0.0,C
66355,418,6,130,"Sat 21 Aug 2021, 15:00 BST",0.0,0.0,C
66356,418,9,7,"Sat 21 Aug 2021, 15:00 BST",2.0,2.0,C
66358,418,11,14,"Sat 21 Aug 2021, 15:00 BST",5.0,0.0,C
66354,418,131,33,"Sat 21 Aug 2021, 17:30 BST",2.0,0.0,C
66359,418,20,12,"Sun 22 Aug 2021, 14:00 BST",1.0,1.0,C
66361,418,38,21,"Sun 22 Aug 2021, 14:00 BST",0.0,1.0,C
66352,418,1,4,"Sun 22 Aug 2021, 16:30 BST",0.0,2.0,C
66360,418,25,26,"Mon 23 Aug 2021, 20:00 BST",4.0,1.0,C
66366,418,11,1,"Sat 28 Aug 2021, 12:30 BST",5.0,0.0,C
66362,418,2,130,"Sat 28 Aug 2021, 15:00 BST",1.0,1.0,C
66363,418,131,7,"Sat 28 Aug 2021, 15:00 BST",0.0,2.0,C
66367,418,23,20,"Sat 28 Aug 2021, 15:00 BST",2.0,2.0,C
66368,418,14,26,"Sat 28 Aug 2021, 15:00 BST",1.0,2.0,C
66370,418,25,6,"Sat 28 Aug 2021, 15:00 BST",2.0,2.0,C
66365,418,10,4,"Sat 28 Aug 2021, 17:30 BST",1.0,1.0,C
66364,418,43,9,"Sun 29 Aug 2021, 14:00 BST",1.0,1.0,C
66369,418,21,33,"Sun 29 Aug 2021, 14:00 BST",1.0,0.0,C
66371,418,38,12,"Sun 29 Aug 2021, 16:30 BST",0.0,1.0,C
66375,418,6,21,"Sat 11 Sep 2021, 12:30 BST",3.0,0.0,C
66372,418,1,14,"Sat 11 Sep 2021, 15:00 BST",1.0,0.0,C
66373,418,130,131,"Sat 11 Sep 2021, 15:00 BST",0.0,1.0,C
66378,418,26,11,"Sat 11 Sep 2021, 15:00 BST",0.0,1.0,C
66379,418,12,23,"Sat 11 Sep 2021, 15:00 BST",4.0,1.0,C
66380,418,20,25,"Sat 11 Sep 2021, 15:00 BST",0.0,0.0,C
66381,418,33,38,"Sat 11 Sep 2021, 15:00 BST",0.0,2.0,C
66374,418,4,2,"Sat 11 Sep 2021, 17:30 BST",3.0,0.0,C
66377,418,9,10,"Sun 12 Sep 2021, 16:30 BST",0.0,3.0,C
66376,418,7,43,"Mon 13 Sep 2021, 20:00 BST",3.0,1.0,C
66387,418,23,9,"Fri 17 Sep 2021, 20:00 BST",1.0,1.0,C
66391,418,38,130,"Sat 18 Sep 2021, 12:30 BST",0.0,2.0,C
66384,418,43,1,"Sat 18 Sep 2021, 15:00 BST",0.0,1.0,C
66385,418,10,6,"Sat 18 Sep 2021, 15:00 BST",3.0,0.0,C
66386,418,11,20,"Sat 18 Sep 2021, 15:00 BST",0.0,0.0,C
66388,418,14,33,"Sat 18 Sep 2021, 15:00 BST",1.0,3.0,C
66382,418,2,7,"Sat 18 Sep 2021, 17:30 BST",3.0,0.0,C
66383,418,131,26,"Sun 19 Sep 2021, 14:00 BST",2.0,1.0,C
66390,418,25,12,"Sun 19 Sep 2021, 14:00 BST",1.0,2.0,C
66389,418,21,4,"Sun 19 Sep 2021, 16:30 BST",0.0,3.0,C
66394,418,4,11,"Sat 25 Sep 2021, 12:30 BST",0.0,1.0,C
66399,418,12,2,"Sat 25 Sep 2021, 12:30 BST",0.0,1.0,C
66396,418,7,14,"Sat 25 Sep 2021, 15:00 BST",2.0,0.0,C
66397,418,9,25,"Sat 25 Sep 2021, 15:00 BST",1.0,2.0,C
66398,418,26,43,"Sat 25 Sep 2021, 15:00 BST",2.0,2.0,C
66401,418,33,23,"Sat 25 Sep 2021, 15:00 BST",1.0,1.0,C
66393,418,130,10,"Sat 25 Sep 2021, 17:30 BST",3.0,3.0,C
66400,418,20,38,"Sun 26 Sep 2021, 14:00 BST",0.0,1.0,C
66392,418,1,21,"Sun 26 Sep 2021, 16:30 BST",3.0,1.0,C
66395,418,6,131,"Mon 27 Sep 2021, 20:00 BST",1.0,1.0,C
66408,418,12,7,"Sat 2 Oct 2021, 12:30 BST",1.0,1.0,C
66403,418,43,14,"Sat 2 Oct 2021, 15:00 BST",0.0,0.0,C
66404,418,4,20,"Sat 2 Oct 2021, 15:00 BST",3.0,1.0,C
66406,418,9,33,"Sat 2 Oct 2021, 15:00 BST",1.0,0.0,C
66411,418,38,23,"Sat 2 Oct 2021, 15:00 BST",2.0,1.0,C
66402,418,131,1,"Sat 2 Oct 2021, 17:30 BST",0.0,0.0,C
66405,418,6,26,"Sun 3 Oct 2021, 14:00 BST",2.0,2.0,C
66409,418,21,2,"Sun 3 Oct 2021, 14:00 BST",2.0,1.0,C
66410,418,25,130,"Sun 3 Oct 2021, 14:00 BST",1.0,2.0,C
66407,418,10,11,"Sun 3 Oct 2021, 16:30 BST",2.0,2.0,C
66421,418,33,10,"Sat 16 Oct 2021, 12:30 BST",0.0,5.0,C
66413,418,2,38,"Sat 16 Oct 2021, 15:00 BST",2.0,3.0,C
66416,418,26,12,"Sat 16 Oct 2021, 15:00 BST",4.0,2.0,C
66417,418,11,43,"Sat 16 Oct 2021, 15:00 BST",2.0,0.0,C
66419,418,14,131,"Sat 16 Oct 2021, 15:00 BST",0.0,0.0,C
66420,418,20,9,"Sat 16 Oct 2021, 15:00 BST",1.0,0.0,C
66414,418,130,4,"Sat 16 Oct 2021, 17:30 BST",0.0,1.0,C
66415,418,7,25,"Sun 17 Oct 2021, 14:00 BST",0.0,1.0,C
66418,418,23,21,"Sun 17 Oct 2021, 16:30 BST",2.0,3.0,C
66412,418,1,6,"Mon 18 Oct 2021, 20:00 BST",2.0,2.0,C
66422,418,1,2,"Fri 22 Oct 2021, 20:00 BST",3.0,1.0,C
66425,418,4,14,"Sat 23 Oct 2021, 12:30 BST",7.0,0.0,C
66426,418,6,23,"Sat 23 Oct 2021, 15:00 BST",1.0,1.0,C
66427,418,7,33,"Sat 23 Oct 2021, 15:00 BST",2.0,5.0,C
66428,418,9,38,"Sat 23 Oct 2021, 15:00 BST",1.0,1.0,C
66430,418,20,43,"Sat 23 Oct 2021, 15:00 BST",2.0,2.0,C
66424,418,131,11,"Sat 23 Oct 2021, 17:30 BST",1.0,4.0,C
66423,418,130,26,"Sun 24 Oct 2021, 14:00 BST",1.0,2.0,C
66431,418,25,21,"Sun 24 Oct 2021, 14:00 BST",1.0,0.0,C
66429,418,12,10,"Sun 24 Oct 2021, 16:30 BST",0.0,5.0,C
66434,418,26,1,"Sat 30 Oct 2021, 12:30 BST",0.0,2.0,C
66433,418,43,130,"Sat 30 Oct 2021, 15:00 BST",3.0,1.0,C
66435,418,10,131,"Sat 30 Oct 2021, 15:00 BST",2.0,2.0,C
66436,418,11,6,"Sat 30 Oct 2021, 15:00 BST",0.0,2.0,C
66437,418,23,4,"Sat 30 Oct 2021, 15:00 BST",0.0,3.0,C
66440,418,33,20,"Sat 30 Oct 2021, 15:00 BST",0.0,1.0,C
66439,418,21,12,"Sat 30 Oct 2021, 17:30 BST",0.0,3.0,C
66438,418,14,9,"Sun 31 Oct 2021, 14:00 GMT",1.0,2.0,C
66432,418,2,25,"Sun 31 Oct 2021, 16:30 GMT",1.0,4.0,C
66441,418,38,7,"Mon 1 Nov 2021, 20:00 GMT",2.0,1.0,C
66450,418,20,2,"Fri 5 Nov 2021, 20:00 GMT",1.0,0.0,C
66449,418,12,11,"Sat 6 Nov 2021, 12:30 GMT",0.0,2.0,C
66443,418,130,14,"Sat 6 Nov 2021, 15:00 GMT",1.0,2.0,C
66445,418,4,43,"Sat 6 Nov 2021, 15:00 GMT",1.0,1.0,C
66446,418,6,38,"Sat 6 Nov 2021, 15:00 GMT",2.0,0.0,C
66444,418,131,23,"Sat 6 Nov 2021, 17:30 GMT",1.0,1.0,C
66442,418,1,33,"Sun 7 Nov 2021, 14:00 GMT",1.0,0.0,C
