player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Roberto Firmino,9,br BRA,FW,26-047,90,0,0,0,0,4,2,0,0,47,2,0,2,0.4,0.4,0.1,5,1,28,37,75.7,3,28,3,3,2
Sadio Mané,19,sn SEN,LW,25-222,73,0,0,0,0,2,0,0,0,50,1,0,0,0.1,0.1,0.2,3,0,29,35,82.9,4,29,8,6,2
Alex Oxlade-Chamberlain,21,eng ENG,"LW,RW",24-095,17,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,10,11,90.9,0,3,1,1,1
Mohamed Salah,11,eg EGY,RW,25-156,79,2,0,0,0,5,2,0,0,43,0,0,0,0.7,0.7,0.1,4,0,20,27,74.1,5,22,1,6,1
James Milner,7,eng ENG,"RM,RW",31-318,11,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,1,4,0,0,0
Philippe Coutinho,10,br BRA,LM,25-159,68,1,1,0,0,5,2,0,0,65,1,1,1,0.5,0.5,0.5,5,1,39,56,69.6,11,33,4,5,3
Emre Can,23,de GER,LM,23-310,22,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,15,21,71.4,1,15,2,0,0
Jordan Henderson,14,eng ENG,CM,27-154,90,0,0,0,0,0,0,0,0,95,1,1,0,0.0,0.0,0.1,4,1,75,91,82.4,5,30,1,4,2
Georginio Wijnaldum,5,nl NED,"RM,LW",27-007,90,0,1,0,0,3,1,0,0,55,1,0,0,0.1,0.1,0.1,6,1,42,43,97.7,1,25,0,4,2
Alberto Moreno,18,es ESP,LB,25-136,90,0,0,0,0,1,0,0,0,69,0,1,1,0.0,0.0,0.0,3,0,53,61,86.9,5,27,2,0,0
Ragnar Klavan,17,ee EST,CB,32-019,90,0,0,0,0,0,0,0,0,77,1,0,2,0.0,0.0,0.0,3,1,64,72,88.9,4,36,0,0,0
Dejan Lovren,6,hr CRO,CB,28-136,90,0,0,0,0,0,0,1,0,76,0,2,3,0.0,0.0,0.0,2,0,56,63,88.9,2,26,0,0,0
Trent Alexander-Arnold,66,eng ENG,RB,19-042,90,0,0,0,0,1,1,0,0,62,4,1,1,0.1,0.1,0.3,3,0,35,53,66.0,5,15,0,3,2
Simon Mignolet,22,be BEL,GK,29-257,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,27,33,81.8,0,12,0,0,0
