player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Roberto Firmino,9,br BRA,FW,29-075,90,1,0,0,0,5,4,0,0,49,0,0,0,0.3,0.3,0.1,4,1,31,39,79.5,4,38,1,2,2
Sadio Mané,10,sn SEN,LW,28-250,90,0,0,0,0,4,2,0,0,58,2,0,1,0.2,0.2,0.1,2,0,34,44,77.3,4,51,7,3,1
Mohamed Salah,11,eg EGY,RW,28-184,90,1,0,0,0,4,4,0,0,69,2,0,1,0.2,0.2,0.1,1,0,41,53,77.4,6,46,2,3,1
Georginio Wijnaldum,5,nl NED,LM,30-035,90,0,0,0,0,0,0,0,0,84,1,1,0,0.0,0.0,0.1,4,0,77,78,98.7,10,72,4,2,1
Jordan Henderson,14,eng ENG,CM,30-182,90,0,0,0,0,0,0,0,0,134,1,5,0,0.0,0.0,0.0,3,0,102,124,82.3,13,110,4,2,0
Curtis Jones,17,eng ENG,RM,19-321,90,0,0,0,0,3,1,0,0,124,0,4,0,0.1,0.1,0.1,5,1,106,114,93.0,16,99,3,2,0
Andrew Robertson,26,sct SCO,LB,26-280,90,0,1,0,0,0,0,0,0,135,1,1,2,0.0,0.0,0.3,7,1,102,125,81.6,14,98,5,4,1
Fabinho,3,br BRA,CB,27-054,90,0,0,0,0,0,0,0,0,103,4,0,1,0.0,0.0,0.0,0,0,92,98,93.9,6,83,2,1,1
Rhys Williams,46,eng ENG,CB,19-317,90,0,0,0,0,0,0,0,0,84,0,3,0,0.0,0.0,0.1,1,0,67,78,85.9,4,58,1,0,0
Trent Alexander-Arnold,66,eng ENG,RB,22-070,90,0,0,0,0,1,0,0,0,90,1,0,0,0.0,0.0,0.1,2,0,71,86,82.6,7,63,0,1,1
Alisson,1,br BRA,GK,28-075,90,0,0,0,0,0,0,0,0,30,0,1,0,0.0,0.0,0.0,0,0,21,27,77.8,0,20,0,0,0
