player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Ben Brereton,11,cl CHI,FW,24-347,90,2,1,0,0,2,2,0,0,21,2,0,3,1.0,1.0,0.7,1,1,7,12,58.3,1,16,2,1,0
Oliver McBurnie,9,sct SCO,FW,27-300,89,1,1,0,0,1,1,0,0,38,2,0,0,0.7,0.7,0.6,3,2,13,26,50.0,4,17,2,1,0
James Mcatee,28,eng ENG,FW,21-164,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,0,0,0
Gustavo Hamer,8,nl NED,CM,26-280,90,0,1,0,0,2,0,1,0,25,0,2,0,0.1,0.1,0.5,3,2,10,20,50.0,1,13,0,1,1
Oliver Arblaster,24,eng ENG,CM,19-330,84,0,0,0,0,0,0,0,0,28,2,0,3,0.0,0.0,0.0,1,0,15,21,71.4,2,13,0,1,1
Oliver Norwood,16,nir NIR,CM,32-353,6,0,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,1,0,0,0
Vinicius Souza,21,br BRA,CM,24-287,84,0,0,0,0,0,0,0,0,27,2,0,3,0.0,0.0,0.0,0,0,10,16,62.5,3,6,0,0,0
Auston Trusty,5,us USA,CM,25-231,6,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0
Ben Osborn,23,eng ENG,WB,29-238,90,0,0,0,0,0,0,0,0,37,3,2,1,0.0,0.0,0.0,1,1,15,25,60.0,2,11,2,0,0
Jayden Bogle,20,eng ENG,WB,23-247,90,0,0,0,0,2,0,1,0,23,1,1,2,0.1,0.1,0.0,0,0,10,12,83.3,0,8,1,1,1
Jack Robinson,19,eng ENG,CB,30-211,90,0,0,0,0,0,0,0,0,38,1,0,4,0.0,0.0,0.0,1,0,16,28,57.1,0,10,0,0,0
Anel Ahmedhodžić,15,ba BIH,CB,25-004,90,0,0,0,0,1,1,0,0,35,4,0,2,0.0,0.0,0.0,1,0,14,17,82.4,1,9,0,0,0
Mason Holgate,30,eng ENG,CB,27-160,90,0,0,0,0,0,0,1,0,41,2,1,2,0.0,0.0,0.0,1,0,14,23,60.9,1,10,0,0,0
Ivo Grbić,13,hr CRO,GK,28-072,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,15,29,51.7,0,17,0,0,0
