player_id,season_id,appearances,goals,assists,minutes_played,yellow_cards,red_cards
4343,21,0,0,0,0,0,0
2840,21,11,1,14,714,0,0
4147,21,0,0,0,0,0,0
4081,21,27,2,33,1774,0,0
4181,21,0,0,0,0,0,0
2845,21,25,1,27,1597,0,0
4359,21,0,0,0,0,0,0
10544,21,0,0,0,0,0,0
4040,21,0,0,0,0,0,0
2622,21,28,5,23,2190,0,0
2916,21,35,2,11,3100,0,0
4328,21,30,1,39,1941,0,0
4183,21,2,0,0,22,0,0
4499,21,3,1,1,92,0,0
3878,21,9,2,6,469,0,0
4482,21,0,0,0,0,0,0
3564,21,9,1,13,429,0,0
4218,21,10,1,3,691,0,0
3913,21,0,0,0,0,0,0
4537,21,5,2,2,382,0,0
4410,21,0,0,0,0,0,0
2871,21,29,6,0,2610,0,0
4441,21,0,0,0,0,0,0
4413,21,27,3,21,1919,0,0
4543,21,0,0,0,0,0,0
2283,21,3,1,0,138,0,0
4551,21,0,0,0,0,0,0
4176,21,8,4,3,219,0,0
3416,21,0,0,0,0,0,0
3663,21,0,0,0,0,0,0
3184,21,0,0,0,0,0,0
3446,21,17,1,13,824,0,0
4247,21,8,4,5,395,0,0
4035,21,0,0,0,0,0,0
4473,21,0,0,0,0,0,0
2905,21,26,4,21,1716,0,0
4550,21,25,1,34,1730,0,0
4483,21,0,0,0,0,0,0
4665,21,0,0,0,0,0,0
3944,21,0,0,0,0,0,0
10043,21,0,0,0,0,0,0
3550,21,7,0,5,79,0,0
2704,21,34,3,26,2984,0,0
4526,21,4,2,0,73,0,0
3239,21,15,2,14,1141,0,0
3901,21,0,0,0,0,0,0
4496,21,27,4,24,2196,0,0
4213,21,34,1,20,2538,0,0
3030,21,38,2,116,3420,0,0
2129,21,19,1,11,1315,0,0
3561,21,26,4,7,2013,0,0
4376,21,0,0,0,0,0,0
4711,21,0,0,0,0,0,0
3513,21,33,3,75,2924,0,0
4152,21,14,1,8,588,0,0
4291,21,0,0,0,0,0,0
3565,21,24,4,34,1628,0,0
4520,21,0,0,0,0,0,0
2517,21,18,2,5,986,0,0
4115,21,7,1,2,206,0,0
2361,21,0,0,0,0,0,0
3739,21,8,3,2,562,0,0
1308,21,31,1,36,2397,0,0
4427,21,0,0,0,0,0,0
3312,21,2,2,1,147,0,0
2303,21,0,0,0,0,0,0
3681,21,34,3,7,2962,0,0
4048,21,34,4,65,2786,0,0
4162,21,0,0,0,0,0,0
4562,21,8,1,2,168,0,0
2537,21,38,6,3,3420,0,0
4474,21,0,0,0,0,0,0
4171,21,19,2,25,1462,0,0
2645,21,3,1,2,196,0,0
3013,21,12,5,6,366,0,0
2844,21,0,0,0,0,0,0
3672,21,25,4,10,1844,0,0
2098,21,16,1,14,805,0,0
4492,21,34,7,53,2823,0,0
2009,21,0,0,0,0,0,0
4205,21,0,0,0,0,0,0
3247,21,33,3,47,2847,0,0
2886,21,19,4,12,1280,0,0
4404,21,0,0,0,0,0,0
4511,21,0,0,0,0,0,0
3871,21,0,0,0,0,0,0
4552,21,13,1,9,408,0,0
4594,21,0,0,0,0,0,0
4318,21,0,0,0,0,0,0
4283,21,0,0,0,0,0,0
4032,21,0,0,0,0,0,0
3863,21,13,1,7,504,0,0
4601,21,20,2,0,1755,0,0
4227,21,7,3,0,130,0,0
3726,21,0,0,0,0,0,0
1658,21,4,1,3,236,0,0
4493,21,10,5,2,296,0,0
3908,21,0,0,0,0,0,0
2669,21,36,6,17,3146,0,0
4158,21,0,0,0,0,0,0
1890,21,16,2,3,1180,0,0
1458,21,0,0,0,0,0,0
3116,21,5,1,1,294,0,0
2152,21,33,3,9,2533,0,0
4155,21,0,0,0,0,0,0
3859,21,0,0,0,0,0,0
4380,21,0,0,0,0,0,0
4390,21,0,0,0,0,0,0
3567,21,23,2,1,1854,0,0
4261,21,0,0,0,0,0,0
8707,21,0,0,0,0,0,0
4634,21,0,0,0,0,0,0
4559,21,0,0,0,0,0,0
3505,21,0,0,0,0,0,0
4222,21,0,0,0,0,0,0
4382,21,0,0,0,0,0,0
4341,21,26,4,53,2122,0,0
2620,21,26,1,7,2216,0,0
1732,21,25,5,9,2088,0,0
4636,21,35,5,17,2635,0,0
4556,21,3,1,0,222,0,0
4698,21,1,0,1,2,0,0
4254,21,0,0,0,0,0,0
3563,21,26,2,3,2258,0,0
2058,21,27,2,11,1360,0,0
915,21,24,3,6,1528,0,0
1634,21,36,4,37,3045,0,0
3175,21,26,2,34,1957,0,0
4259,21,0,0,0,0,0,0
2949,21,10,1,3,666,0,0
3957,21,18,1,7,1575,0,0
4477,21,38,4,97,3308,0,0
4431,21,0,0,0,0,0,0
2651,21,36,6,1,3195,0,0
2799,21,0,0,0,0,0,0
4105,21,0,0,0,0,0,0
4039,21,3,1,4,151,0,0
4620,21,0,0,0,0,0,0
2339,21,3,2,0,52,0,0
4172,21,24,2,17,1760,0,0
4161,21,22,6,14,948,0,0
4651,21,26,2,8,2241,0,0
4518,21,0,0,0,0,0,0
4495,21,0,0,0,0,0,0
3486,21,0,0,0,0,0,0
4346,21,36,4,32,3005,0,0
3562,21,29,5,0,2498,0,0
4388,21,0,0,0,0,0,0
3448,21,22,2,19,1456,0,0
2413,21,28,1,19,2333,0,0
4102,21,0,0,0,0,0,0
4604,21,34,2,20,3021,0,0
4136,21,1,0,0,1,0,0
4313,21,5,3,0,233,0,0
3713,21,35,2,16,2812,0,0
1494,21,31,1,18,2790,0,0
3600,21,26,1,27,2163,0,0
3010,21,29,1,7,2496,0,0
3520,21,17,1,9,627,0,0
3680,21,22,3,8,1919,0,0
2836,21,0,0,0,0,0,0
4108,21,0,0,0,0,0,0
3549,21,11,1,1,223,0,0
2889,21,28,1,23,2430,0,0
4399,21,0,0,0,0,0,0
4435,21,0,0,0,0,0,0
4668,21,0,0,0,0,0,0
4911,21,0,0,0,0,0,0
2847,21,33,4,16,2834,0,0
4602,21,0,0,0,0,0,0
1629,21,34,2,33,2336,0,0
4445,21,0,0,0,0,0,0
1676,21,0,0,0,0,0,0
3358,21,9,1,4,810,0,0
3933,21,0,0,0,0,0,0
4591,21,0,0,0,0,0,0
4124,21,0,0,0,0,0,0
3422,21,0,0,0,0,0,0
4579,21,3,1,0,85,0,0
2817,21,0,0,0,0,0,0
2531,21,31,3,11,1837,0,0
4406,21,0,0,0,0,0,0
2523,21,13,3,5,809,0,0
4100,21,30,1,21,2634,0,0
1775,21,0,0,0,0,0,0
4285,21,0,0,0,0,0,0
2971,21,10,2,0,855,0,0
3515,21,4,2,0,71,0,0
4389,21,0,0,0,0,0,0
4330,21,28,3,0,2520,0,0
4657,21,37,3,59,2858,0,0
3659,21,1,1,1,90,0,0
4622,21,4,0,1,48,0,0
4041,21,0,0,0,0,0,0
4546,21,14,3,6,1168,0,0
1526,21,34,2,31,2412,0,0
4516,21,21,1,19,1193,0,0
4098,21,0,0,0,0,0,0
1391,21,1,1,0,10,0,0
3566,21,1,1,0,45,0,0
3799,21,24,2,14,1703,0,0
4123,21,32,2,58,2389,0,0
4680,21,31,1,18,2478,0,0
3121,21,29,7,33,1998,0,0
3053,21,0,0,0,0,0,0
2823,21,18,1,5,1079,0,0
3366,21,35,5,24,2136,0,0
4377,21,14,4,17,938,0,0
3982,21,33,1,23,2609,0,0
4304,21,8,2,2,608,0,0
4446,21,0,0,0,0,0,0
4613,21,0,0,0,0,0,0
2125,21,34,1,12,2837,0,0
2861,21,0,0,0,0,0,0
2609,21,0,0,0,0,0,0
4422,21,0,0,0,0,0,0
3873,21,0,0,0,0,0,0
4312,21,0,0,0,0,0,0
3746,21,26,1,31,1762,0,0
3729,21,0,0,0,0,0,0
4378,21,0,0,0,0,0,0
2122,21,29,2,66,2194,0,0
4683,21,0,0,0,0,0,0
1004,21,31,2,40,2337,0,0
3601,21,1,0,0,1,0,0
4340,21,0,0,0,0,0,0
1184,21,0,0,0,0,0,0
1740,21,4,6,3,196,0,0
4151,21,32,11,32,1815,0,0
3317,21,0,0,0,0,0,0
3651,21,0,0,0,0,0,0
4638,21,1,0,0,9,0,0
10879,21,0,0,0,0,0,0
4394,21,0,0,0,0,0,0
4374,21,0,0,0,0,0,0
4253,21,0,0,0,0,0,0
4488,21,20,1,13,1169,0,0
3332,21,0,0,0,0,0,0
2214,21,10,2,1,834,0,0
4475,21,0,0,0,0,0,0
4517,21,13,1,6,643,0,0
4519,21,9,1,4,693,0,0
