match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
22342,79,2017-08-12 03:45:00,1,26,4,3,C,Emirates Stadium,59387
22350,79,2017-08-12 20:30:00,33,10,3,3,C,Vicarage Road,20407
22344,79,2017-08-12 23:00:00,4,43,2,3,C,Stamford Bridge,41616
22345,79,2017-08-12 23:00:00,6,159,0,3,C,Selhurst Park,25448
22346,79,2017-08-12 23:00:00,7,42,1,0,C,Goodison Park,39045
22349,79,2017-08-12 23:00:00,20,45,0,0,C,St. Mary's Stadium,31447
22351,79,2017-08-12 23:00:00,36,127,1,0,C,The Hawthorns,25011
22343,79,2017-08-13 01:30:00,131,11,0,2,C,Amex Stadium,30415
22348,79,2017-08-13 21:30:00,23,21,0,2,C,St. James' Park,52077
22347,79,2017-08-14 00:00:00,12,25,4,0,C,Old Trafford,74928
22359,79,2017-08-19 20:30:00,45,12,0,4,C,Liberty Stadium,20862
22352,79,2017-08-19 23:00:00,127,33,0,2,C,Vitality Stadium,10501
22353,79,2017-08-19 23:00:00,43,36,0,1,C,Turf Moor,19619
22355,79,2017-08-19 23:00:00,26,131,2,0,C,King Power Stadium,31902
22356,79,2017-08-19 23:00:00,10,6,1,0,C,Anfield,53138
22659,79,2017-08-19 23:00:00,20,25,3,2,C,St. Mary's Stadium,31424
22358,79,2017-08-20 01:30:00,42,1,1,0,C,bet365 Stadium,29459
22354,79,2017-08-20 21:30:00,159,23,1,0,C,John Smith's Stadium,24128
22360,79,2017-08-21 00:00:00,21,4,1,2,C,Wembley Stadium,73587
22357,79,2017-08-22 04:00:00,11,7,1,1,C,Etihad Stadium,54009
22362,79,2017-08-26 20:30:00,127,11,1,2,C,Vitality Stadium,10419
22364,79,2017-08-26 23:00:00,6,45,0,2,C,Selhurst Park,23477
22365,79,2017-08-26 23:00:00,159,20,0,0,C,John Smith's Stadium,23548
22368,79,2017-08-26 23:00:00,23,25,3,0,C,St. James' Park,52093
22370,79,2017-08-26 23:00:00,33,131,0,0,C,Vicarage Road,20181
22367,79,2017-08-27 01:30:00,12,26,2,0,C,Old Trafford,75021
22363,79,2017-08-27 21:30:00,4,7,2,0,C,Stamford Bridge,41382
22371,79,2017-08-27 21:30:00,36,42,1,1,C,The Hawthorns,22704
22366,79,2017-08-28 00:00:00,10,1,4,0,C,Anfield,53206
22369,79,2017-08-28 00:00:00,21,43,1,1,C,Wembley Stadium,67862
22377,79,2017-09-09 20:30:00,11,10,5,0,C,Etihad Stadium,54172
22372,79,2017-09-09 23:00:00,1,127,3,0,C,Emirates Stadium,59262
22373,79,2017-09-09 23:00:00,131,36,3,1,C,Amex Stadium,30381
22375,79,2017-09-09 23:00:00,7,21,0,3,C,Goodison Park,38835
22376,79,2017-09-09 23:00:00,26,4,1,2,C,King Power Stadium,31923
22378,79,2017-09-09 23:00:00,20,33,0,2,C,St. Mary's Stadium,31435
22379,79,2017-09-10 01:30:00,42,12,2,2,C,bet365 Stadium,29320
22374,79,2017-09-10 21:30:00,43,6,1,0,C,Turf Moor,18862
22380,79,2017-09-11 00:00:00,45,23,0,1,C,Liberty Stadium,20872
22381,79,2017-09-12 04:00:00,25,159,2,0,C,London Stadium,56977
22382,79,2017-09-16 04:00:00,127,131,2,1,C,Vitality Stadium,10369
22384,79,2017-09-16 20:30:00,6,20,0,1,C,Selhurst Park,24199
22385,79,2017-09-16 23:00:00,159,26,1,1,C,John Smith's Stadium,24169
22386,79,2017-09-16 23:00:00,10,43,1,1,C,Anfield,53231
22388,79,2017-09-16 23:00:00,23,42,2,1,C,St. James' Park,51795
22390,79,2017-09-16 23:00:00,33,11,0,6,C,Vicarage Road,20305
22391,79,2017-09-16 23:00:00,36,25,0,0,C,The Hawthorns,24942
22389,79,2017-09-17 01:30:00,21,45,0,0,C,Wembley Stadium,65366
22383,79,2017-09-17 21:30:00,4,1,0,0,C,Stamford Bridge,41478
22387,79,2017-09-18 00:00:00,12,7,4,0,C,Old Trafford,75042
22401,79,2017-09-23 20:30:00,25,21,2,3,C,London Stadium,56988
22394,79,2017-09-23 23:00:00,43,159,0,0,C,Turf Moor,20759
22395,79,2017-09-23 23:00:00,7,127,2,1,C,Goodison Park,38133
22397,79,2017-09-23 23:00:00,11,6,5,0,C,Etihad Stadium,53526
22398,79,2017-09-23 23:00:00,20,12,0,1,C,St. Mary's Stadium,31930
22399,79,2017-09-23 23:00:00,42,4,0,4,C,bet365 Stadium,29661
22400,79,2017-09-23 23:00:00,45,33,1,2,C,Liberty Stadium,20372
22396,79,2017-09-24 01:30:00,26,10,2,3,C,King Power Stadium,32004
22393,79,2017-09-25 00:00:00,131,23,1,0,C,Amex Stadium,30468
22392,79,2017-09-26 04:00:00,1,36,2,0,C,Emirates Stadium,59134
22406,79,2017-09-30 20:30:00,159,21,0,4,C,John Smith's Stadium,24169
22403,79,2017-09-30 23:00:00,127,26,0,0,C,Vitality Stadium,10444
22407,79,2017-09-30 23:00:00,12,6,4,0,C,Old Trafford,75118
22409,79,2017-09-30 23:00:00,42,20,2,1,C,bet365 Stadium,29285
22410,79,2017-09-30 23:00:00,36,33,2,2,C,The Hawthorns,24606
22411,79,2017-09-30 23:00:00,25,45,1,0,C,London Stadium,56922
22404,79,2017-10-01 01:30:00,4,11,0,1,C,Stamford Bridge,41530
22402,79,2017-10-01 20:00:00,1,131,2,0,C,Emirates Stadium,59378
22405,79,2017-10-01 22:15:00,7,43,0,1,C,Goodison Park,38448
22408,79,2017-10-02 00:30:00,23,10,1,1,C,St. James' Park,52303
22416,79,2017-10-14 20:30:00,10,12,0,0,C,Anfield,52912
22413,79,2017-10-14 23:00:00,43,25,1,1,C,Turf Moor,20945
22414,79,2017-10-14 23:00:00,6,4,2,1,C,Selhurst Park,25480
22417,79,2017-10-14 23:00:00,11,42,7,2,C,Etihad Stadium,54128
22419,79,2017-10-14 23:00:00,45,159,2,0,C,Liberty Stadium,20657
22420,79,2017-10-14 23:00:00,21,127,1,0,C,Wembley Stadium,73502
22421,79,2017-10-15 01:30:00,33,1,2,1,C,Vicarage Road,20384
22412,79,2017-10-15 21:30:00,131,7,1,1,C,Amex Stadium,30565
22418,79,2017-10-16 00:00:00,20,23,2,2,C,St. Mary's Stadium,31437
22415,79,2017-10-17 04:00:00,26,36,1,1,C,King Power Stadium,30203
22431,79,2017-10-21 04:00:00,25,131,0,3,C,London Stadium,56977
22422,79,2017-10-21 20:30:00,4,33,4,2,C,Stamford Bridge,41467
22424,79,2017-10-21 23:00:00,159,12,2,1,C,John Smith's Stadium,24169
22425,79,2017-10-21 23:00:00,11,43,3,0,C,Etihad Stadium,54118
22426,79,2017-10-21 23:00:00,23,6,1,0,C,St. James' Park,52251
22428,79,2017-10-21 23:00:00,42,127,1,2,C,bet365 Stadium,29500
22429,79,2017-10-21 23:00:00,45,26,1,2,C,Liberty Stadium,20521
22427,79,2017-10-22 01:30:00,20,36,1,0,C,St. Mary's Stadium,29947
22423,79,2017-10-22 21:30:00,7,1,2,5,C,Goodison Park,39189
22430,79,2017-10-23 00:00:00,21,10,4,1,C,Wembley Stadium,80827
22439,79,2017-10-28 20:30:00,12,21,1,0,C,Old Trafford,75034
22432,79,2017-10-28 23:00:00,1,45,2,1,C,Emirates Stadium,59493
22436,79,2017-10-28 23:00:00,6,25,2,2,C,Selhurst Park,25242
22438,79,2017-10-28 23:00:00,10,159,3,0,C,Anfield,53268
22440,79,2017-10-28 23:00:00,33,42,0,1,C,Vicarage Road,20087
22441,79,2017-10-28 23:00:00,36,11,2,3,C,The Hawthorns,24003
22433,79,2017-10-29 01:30:00,127,4,0,1,C,Vitality Stadium,10998
22434,79,2017-10-29 22:30:00,131,20,1,1,C,Amex Stadium,30564
22437,79,2017-10-30 01:00:00,26,7,2,0,C,King Power Stadium,31891
22435,79,2017-10-31 05:00:00,43,23,1,0,C,Turf Moor,21031
22448,79,2017-11-04 21:30:00,42,26,2,2,C,bet365 Stadium,29602
22444,79,2017-11-05 00:00:00,159,36,1,0,C,John Smith's Stadium,24169
22446,79,2017-11-05 00:00:00,23,127,0,1,C,St. James' Park,52237
22447,79,2017-11-05 00:00:00,20,43,0,1,C,St. Mary's Stadium,30491
22449,79,2017-11-05 00:00:00,45,131,0,1,C,Liberty Stadium,20822
22451,79,2017-11-05 02:30:00,25,10,1,4,C,London Stadium,56961
22450,79,2017-11-05 21:00:00,21,6,1,0,C,Wembley Stadium,65270
22445,79,2017-11-05 23:15:00,11,1,3,1,C,Etihad Stadium,54286
22442,79,2017-11-06 01:30:00,4,12,1,0,C,Stamford Bridge,41615
22443,79,2017-11-06 01:30:00,7,33,3,2,C,Goodison Park,38609
22452,79,2017-11-18 21:30:00,1,21,2,0,C,Emirates Stadium,59530
22453,79,2017-11-19 00:00:00,127,159,4,0,C,Vitality Stadium,10879
22455,79,2017-11-19 00:00:00,43,45,2,0,C,Turf Moor,18895
22456,79,2017-11-19 00:00:00,6,7,2,2,C,Selhurst Park,25526
22457,79,2017-11-19 00:00:00,26,11,0,2,C,King Power Stadium,31908
22458,79,2017-11-19 00:00:00,10,20,3,0,C,Anfield,53256
22461,79,2017-11-19 00:00:00,36,4,0,4,C,The Hawthorns,23592
22459,79,2017-11-19 02:30:00,12,23,4,1,C,Old Trafford,75035
22460,79,2017-11-20 01:00:00,33,25,2,0,C,Vicarage Road,20018
22454,79,2017-11-21 05:00:00,131,42,2,2,C,Amex Stadium,29676
22471,79,2017-11-25 05:00:00,25,26,1,1,C,London Stadium,56897
22463,79,2017-11-26 00:00:00,6,42,2,1,C,Selhurst Park,23723
22466,79,2017-11-26 00:00:00,12,131,1,0,C,Old Trafford,75018
