player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Oumar Niasse,19,sn SEN,FW,27-201,90,1,0,0,0,2,1,0,0,31,1,0,0,0.5,0.5,0.3,5,1,14,18,77.8,3,16,3,3,2
Wayne Rooney,10,eng ENG,LW,32-012,67,0,0,0,0,0,0,0,0,30,1,1,0,0.0,0.0,0.3,2,0,18,26,69.2,3,18,0,0,0
Dominic Calvert-Lewin,29,eng ENG,"FW,LW",20-234,23,1,0,0,0,1,1,0,0,14,0,1,0,0.1,0.1,0.0,1,0,3,10,30.0,0,8,0,0,0
Gylfi Sigurðsson,18,is ISL,"RW,RM",28-058,84,0,0,0,0,1,1,0,0,35,1,3,0,0.3,0.3,0.0,0,0,17,24,70.8,2,14,0,1,0
Aaron Lennon,12,eng ENG,RM,30-203,6,0,0,0,0,0,0,0,0,5,1,0,1,0.0,0.0,0.0,1,1,1,2,50.0,0,1,1,0,0
Tom Davies,26,eng ENG,"LM,CM",19-128,90,0,0,0,0,2,0,0,0,46,3,3,1,0.1,0.1,0.0,1,1,18,29,62.1,6,23,1,0,0
Beni Baningime,54,cd COD,CM,19-057,54,0,0,0,0,0,0,0,0,27,1,1,2,0.0,0.0,0.0,1,0,16,19,84.2,3,13,0,1,0
Ademola Lookman,31,ng NGA,"RW,LM,CM",20-016,36,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.4,1,1,4,10,40.0,2,10,3,4,2
Idrissa Gana Gueye,17,sn SEN,"RM,CM",28-040,90,0,0,0,0,0,0,0,0,56,4,3,4,0.0,0.0,0.0,1,0,30,42,71.4,1,18,0,2,1
Leighton Baines,3,eng ENG,LB,32-329,90,1,1,1,1,1,1,0,0,30,0,2,0,1.1,0.3,0.1,1,1,20,23,87.0,2,10,1,0,0
Michael Keane,4,eng ENG,CB,24-298,90,0,0,0,0,0,0,0,0,31,1,4,1,0.0,0.0,0.0,0,0,14,18,77.8,2,11,0,0,0
Phil Jagielka,6,eng ENG,CB,35-080,90,0,0,0,0,0,0,0,0,43,1,2,0,0.0,0.0,0.0,1,0,21,31,67.7,3,15,0,0,0
Jonjoe Kenny,43,eng ENG,RB,20-235,90,0,0,0,0,1,0,0,0,63,6,0,2,0.0,0.0,0.0,1,1,20,41,48.8,2,19,0,1,0
Jordan Pickford,1,eng ENG,GK,23-243,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,19,39,48.7,0,13,0,0,0
