player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Demarai Gray,11,jm JAM,FW,26-334,86,0,0,0,0,4,1,0,0,32,0,1,2,0.5,0.5,0.0,1,0,13,20,65.0,1,13,3,4,2
Ellis Simms,50,eng ENG,FW,22-143,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Alex Iwobi,17,ng NGA,AM,27-025,90,0,0,0,0,1,0,0,0,40,0,0,1,0.0,0.0,0.1,3,0,22,32,68.8,3,23,4,2,2
Amadou Onana,8,be BEL,AM,21-285,90,0,0,0,0,2,0,0,0,43,3,2,1,0.1,0.1,0.2,3,0,23,29,79.3,8,20,2,1,1
Abdoulaye Doucouré,16,ml MLI,CM,30-147,90,1,0,0,0,2,2,0,0,34,0,1,2,0.1,0.1,0.0,4,0,14,25,56.0,2,17,2,2,1
Idrissa Gana Gueye,27,sn SEN,CM,33-244,90,0,0,0,0,2,2,0,0,48,7,3,0,0.2,0.2,0.0,3,0,23,32,71.9,5,18,2,1,1
Dwight McNeil,7,eng ENG,WB,23-187,90,0,0,0,0,0,0,0,0,62,2,0,0,0.0,0.0,0.2,6,1,34,54,63.0,4,29,4,1,0
James Garner,37,eng ENG,WB,22-076,90,0,0,0,0,1,1,0,0,54,2,2,2,0.1,0.1,0.0,1,0,23,41,56.1,0,17,1,3,1
James Tarkowski,2,eng ENG,CB,30-190,90,0,0,0,0,1,0,0,0,46,3,3,0,0.1,0.1,0.0,0,0,21,29,72.4,2,11,0,0,0
Conor Coady,30,eng ENG,CB,30-092,90,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.0,0.0,0,0,27,31,87.1,2,15,0,0,0
Yerry Mina,13,co COL,CB,28-247,90,0,0,0,0,0,0,0,0,42,1,1,2,0.0,0.0,0.0,3,1,25,34,73.5,3,15,0,0,0
Jordan Pickford,1,eng ENG,GK,29-082,90,0,0,0,0,0,0,1,0,32,0,0,0,0.0,0.0,0.0,0,0,22,32,68.8,1,13,0,0,0
