player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexandre Lacazette,9,fr FRA,FW,28-187,90,0,0,0,0,3,1,0,0,41,0,0,0,0.2,0.2,0.1,2,0,23,31,74.2,3,20,1,2,1
Mesut Özil,10,de GER,"LW,AM",31-047,88,0,0,0,0,2,1,0,0,63,2,0,0,0.2,0.2,0.2,7,0,43,55,78.2,4,23,2,0,0
Gabriel Martinelli,35,br BRA,AM,18-166,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0
Pierre-Emerick Aubameyang,14,ga GAB,RW,30-166,90,2,0,1,1,1,1,0,0,52,2,0,2,0.9,0.1,0.1,1,0,26,44,59.1,2,26,5,1,1
Joe Willock,28,eng ENG,AM,20-103,69,0,0,0,0,1,0,0,0,33,1,0,1,0.1,0.1,0.0,2,0,18,22,81.8,4,23,2,3,2
Lucas Torreira,11,uy URU,"DM,RM",23-293,21,0,0,0,0,1,0,0,0,14,2,2,0,0.1,0.1,0.0,1,0,8,8,100.0,1,4,0,0,0
Mattéo Guendouzi,29,fr FRA,"DM,LM",20-231,77,0,0,0,0,2,1,0,0,75,0,0,0,0.0,0.0,0.0,4,0,61,68,89.7,11,57,4,1,0
Bukayo Saka,77,eng ENG,LW,18-087,13,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,2,0,5,8,62.5,0,7,3,2,1
Granit Xhaka,34,ch SUI,"DM,CM",27-065,90,0,0,0,0,0,0,0,0,75,3,2,0,0.0,0.0,0.0,2,1,63,68,92.6,12,45,1,0,0
Sead Kolašinac,31,ba BIH,LB,26-164,90,0,0,0,0,0,0,0,0,63,2,1,0,0.0,0.0,0.0,3,0,51,58,87.9,8,36,4,2,2
David Luiz,23,br BRA,CB,32-223,90,0,0,0,0,1,0,0,0,64,0,1,2,0.1,0.1,0.0,0,0,53,58,91.4,4,44,0,0,0
Shkodran Mustafi,20,de GER,CB,27-228,90,0,0,0,0,2,0,0,0,87,1,2,1,0.4,0.4,0.0,1,1,67,76,88.2,6,60,0,0,0
Calum Chambers,21,eng ENG,RB,24-315,90,0,0,0,0,2,1,1,0,93,2,1,0,0.1,0.1,0.0,2,0,56,80,70.0,5,35,1,3,3
Bernd Leno,1,de GER,GK,27-272,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,21,29,72.4,0,17,0,0,0
