player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Teemu Pukki,22,fi FIN,FW,31-236,90,1,0,0,0,2,2,0,0,21,1,1,1,0.1,0.1,0.0,0,0,8,12,66.7,0,11,2,0,0
Todd Cantwell,14,eng ENG,LW,23-266,45,0,0,0,0,0,0,0,0,19,1,0,1,0.0,0.0,0.0,0,0,10,13,76.9,1,8,0,0,0
Josh Sargent,24,us USA,RW,21-273,45,0,0,0,0,1,0,0,0,17,0,0,0,0.1,0.1,0.0,0,0,8,11,72.7,2,12,2,0,0
Milot Rashica,17,xk KVX,"RW,LW",25-145,89,0,0,0,0,1,1,0,0,46,0,1,3,0.1,0.1,0.0,2,1,16,33,48.5,4,26,6,0,0
Christos Tzolis,18,gr GRE,LW,19-294,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Kenny McLean,23,sct SCO,LM,29-316,90,0,0,0,0,1,0,0,0,41,1,0,0,0.0,0.0,0.0,1,0,21,32,65.6,2,18,0,2,2
Mathias Normann,16,no NOR,CM,25-176,90,0,0,0,0,1,0,1,0,57,3,1,0,0.0,0.0,0.1,2,0,28,46,60.9,5,33,0,1,0
Billy Gilmour,8,sct SCO,RM,20-162,85,0,1,0,0,0,0,0,0,53,2,1,1,0.0,0.0,0.2,6,2,34,43,79.1,3,23,1,3,1
Lukas Rupp,7,de GER,RM,30-316,5,0,0,0,0,0,0,0,0,4,1,1,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0
Brandon Williams,21,eng ENG,LB,21-078,90,0,0,0,0,0,0,1,0,46,1,3,1,0.0,0.0,0.1,0,0,30,36,83.3,4,26,2,2,1
Ben Gibson,4,eng ENG,CB,28-309,90,0,0,0,0,1,0,0,0,42,1,1,3,0.1,0.1,0.0,0,0,20,30,66.7,1,21,0,0,0
Grant Hanley,5,sct SCO,CB,30-000,90,1,0,0,0,1,1,0,0,46,3,2,6,0.1,0.1,0.0,0,0,18,29,62.1,1,16,0,0,0
Max Aarons,2,eng ENG,RB,21-320,90,0,1,0,0,0,0,0,0,54,2,2,0,0.0,0.0,0.1,1,1,33,47,70.2,2,19,1,0,0
Tim Krul,1,nl NED,GK,33-231,90,0,0,0,0,0,0,1,0,38,0,0,0,0.0,0.0,0.0,0,0,16,37,43.2,0,17,0,0,0
