player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexandre Lacazette,9,fr FRA,FW,27-132,79,2,0,0,0,2,2,0,0,39,2,0,1,0.4,0.4,0.0,0,0,19,26,73.1,3,24,1,1,1
Mattéo Guendouzi,29,fr FRA,DM,19-176,11,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,0,0,16,20,80.0,4,13,2,0,0
Danny Welbeck,23,eng ENG,FW,27-315,61,0,1,0,0,0,0,0,0,28,2,1,1,0.0,0.0,0.1,3,1,17,24,70.8,4,16,1,0,0
Pierre-Emerick Aubameyang,14,ga GAB,"FW,AM",29-111,29,2,1,0,0,2,2,0,0,12,0,0,0,0.2,0.2,0.1,1,1,8,9,88.9,1,10,2,0,0
Alex Iwobi,17,ng NGA,LM,22-157,66,0,0,0,0,0,0,0,0,38,3,0,2,0.0,0.0,0.0,3,1,17,26,65.4,6,24,7,5,4
Aaron Ramsey,8,wls WAL,"RW,AM",27-285,24,1,1,0,0,1,1,0,0,26,0,0,0,0.1,0.1,0.1,1,1,16,21,76.2,2,16,0,0,0
Granit Xhaka,34,ch SUI,"CM,DM",26-010,90,0,0,0,0,0,0,0,0,88,3,2,3,0.0,0.0,0.0,3,1,63,74,85.1,5,40,2,1,0
Lucas Torreira,11,uy URU,"CM,DM,RW",22-238,90,0,0,0,0,0,0,0,0,65,2,6,1,0.0,0.0,0.0,2,1,42,50,84.0,5,30,2,1,0
Henrikh Mkhitaryan,7,am ARM,"RM,LW",29-259,90,0,0,0,0,3,1,0,0,50,1,0,2,0.4,0.4,0.0,2,2,29,36,80.6,8,25,3,3,1
Nacho Monreal,18,es ESP,LB,32-223,90,0,1,0,0,0,0,0,0,75,3,1,0,0.0,0.0,0.3,2,1,49,64,76.6,3,25,0,0,0
Rob Holding,16,eng ENG,CB,23-017,90,0,0,0,0,0,0,0,0,68,1,1,2,0.0,0.0,0.0,0,0,51,61,83.6,0,32,0,0,0
Shkodran Mustafi,20,de GER,CB,26-173,90,0,0,0,0,0,0,0,0,57,1,3,1,0.0,0.0,0.0,0,0,32,47,68.1,2,23,0,0,0
Héctor Bellerín,2,es ESP,RB,23-202,90,0,1,0,0,1,1,0,0,52,2,0,1,0.0,0.0,0.1,1,1,37,45,82.2,5,24,1,3,2
Bernd Leno,19,de GER,GK,26-217,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,34,42,81.0,0,27,0,0,0
