player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Gabriel Jesus,9,br BRA,"FW,RW",25-139,90,0,1,0,0,2,0,1,0,42,2,1,2,0.1,0.1,0.3,4,0,19,21,90.5,3,20,1,6,2
Gabriel Martinelli,11,br BRA,LW,21-063,73,0,0,0,0,4,1,0,0,34,1,0,1,0.4,0.4,0.0,4,2,15,21,71.4,2,24,3,3,1
Eddie Nketiah,14,eng ENG,"LW,FW",23-082,17,0,0,0,0,1,1,0,0,10,0,1,0,0.1,0.1,0.0,1,0,6,6,100.0,1,9,0,1,0
Bukayo Saka,7,eng ENG,RW,20-349,87,0,0,0,0,1,0,0,0,55,1,3,0,0.0,0.0,0.2,3,1,36,41,87.8,2,41,6,7,2
Kieran Tierney,3,sct SCO,"LW,RW",25-076,3,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Granit Xhaka,34,ch SUI,"LM,DM",29-327,87,0,1,0,0,0,0,0,0,59,1,0,0,0.0,0.0,0.2,3,1,47,56,83.9,2,45,0,1,1
Albert Sambi Lokonga,23,be BEL,DM,22-302,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0
Thomas Partey,5,gh GHA,"CM,DM",29-068,90,0,0,0,0,0,0,0,0,78,2,0,0,0.0,0.0,0.0,4,0,61,70,87.1,4,61,1,3,3
Martin Ødegaard,8,no NOR,RM,23-246,73,2,0,0,0,3,2,0,0,67,0,0,0,0.6,0.6,0.0,3,0,45,57,78.9,7,40,1,1,1
Emile Smith Rowe,10,eng ENG,AM,22-023,17,0,0,0,0,1,1,0,0,8,0,0,0,0.0,0.0,0.1,1,0,5,5,100.0,1,2,0,2,1
Oleksandr Zinchenko,35,ua UKR,LB,25-248,90,0,0,0,0,0,0,0,0,82,2,0,0,0.0,0.0,0.0,1,0,67,78,85.9,3,64,1,2,1
Gabriel Magalhães,6,br BRA,CB,24-244,90,0,0,0,0,1,0,0,0,95,1,0,1,0.1,0.1,0.0,0,0,74,80,92.5,2,66,0,0,0
William Saliba,12,fr FRA,CB,21-149,90,1,0,0,0,1,1,0,0,81,2,2,0,0.1,0.1,0.0,0,0,73,73,100.0,1,68,0,0,0
Ben White,4,eng ENG,RB,24-316,74,0,0,0,0,0,0,0,0,83,1,2,6,0.0,0.0,0.0,1,1,60,68,88.2,6,57,1,1,0
Takehiro Tomiyasu,18,jp JPN,RB,23-288,16,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,6,8,75.0,1,7,0,0,0
Aaron Ramsdale,1,eng ENG,GK,24-098,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,17,27,63.0,0,19,0,0,0
