player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
David McGoldrick,17,ie IRL,"FW,AM",33-139,90,0,0,0,0,3,0,0,0,40,3,0,1,0.1,0.1,0.0,1,0,20,28,71.4,2,24,1,3,3
Rhian Brewster,24,eng ENG,AM,21-016,74,0,0,0,0,1,1,1,0,24,1,0,0,0.0,0.0,0.2,1,0,12,17,70.6,0,15,1,1,1
Oliver Burke,14,sct SCO,"FW,AM",24-010,16,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,5,1,0,0
Ben Osborn,23,eng ENG,AM,26-255,74,0,0,0,0,1,0,0,0,52,1,0,0,0.0,0.0,0.0,3,0,41,48,85.4,4,39,1,2,1
Lys Mousset,11,fr FRA,"FW,CM",25-068,16,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0
John Fleck,4,sct SCO,CM,29-236,90,0,0,0,0,1,0,0,0,70,2,1,0,0.0,0.0,0.1,1,0,55,63,87.3,10,49,3,1,0
Oliver Norwood,16,nir NIR,CM,30-005,90,0,0,0,0,0,0,0,0,94,2,0,1,0.0,0.0,0.1,4,0,81,88,92.0,13,64,0,0,0
Enda Stevens,3,ie IRL,WB,30-282,90,0,0,0,0,2,1,1,0,74,5,1,1,0.3,0.3,0.0,0,0,48,61,78.7,7,43,3,0,0
George Baldock,2,gr GRE,"WB,CB",28-039,90,0,0,0,0,0,0,0,0,69,1,0,0,0.0,0.0,0.0,1,0,48,59,81.4,7,55,9,4,2
Kean Bryan,29,eng ENG,CB,24-167,90,0,0,0,0,0,0,0,0,79,1,1,1,0.0,0.0,0.0,2,0,55,68,80.9,3,52,3,0,0
John Egan,12,ie IRL,CB,28-179,90,0,0,0,0,0,0,0,0,53,1,1,1,0.0,0.0,0.0,0,0,43,47,91.5,1,40,0,0,0
Ethan Ampadu,22,wls WAL,CB,20-215,82,0,0,0,0,0,0,0,0,62,1,2,1,0.0,0.0,0.0,1,0,47,55,85.5,6,48,5,0,0
Jayden Bogle,20,eng ENG,WB,20-264,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,1,1,1
Aaron Ramsdale,1,eng ENG,GK,22-338,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,22,26,84.6,0,21,0,0,0
