player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Harry Kane,10,eng ENG,FW,29-192,90,1,0,0,0,5,2,0,0,33,0,0,2,1.0,1.0,0.1,4,0,12,16,75.0,1,19,1,4,2
Son Heung-min,7,kr KOR,AM,30-212,83,0,0,0,0,1,1,0,0,19,0,0,0,0.0,0.0,0.3,1,0,12,16,75.0,4,16,3,2,0
Yves Bissouma,38,ml MLI,"CM,AM",26-159,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Dejan Kulusevski,21,se SWE,AM,22-286,87,0,0,0,0,1,0,0,0,35,2,0,0,0.0,0.0,0.0,0,0,15,22,68.2,1,22,6,5,1
Davinson Sánchez,6,co COL,CB,26-238,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Rodrigo Bentancur,30,uy URU,CM,25-225,90,0,0,0,0,0,0,1,0,45,4,2,1,0.0,0.0,0.0,1,0,25,32,78.1,4,19,1,2,1
Pierre Højbjerg,5,dk DEN,CM,27-184,90,0,1,0,0,1,0,0,0,41,3,2,1,0.0,0.0,0.4,2,1,25,30,83.3,3,23,1,1,1
Ivan Perišić,14,hr CRO,WB,34-003,78,0,0,0,0,0,0,1,0,35,0,1,0,0.0,0.0,0.2,2,0,16,29,55.2,0,17,0,0,0
Ryan Sessegnon,19,eng ENG,"WB,LB",22-263,12,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,1,0,0
Emerson,12,br BRA,"WB,RB",24-022,90,0,0,0,0,0,0,0,0,45,2,2,0,0.0,0.0,0.3,2,0,22,29,75.9,2,16,1,1,1
Ben Davies,33,wls WAL,CB,29-287,90,0,0,0,0,1,0,0,0,40,1,0,0,0.1,0.1,0.0,0,0,26,34,76.5,1,25,0,0,0
Eric Dier,15,eng ENG,CB,29-021,90,0,0,0,0,3,0,0,0,53,0,0,2,0.2,0.2,0.0,3,0,35,43,81.4,0,37,0,0,0
Cristian Romero,17,ar ARG,CB,24-284,86,0,0,0,0,0,0,2,1,48,2,2,2,0.0,0.0,0.0,1,0,29,36,80.6,4,25,0,0,0
Hugo Lloris,1,fr FRA,GK,36-041,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,26,42,61.9,0,28,0,0,0
