player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Lyle Foster,17,za RSA,FW,23-244,84,0,0,0,0,4,1,0,0,36,0,0,1,0.6,0.6,0.0,3,0,16,24,66.7,3,20,3,2,1
David Datro Fofana,23,ci CIV,FW,21-134,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,1,2,0,0,0
Jacob Bruun Larsen,34,dk DEN,LW,25-228,61,0,0,0,0,3,1,0,0,36,1,0,2,0.1,0.1,0.0,1,0,17,23,73.9,1,20,2,2,0
Jóhann Berg Guðmundsson,7,is ISL,RW,33-190,29,0,1,0,0,1,0,0,0,19,0,1,0,0.0,0.0,0.3,6,1,16,16,100.0,1,15,1,0,0
Wilson Odobert,47,fr FRA,"RW,LW",19-158,90,0,0,0,0,1,0,0,0,38,1,0,0,0.0,0.0,0.0,3,0,18,26,69.2,1,28,4,6,2
Josh Brownhill,8,eng ENG,AM,28-137,84,0,0,0,0,0,0,1,0,42,6,1,0,0.0,0.0,0.0,2,0,24,33,72.7,1,18,1,0,0
Zeki Amdouni,25,ch SUI,AM,23-152,6,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,5,1,0,0
Sander Berge,16,no NOR,DM,26-080,90,0,0,0,0,2,0,0,0,62,1,0,0,0.1,0.1,0.0,1,0,45,49,91.8,8,41,4,2,0
Josh Cullen,24,ie IRL,DM,28-027,90,0,0,0,0,1,0,0,0,69,3,2,0,0.1,0.1,0.1,6,0,45,58,77.6,7,41,0,1,0
Vitinho,22,br BRA,LB,24-286,90,0,0,0,0,0,0,0,0,46,1,1,2,0.0,0.0,0.0,0,0,28,35,80.0,2,23,2,3,1
Maxime Estève,33,fr FRA,CB,21-344,44,0,0,0,0,0,0,1,0,22,2,1,1,0.0,0.0,0.0,1,0,15,16,93.8,1,11,0,0,0
Hjalmar Ekdal,18,se SWE,CB,25-196,46,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,1,23,2,1,1
Dara O'Shea,2,ie IRL,CB,25-061,90,1,0,0,0,2,1,0,0,59,0,4,3,0.0,0.0,0.0,0,0,31,41,75.6,3,25,0,0,0
Lorenz Assignon,20,tg TOG,RB,23-317,90,0,0,0,0,2,2,0,0,62,4,2,2,0.1,0.1,0.0,3,0,32,43,74.4,2,36,4,4,1
Arijanet Muric,49,xk KVX,GK,25-179,90,0,0,0,0,0,0,0,0,67,0,0,0,0.0,0.0,0.1,2,0,31,60,51.7,0,49,0,0,0
