player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Fábio Silva,9,pt POR,FW,21-046,73,0,0,0,0,2,0,0,0,28,1,1,0,0.0,0.0,0.1,2,0,21,23,91.3,4,13,1,1,0
Boubacar Traoré,6,ml MLI,"CM,FW",22-014,17,0,0,0,0,0,0,0,0,19,1,0,1,0.0,0.0,0.0,0,0,14,15,93.3,1,7,0,0,0
Matheus Cunha,12,br BRA,FW,24-099,90,1,0,0,0,2,1,0,0,46,1,0,2,0.7,0.7,0.0,0,0,27,32,84.4,2,19,4,6,3
Pedro Neto,7,pt POR,LM,23-178,90,0,2,0,0,3,2,0,0,64,1,1,1,0.1,0.1,0.6,5,2,43,56,76.8,7,25,5,3,1
Mario Lemina,5,ga GAB,CM,30-002,90,0,0,0,0,0,0,0,0,64,5,3,1,0.0,0.0,0.0,4,0,44,52,84.6,3,24,1,2,0
João Gomes,8,br BRA,CM,22-203,80,0,0,0,0,1,0,1,0,51,2,0,1,0.0,0.0,0.0,2,0,36,45,80.0,4,27,2,1,1
Sasa Kalajdzic,18,at AUT,FW,26-058,10,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,1,1
Pablo Sarabia,21,es ESP,RM,31-115,59,0,0,0,0,1,0,0,0,32,1,0,0,0.1,0.1,0.1,2,0,18,25,72.0,0,14,1,1,0
Hwang Hee-chan,11,kr KOR,RM,27-220,31,1,0,0,0,1,1,0,0,16,1,1,0,0.1,0.1,0.0,1,0,11,12,91.7,1,11,0,1,1
Rayan Aït-Nouri,3,dz ALG,LB,22-089,81,0,0,0,0,0,0,1,0,63,5,0,0,0.0,0.0,0.0,2,1,45,55,81.8,5,29,1,2,1
Hugo Bueno,17,es ESP,LB,20-350,9,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,1,15,16,93.8,1,6,0,0,0
Max Kilman,23,eng ENG,CB,26-103,90,0,0,0,0,0,0,0,0,77,0,0,2,0.0,0.0,0.0,1,0,61,71,85.9,6,39,0,0,0
Craig Dawson,15,eng ENG,CB,33-120,90,0,0,0,0,1,0,0,0,83,1,0,1,0.2,0.2,0.1,1,0,59,74,79.7,6,50,0,0,0
Nélson Semedo,22,pt POR,RB,29-291,90,0,0,0,0,1,0,1,0,76,6,2,0,0.0,0.0,0.0,2,0,47,61,77.0,6,29,2,2,1
José Sá,1,pt POR,GK,30-229,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,27,35,77.1,0,25,0,0,0
