player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Bruno Fernandes,8,pt POR,"FW,CM",29-250,89,0,1,0,0,2,1,0,0,68,2,1,2,0.0,0.0,0.4,8,1,43,56,76.8,10,42,5,0,0
Christian Eriksen,14,dk DEN,CM,32-091,1,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.1,2,0,3,5,60.0,1,1,0,0,0
Scott McTominay,39,sct SCO,"FW,CM,RM",27-159,90,0,0,0,0,2,1,0,0,42,4,1,0,0.2,0.2,0.0,1,0,19,28,67.9,2,19,1,2,0
Alejandro Garnacho,17,ar ARG,AM,19-319,82,0,0,0,0,2,1,0,0,24,0,0,2,0.2,0.2,0.0,6,1,13,19,68.4,1,17,4,2,1
Marcus Rashford,10,eng ENG,"FW,LM",26-197,8,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,1,1,4,5,80.0,1,6,0,1,0
Amad Diallo,16,ci CIV,AM,21-309,81,1,1,0,0,4,2,1,0,45,1,1,1,0.2,0.2,0.5,2,0,24,30,80.0,1,29,3,4,2
Rasmus Højlund,11,dk DEN,"FW,AM",21-101,9,1,0,0,0,1,1,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,4,2,0,0
Kobbie Mainoo,37,eng ENG,DM,19-026,82,1,0,0,0,1,1,0,0,37,2,3,2,0.5,0.5,0.0,2,1,21,27,77.8,2,23,4,2,1
Lisandro Martínez,6,ar ARG,CB,26-118,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0
Sofyan Amrabat,4,ma MAR,"DM,CM",27-268,90,0,0,0,0,0,0,1,0,50,1,0,2,0.0,0.0,0.1,3,1,40,43,93.0,3,35,1,0,0
Diogo Dalot,20,pt POR,LB,25-058,90,0,0,0,0,1,1,0,0,53,1,1,0,0.0,0.0,0.0,2,0,33,42,78.6,3,26,0,1,1
Jonny Evans,35,nir NIR,CB,36-133,90,0,0,0,0,0,0,0,0,32,0,4,0,0.0,0.0,0.0,0,0,24,25,96.0,0,24,1,0,0
Casemiro,18,br BRA,CB,32-082,90,0,0,0,0,2,0,1,0,45,3,1,2,0.2,0.2,0.0,3,1,22,31,71.0,2,24,0,0,0
Aaron Wan-Bissaka,29,eng ENG,RB,26-171,90,0,0,0,0,1,0,0,0,46,2,2,2,0.0,0.0,0.1,2,0,26,29,89.7,2,22,0,1,0
André Onana,24,cm CMR,GK,28-043,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,29,45,64.4,0,33,0,0,0
