player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Kieffer Moore,21,wls WAL,FW,30-141,84,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,11,19,57.9,0,13,0,1,0
Siriki Dembélé,20,ci CIV,FW,26-111,6,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.1,1,0,4,6,66.7,1,6,2,2,1
Dominic Solanke,9,eng ENG,FW,25-104,90,0,0,0,0,2,0,0,0,29,0,1,1,0.2,0.2,0.0,3,0,11,18,61.1,2,18,3,5,3
Philip Billing,29,dk DEN,"CM,RM",26-199,65,0,0,0,0,1,1,0,0,30,1,3,0,0.0,0.0,0.0,0,0,12,19,63.2,0,10,1,0,0
Ryan Christie,10,sct SCO,RM,27-308,25,0,0,0,0,1,1,0,0,13,0,1,0,0.1,0.1,0.0,0,0,6,9,66.7,1,10,1,0,0
Jefferson Lerma,8,co COL,CM,28-063,90,0,0,0,0,1,0,0,0,50,0,1,1,0.0,0.0,0.1,3,0,38,45,84.4,7,34,2,1,0
Lewis Cook,4,eng ENG,CM,25-327,90,0,0,0,0,1,0,0,0,49,5,1,0,0.0,0.0,0.0,0,0,31,37,83.8,5,22,0,1,1
Jordan Zemura,33,zw ZIM,LB,23-043,90,0,0,0,0,0,0,0,0,51,4,0,2,0.0,0.0,0.0,2,0,27,36,75.0,2,31,3,3,3
Lloyd Kelly,5,eng ENG,CB,24-082,90,0,0,0,0,1,0,0,0,71,0,1,1,0.1,0.1,0.0,0,0,50,58,86.2,3,43,0,0,0
Marcos Senesi,25,ar ARG,CB,25-231,90,0,0,0,0,0,0,0,0,64,4,1,1,0.0,0.0,0.0,0,0,40,52,76.9,4,42,1,1,0
Adam Smith,15,eng ENG,"RB,CB",31-242,90,0,0,0,0,0,0,0,0,45,1,0,1,0.0,0.0,0.0,0,0,29,34,85.3,0,18,0,1,0
Jack Stacey,17,eng ENG,RB,26-265,45,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,2,8,25.0,0,5,0,0,0
Jaidon Anthony,32,eng ENG,LM,23-026,45,0,0,0,0,2,2,0,0,37,2,0,1,0.1,0.1,0.2,5,0,22,26,84.6,3,20,0,0,0
Mark Travers,1,ie IRL,GK,23-223,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,29,31,93.5,0,11,0,0,0
