match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
38313,210,"Fri 10 Aug 2018, 20:00 BST",12,26,2,1,C,Old Trafford,74439
38314,210,"Sat 11 Aug 2018, 12:30 BST",23,21,1,2,C,St. James' Park,51749
38309,210,"Sat 11 Aug 2018, 15:00 BST",127,46,2,0,C,Vitality Stadium,10353
38310,210,"Sat 11 Aug 2018, 15:00 BST",34,6,0,2,C,Craven Cottage,24821
38311,210,"Sat 11 Aug 2018, 15:00 BST",159,4,0,3,C,John Smith's Stadium,24121
38316,210,"Sat 11 Aug 2018, 15:00 BST",33,131,2,0,C,Vicarage Road,20051
38317,210,"Sat 11 Aug 2018, 17:30 BST",38,7,2,2,C,Molineux Stadium,31231
38312,210,"Sun 12 Aug 2018, 13:30 BST",10,25,4,0,C,Anfield,53235
38315,210,"Sun 12 Aug 2018, 13:30 BST",20,43,0,0,C,St. Mary's Stadium,30784
38308,210,"Sun 12 Aug 2018, 16:00 BST",1,11,0,2,C,Emirates Stadium,59934
38320,210,"Sat 18 Aug 2018, 12:30 BST",46,23,0,0,C,Cardiff City Stadium,30720
38323,210,"Sat 18 Aug 2018, 15:00 BST",7,20,2,1,C,Goodison Park,38601
38324,210,"Sat 18 Aug 2018, 15:00 BST",26,38,2,0,C,King Power Stadium,32043
38326,210,"Sat 18 Aug 2018, 15:00 BST",21,34,3,1,C,Wembley Stadium,58297
38327,210,"Sat 18 Aug 2018, 15:00 BST",25,127,1,2,C,London Stadium,56888
38321,210,"Sat 18 Aug 2018, 17:30 BST",4,1,3,2,C,Stamford Bridge,40491
38319,210,"Sun 19 Aug 2018, 13:30 BST",43,33,1,3,C,Turf Moor,18822
38325,210,"Sun 19 Aug 2018, 13:30 BST",11,159,6,1,C,Etihad Stadium,54021
38318,210,"Sun 19 Aug 2018, 16:00 BST",131,12,3,2,C,American Express Stadium,30592
38322,210,"Mon 20 Aug 2018, 20:00 BST",6,10,0,2,C,Selhurst Park,25750
38337,210,"Sat 25 Aug 2018, 12:30 BST",38,11,1,1,C,Molineux Stadium,31322
38328,210,"Sat 25 Aug 2018, 15:00 BST",1,25,3,1,C,Emirates Stadium,59830
38329,210,"Sat 25 Aug 2018, 15:00 BST",127,7,2,2,C,Vitality Stadium,10654
38331,210,"Sat 25 Aug 2018, 15:00 BST",159,46,0,0,C,John Smith's Stadium,21193
38335,210,"Sat 25 Aug 2018, 15:00 BST",20,26,1,2,C,St. Mary's Stadium,29925
38332,210,"Sat 25 Aug 2018, 17:30 BST",10,131,1,0,C,Anfield,53294
38336,210,"Sun 26 Aug 2018, 13:30 BST",33,6,2,1,C,Vicarage Road,20014
38330,210,"Sun 26 Aug 2018, 16:00 BST",34,43,4,2,C,Craven Cottage,23438
38334,210,"Sun 26 Aug 2018, 16:00 BST",23,4,1,2,C,St. James' Park,51791
38333,210,"Mon 27 Aug 2018, 20:00 BST",12,21,0,3,C,Old Trafford,74400
38344,210,"Sat 1 Sep 2018, 12:30 BST",26,10,1,2,C,King Power Stadium,32149
38338,210,"Sat 1 Sep 2018, 15:00 BST",131,34,2,2,C,American Express Stadium,30526
38341,210,"Sat 1 Sep 2018, 15:00 BST",4,127,2,0,C,Stamford Bridge,40178
38342,210,"Sat 1 Sep 2018, 15:00 BST",6,20,0,2,C,Selhurst Park,25495
38343,210,"Sat 1 Sep 2018, 15:00 BST",7,159,1,1,C,Goodison Park,38767
38347,210,"Sat 1 Sep 2018, 15:00 BST",25,38,0,1,C,London Stadium,56947
38345,210,"Sat 1 Sep 2018, 17:30 BST",11,23,2,1,C,Etihad Stadium,53946
38340,210,"Sun 2 Sep 2018, 13:30 BST",46,1,2,3,C,Cardiff City Stadium,32316
38339,210,"Sun 2 Sep 2018, 16:00 BST",43,12,0,2,C,Turf Moor,21525
38346,210,"Sun 2 Sep 2018, 16:00 BST",33,21,2,1,C,Vicarage Road,20141
38355,210,"Sat 15 Sep 2018, 12:30 BST",21,10,1,2,C,Wembley Stadium,80188
38348,210,"Sat 15 Sep 2018, 15:00 BST",127,26,4,2,C,Vitality Stadium,10543
38349,210,"Sat 15 Sep 2018, 15:00 BST",4,46,4,1,C,Stamford Bridge,40499
38351,210,"Sat 15 Sep 2018, 15:00 BST",159,6,0,1,C,John Smith's Stadium,23696
38352,210,"Sat 15 Sep 2018, 15:00 BST",11,34,3,0,C,Etihad Stadium,53307
38353,210,"Sat 15 Sep 2018, 15:00 BST",23,1,1,2,C,St. James' Park,52165
38356,210,"Sat 15 Sep 2018, 17:30 BST",33,12,1,2,C,Vicarage Road,20537
38357,210,"Sun 16 Sep 2018, 13:30 BST",38,43,1,0,C,Molineux Stadium,30406
38350,210,"Sun 16 Sep 2018, 16:00 BST",7,25,1,3,C,Goodison Park,39161
