player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Bobby De Cordova-Reid,14,jm JAM,FW,25-190,87,0,0,0,0,3,0,0,0,32,2,0,0,0.2,0.2,0.2,4,0,15,23,65.2,1,19,2,7,5
Gary Madine,24,eng ENG,FW,27-352,3,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Junior Hoilett,33,ca CAN,"LM,RM",28-067,90,0,0,0,0,0,0,0,0,45,2,3,4,0.0,0.0,0.1,4,0,19,26,73.1,1,18,2,4,1
Joe Ralls,8,eng ENG,CM,24-303,90,0,0,0,0,1,0,0,0,46,0,1,4,0.0,0.0,0.1,3,0,24,37,64.9,8,16,1,1,1
Callum Paterson,13,sct SCO,CM,23-302,61,0,0,0,0,1,0,0,0,30,1,0,0,0.1,0.1,0.1,1,0,11,26,42.3,3,10,0,0,0
Danny Ward,9,eng ENG,FW,26-243,29,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,3,0,0,0
Nathaniel Mendez-Laing,19,gt GUA,RM,26-118,62,0,0,0,0,2,0,0,0,31,2,3,3,0.1,0.1,0.0,1,0,8,19,42.1,0,18,3,1,0
Josh Murphy,11,eng ENG,LM,23-168,28,0,0,0,0,2,0,0,0,15,0,0,0,0.2,0.2,1.0,2,0,6,10,60.0,2,12,3,4,2
Sol Bamba,22,ci CIV,"DM,CM",33-210,90,0,0,0,0,0,0,0,0,37,1,1,2,0.0,0.0,0.0,0,0,17,24,70.8,4,12,0,0,0
Joe Bennett,3,eng ENG,LB,28-136,90,0,0,0,0,0,0,0,0,48,4,3,1,0.0,0.0,0.0,2,0,28,34,82.4,4,18,0,0,0
Bruno Ecuele Manga,5,ga GAB,CB,30-026,90,0,0,0,0,0,0,0,0,33,4,1,0,0.0,0.0,0.0,0,0,15,20,75.0,1,15,0,0,0
Sean Morrison,4,eng ENG,CB,27-215,90,0,0,0,0,1,1,0,0,48,1,2,2,0.9,0.9,0.2,1,0,19,33,57.6,0,14,0,0,0
Lee Peltier,2,eng ENG,RB,31-243,90,0,0,0,0,0,0,1,0,39,4,1,0,0.0,0.0,0.0,0,0,18,32,56.3,3,14,0,0,0
Neil Etheridge,1,ph PHI,GK,28-185,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,9,37,24.3,0,10,0,0,0
