player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Carlton Morris,9,eng ENG,FW,28-109,90,0,0,0,0,0,0,0,0,30,0,0,1,0.0,0.0,0.0,0,0,18,24,75.0,1,14,1,0,0
Jordan Clark,18,eng ENG,"AM,CM,RM",30-194,90,0,0,0,0,1,0,0,0,49,1,0,0,0.0,0.0,0.0,2,0,37,46,80.4,3,37,1,0,0
Andros Townsend,30,eng ENG,"AM,RW",32-262,80,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,17,22,77.3,1,18,2,1,0
Luke Berry,8,eng ENG,RW,31-266,10,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0
Pelly Ruddock Mpanzu,17,cd COD,CM,30-261,52,0,0,0,0,0,0,0,0,30,1,1,2,0.0,0.0,0.0,0,0,20,25,80.0,0,22,1,0,0
Tahith Chong,14,nl NED,"AM,LM",24-121,38,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,12,13,92.3,3,14,1,1,1
Ross Barkley,6,eng ENG,CM,30-120,90,0,0,0,0,2,1,0,0,66,0,0,1,0.2,0.2,0.0,1,0,55,62,88.7,5,51,3,1,1
Alfie Doughty,45,eng ENG,"WB,LB",24-104,90,0,0,0,0,0,0,0,0,66,4,3,3,0.0,0.0,0.0,1,0,44,56,78.6,2,41,5,0,0
Fred Onyedinma,32,eng ENG,WB,27-131,74,0,0,0,0,0,0,1,0,38,3,0,1,0.0,0.0,0.0,1,0,15,28,53.6,0,19,3,0,0
Cauley Woodrow,10,eng ENG,LW,29-123,16,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,5,0,0,0
Issa Kaboré,12,bf BFA,"CB,RB",22-327,90,0,0,0,0,0,0,0,0,59,2,2,0,0.0,0.0,0.0,1,0,41,50,82.0,1,37,3,2,1
Teden Mengi,15,eng ENG,CB,21-339,90,0,0,0,0,0,0,0,0,48,2,2,3,0.0,0.0,0.0,0,0,31,37,83.8,0,32,0,0,0
Daiki Hashioka,27,jp JPN,CB,24-322,90,0,0,0,0,1,0,0,0,67,2,1,1,0.1,0.1,0.2,3,0,49,58,84.5,8,45,1,0,0
Thomas Kaminski,24,be BEL,GK,31-163,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,28,44,63.6,0,29,0,0,0
