date_GMT,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,home_goal_0_9,home_goal_10_19,home_goal_20_29,home_goal_30_39,home_goal_40_49,home_goal_50_59,home_goal_60_69,home_goal_70_79,home_goal_80_89,home_goal_90_99,home_goal_100_plus,away_goal_0_9,away_goal_10_19,away_goal_20_29,away_goal_30_39,away_goal_40_49,away_goal_50_59,away_goal_60_69,away_goal_70_79,away_goal_80_89,away_goal_90_99,away_goal_100_plus,home_result,away_result
Sep 22 2018 - 2:00pm,Crystal Palace,Newcastle United,0.0,0.5,1.05,1.05,0,0,0,0,0,0,9,5,1,0,1,0,0,1,1,0,12,7,5,4,7,3,8,11,61,39,1.43,0.92,1.57,0.94,1.75,25,75,25,0,0,25,50,25,75,9.0,4.0,2.05,3.4,4.05,1.37,2.15,3.95,8.0,1.91,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Sep 22 2018 - 2:00pm,Leicester City,Huddersfield Town,1.5,0.5,1.42,0.37,3,1,4,2,1,1,3,1,2,0,1,0,2,0,0,1,16,8,9,3,7,5,10,16,62,38,1.1,0.96,1.9,0.92,3.5,75,100,50,25,25,100,100,25,50,5.5,6.0,1.71,3.65,5.7,1.44,2.35,4.55,9.5,2.25,1.57,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 22 2018 - 2:00pm,Liverpool,Southampton,3.0,1.5,2.79,0.84,3,0,3,3,3,0,5,5,0,0,2,0,0,0,1,1,10,3,5,2,5,1,7,10,60,40,2.19,1.5,1.41,0.61,2.5,25,75,50,25,0,50,75,50,75,11.0,4.0,1.19,7.75,16.25,1.13,1.43,2.1,3.4,2.1,1.67,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 22 2018 - 2:00pm,Manchester United,Wolverhampton Wanderers,1.5,1.5,1.89,1.21,1,1,2,1,1,0,5,4,1,0,1,0,1,0,0,1,10,12,7,9,3,3,5,17,64,36,1.63,1.64,1.57,1.71,2.25,25,75,50,0,0,25,50,50,75,10.0,3.0,1.67,3.95,5.7,1.26,1.8,3.05,7.0,1.83,1.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,draw,draw
Sep 22 2018 - 4:30pm,Brighton & Hove Albion,Tottenham Hotspur,2.0,2.0,1.21,1.74,1,2,3,1,0,1,5,7,2,0,1,0,0,2,0,1,8,13,5,8,3,5,15,9,28,72,1.33,1.38,1.08,1.71,3.75,84,100,100,50,25,42,67,59,84,10.67,4.0,5.4,3.95,1.69,1.25,1.77,2.95,6.0,1.74,1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,lose,win
Sep 23 2018 - 12:30pm,West Ham United,Chelsea,0.0,3.0,1.63,1.58,0,0,0,0,0,0,1,8,2,0,1,0,0,2,0,1,6,13,2,7,4,6,11,9,28,72,1.35,1.43,0.73,1.9,2.5,50,75,75,0,0,25,50,50,100,10.0,5.0,5.55,4.3,1.61,1.18,1.57,2.45,5.0,1.65,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Sep 23 2018 - 3:00pm,Arsenal,Everton,1.5,1.0,2.37,1.05,2,0,2,0,0,0,5,9,2,0,1,0,2,0,1,0,7,9,6,7,1,2,17,12,62,38,1.56,1.25,1.3,1.46,3.5,75,100,75,75,0,50,75,75,100,8.5,5.5,1.43,5.1,7.25,1.12,1.41,2.0,3.6,1.56,2.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 29 2018 - 11:30am,West Ham United,Manchester United,0.33,2.0,1.63,1.58,3,1,4,2,2,0,4,9,0,0,1,0,0,0,0,1,8,6,4,5,4,1,12,12,49,51,1.14,1.5,1.13,1.2,2.33,50,67,50,17,17,50,67,17,67,9.67,6.33,4.2,3.6,1.95,1.25,1.8,3.0,5.75,1.69,2.05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,win,lose
Sep 29 2018 - 2:00pm,Arsenal,Watford,2.0,2.0,2.37,1.21,2,0,2,0,0,0,6,6,2,0,2,0,1,1,1,1,9,13,3,6,6,7,11,17,63,37,1.47,1.4,1.22,1.53,2.84,67,100,42,42,0,42,84,59,100,9.67,3.17,1.49,4.75,6.7,1.15,1.5,2.25,3.98,1.59,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 29 2018 - 2:00pm,Everton,Fulham,1.33,0.33,1.79,0.26,3,0,3,0,0,0,12,1,0,0,3,0,0,0,1,2,13,7,7,0,6,7,13,13,51,49,1.42,1.11,1.68,0.64,3.34,84,100,84,50,0,67,100,34,84,5.66,2.67,1.67,4.2,5.35,1.16,1.53,2.35,4.2,1.59,2.2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 29 2018 - 2:00pm,Huddersfield Town,Tottenham Hotspur,0.33,2.25,0.47,1.74,0,2,2,2,0,2,3,0,2,0,2,0,1,1,0,2,9,11,6,7,3,4,17,16,52,48,1.03,1.46,1.38,1.41,2.17,38,67,67,0,0,29,59,38,54,10.67,3.42,6.4,4.05,1.59,1.27,1.87,3.2,6.05,1.91,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,lose,win
Sep 29 2018 - 2:00pm,Manchester City,Brighton & Hove Albion,3.0,0.33,2.84,0.68,2,0,2,1,1,0,10,3,0,0,3,0,0,0,2,1,22,3,9,2,13,1,4,10,80,20,2.66,0.89,2.75,0.46,3.33,50,84,67,33,17,50,100,33,84,11.67,2.0,1.09,12.0,33.0,1.1,1.36,1.91,3.3,2.35,1.53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 29 2018 - 2:00pm,Newcastle United,Leicester City,0.0,1.0,1.32,1.32,0,2,2,1,0,1,5,9,0,0,0,0,0,0,0,0,6,10,2,6,4,4,11,5,41,59,0.85,1.51,0.73,1.36,3.5,100,100,100,17,17,33,50,84,84,10.34,3.67,2.75,3.2,2.8,1.43,2.3,4.4,10.0,1.95,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,lose,win
Sep 29 2018 - 2:00pm,Wolverhampton Wanderers,Southampton,1.67,1.0,1.79,0.84,2,0,2,0,0,0,8,6,3,0,1,0,0,3,0,1,13,11,7,7,6,4,11,7,48,52,1.59,1.2,1.6,1.5,2.5,50,84,50,17,0,50,50,50,84,10.0,3.67,1.91,3.5,4.55,1.34,2.05,3.75,7.6,1.91,1.8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Sep 29 2018 - 4:30pm,Chelsea,Liverpool,3.0,3.0,2.21,2.32,1,1,2,1,1,0,4,4,0,0,2,0,0,0,1,1,9,13,5,7,4,6,7,9,47,53,2.06,1.61,1.17,1.78,3.34,67,100,67,34,34,50,84,50,100,10.67,1.67,2.65,3.45,2.7,1.2,1.65,2.6,5.0,1.54,2.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,draw,draw
Sep 30 2018 - 3:00pm,Cardiff City,Burnley,0.33,0.33,1.05,0.89,1,2,3,0,0,0,10,2,1,0,3,0,0,1,1,2,15,4,6,3,9,1,11,15,54,46,1.02,1.24,1.94,0.72,2.83,33,50,50,50,50,50,50,34,67,6.67,4.0,2.55,3.05,3.2,1.44,2.35,4.55,9.5,1.95,1.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,lose,win
Oct 01 2018 - 7:00pm,AFC Bournemouth,Crystal Palace,2.33,2.0,1.53,1.53,2,1,3,1,1,0,3,3,3,0,4,0,1,2,0,4,10,7,6,3,4,4,9,12,44,56,1.47,1.24,1.39,1.04,3.0,50,84,50,34,17,17,67,50,84,9.34,4.0,2.25,3.4,3.35,1.24,1.74,2.9,4.25,1.62,2.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,win,lose
Oct 05 2018 - 7:00pm,Brighton & Hove Albion,West Ham United,1.33,1.0,1.21,1.11,1,0,1,1,1,0,2,9,3,0,2,0,1,2,0,2,9,12,5,5,4,7,12,8,35,65,1.24,1.11,1.37,1.86,4.0,84,100,100,84,17,67,100,67,100,7.67,5.33,2.75,3.3,2.75,1.34,2.05,3.7,5.75,1.83,1.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 06 2018 - 2:00pm,Burnley,Huddersfield Town,1.0,0.33,1.21,0.37,1,1,2,1,1,0,1,10,2,0,2,0,0,2,0,2,4,10,4,3,0,7,9,11,31,69,1.15,0.95,0.76,1.32,3.83,67,100,67,67,17,100,100,67,67,5.66,3.67,2.1,3.1,4.2,1.48,2.45,4.8,10.5,2.1,1.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Oct 06 2018 - 2:00pm,Crystal Palace,Wolverhampton Wanderers,0.33,1.33,1.05,1.21,0,1,1,0,0,0,6,3,3,0,4,0,1,2,0,4,9,8,5,3,4,5,11,13,67,33,1.48,1.66,1.48,0.95,1.5,17,67,0,0,0,17,50,17,67,13.0,2.67,2.8,3.2,2.75,1.4,2.25,4.2,8.5,1.91,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lose,win
Oct 06 2018 - 2:00pm,Leicester City,Everton,2.0,0.67,1.42,1.05,1,2,3,2,1,1,2,10,3,1,1,0,2,2,1,0,8,14,3,9,5,5,10,11,51,49,1.37,1.32,0.99,1.92,3.17,67,100,67,50,0,67,67,67,84,8.34,6.0,2.3,3.35,3.35,1.27,1.87,3.2,7.0,1.71,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,lose,win
Oct 06 2018 - 2:00pm,Tottenham Hotspur,Cardiff City,1.5,0.33,2.0,0.74,1,0,1,1,1,0,6,2,3,0,1,1,0,3,0,2,14,9,8,7,6,2,7,11,75,25,1.89,1.09,2.03,1.37,2.92,67,84,67,42,17,17,84,67,84,10.0,0.67,1.24,6.4,15.0,1.14,1.47,2.2,4.6,1.91,1.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 06 2018 - 2:00pm,Watford,AFC Bournemouth,2.25,1.0,1.42,0.84,0,4,4,3,0,3,10,7,4,1,1,0,3,2,0,1,5,11,3,8,2,3,11,9,47,53,1.45,1.31,0.89,1.59,2.88,54,100,71,17,0,29,59,75,100,11.75,3.83,2.15,3.55,3.55,1.24,1.74,2.9,6.0,1.65,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,lose,win
Oct 06 2018 - 4:30pm,Manchester United,Newcastle United,1.33,0.67,1.89,1.05,3,2,5,2,0,2,10,6,2,0,2,0,1,1,0,2,16,14,11,9,5,5,16,8,73,27,1.61,0.93,2.36,1.84,1.84,50,67,50,0,0,17,50,34,67,7.33,3.34,1.44,4.5,8.5,1.28,1.87,3.2,7.3,2.0,1.71,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,win,lose
Oct 07 2018 - 11:00am,Fulham,Arsenal,1.33,2.0,1.11,1.32,1,5,6,2,1,1,4,2,2,0,0,0,0,2,0,0,13,10,5,8,8,2,11,12,48,52,1.86,1.68,1.53,1.56,3.83,84,100,67,50,50,50,84,34,100,11.0,3.67,5.15,4.35,1.65,1.13,1.43,2.1,3.85,1.48,2.45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,lose,win
Oct 07 2018 - 1:15pm,Southampton,Chelsea,0.67,2.33,1.21,1.58,0,3,3,1,0,1,4,12,6,0,0,0,1,5,0,0,13,10,7,7,6,3,13,11,34,66,1.45,1.59,1.56,1.74,2.17,50,67,67,17,0,17,33,50,67,12.33,2.67,6.1,4.1,1.61,1.25,1.77,2.95,6.0,1.83,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,lose,win
Oct 07 2018 - 3:30pm,Liverpool,Manchester City,3.0,2.33,2.79,2.32,0,0,0,0,0,0,2,6,1,0,3,0,0,1,1,2,7,6,3,3,4,3,10,10,49,51,1.93,1.96,0.99,0.91,2.84,17,84,50,33,17,50,84,50,67,15.0,2.34,2.6,3.5,2.75,1.2,1.62,2.6,5.25,1.54,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 20 2018 - 11:30am,Chelsea,Manchester United,2.5,1.5,2.21,1.58,2,2,4,1,1,0,5,3,2,0,5,0,2,0,2,3,15,8,7,5,8,3,9,17,62,38,1.84,1.42,1.96,1.14,3.5,75,100,63,50,38,75,88,38,88,12.0,3.0,1.71,3.95,5.2,1.24,1.74,2.9,5.0,1.74,1.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,draw,draw
Oct 20 2018 - 2:00pm,AFC Bournemouth,Southampton,2.5,0.75,1.53,0.84,0,0,0,0,0,0,6,4,1,0,2,0,0,1,2,0,8,7,3,5,5,2,11,14,57,43,1.45,1.27,1.15,1.12,3.13,50,100,63,25,13,38,63,63,88,10.0,4.5,2.3,3.45,3.25,1.24,1.74,2.9,5.25,1.62,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 20 2018 - 2:00pm,Cardiff City,Fulham,0.25,0.25,1.05,0.26,4,2,6,4,2,2,4,4,3,0,3,0,1,2,3,0,16,8,6,5,10,3,15,16,40,60,1.25,0.99,1.85,1.15,3.38,50,88,88,50,25,38,63,75,88,6.75,3.25,2.5,3.4,2.95,1.25,1.77,2.95,5.5,1.61,2.15,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,win,lose
Oct 20 2018 - 2:00pm,Manchester City,Burnley,3.0,1.0,2.84,0.89,5,0,5,1,1,0,10,1,2,0,2,0,1,1,2,0,17,5,11,0,6,5,11,5,69,31,2.68,1.11,2.33,0.48,3.13,50,75,63,25,25,50,63,25,88,11.75,2.25,1.07,15.5,33.75,1.06,1.25,1.67,2.37,2.3,1.54,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 20 2018 - 2:00pm,Newcastle United,Brighton & Hove Albion,0.0,0.25,1.32,0.68,0,1,1,1,0,1,10,2,0,0,2,0,0,0,1,1,19,7,7,3,12,4,13,17,68,32,0.82,0.78,2.38,0.93,2.5,50,88,50,13,0,13,75,38,75,9.0,3.5,2.2,3.2,3.8,1.48,2.45,4.8,11.0,2.1,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Oct 20 2018 - 2:00pm,West Ham United,Tottenham Hotspur,1.0,2.4,1.63,1.74,0,1,1,1,0,1,10,6,3,0,0,0,0,3,0,0,12,7,5,3,7,4,8,10,44,56,1.14,1.45,1.62,0.92,2.4,55,75,65,13,0,33,55,55,68,8.55,4.3,3.95,3.7,1.95,1.19,1.62,2.55,4.4,1.57,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,lose,win
Oct 20 2018 - 2:00pm,Wolverhampton Wanderers,Watford,2.0,1.33,1.79,1.21,0,2,2,2,0,2,8,2,3,0,1,0,1,2,0,1,8,6,2,4,6,2,23,13,44,56,1.59,1.45,1.06,0.95,2.46,59,88,29,29,0,29,46,71,100,11.33,3.17,1.77,3.6,5.5,1.31,1.95,3.5,7.0,1.87,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Oct 20 2018 - 4:30pm,Huddersfield Town,Liverpool,0.25,2.5,0.47,2.32,0,1,1,1,0,1,2,4,0,0,2,0,0,0,1,1,8,7,2,3,6,4,9,6,47,53,1.12,1.65,1.06,1.0,2.0,38,75,38,0,0,38,88,13,63,9.0,3.0,10.75,5.6,1.33,1.24,1.74,2.9,4.75,2.2,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,lose,win
Oct 21 2018 - 3:00pm,Everton,Crystal Palace,1.75,1.5,1.79,1.53,2,0,2,0,0,0,10,5,2,0,1,0,1,1,0,1,14,8,5,4,9,4,13,17,59,41,1.48,1.19,1.8,1.12,2.63,63,88,63,13,0,38,75,38,75,9.0,3.75,1.83,3.55,4.85,1.31,1.95,3.5,6.5,1.87,1.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 22 2018 - 7:00pm,Arsenal,Leicester City,2.25,1.5,2.37,1.32,3,1,4,2,1,1,6,4,2,0,2,0,2,0,0,2,18,6,7,3,11,3,10,10,69,31,1.41,1.48,2.13,0.89,3.0,50,100,50,25,13,25,63,75,100,10.75,3.25,1.51,4.6,6.5,1.16,1.51,2.3,4.25,1.61,2.15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,win,lose
Oct 27 2018 - 2:00pm,Brighton & Hove Albion,Wolverhampton Wanderers,1.75,1.75,1.21,1.21,1,0,1,0,0,0,1,10,3,0,0,0,0,3,0,0,7,16,2,8,5,8,11,8,39,61,1.27,1.48,0.82,2.16,2.38,50,63,38,25,13,25,75,25,75,9.25,4.0,3.2,3.15,2.5,1.47,2.4,4.7,9.5,2.05,1.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 27 2018 - 2:00pm,Fulham,AFC Bournemouth,1.0,1.5,1.11,0.84,0,3,3,1,0,1,5,5,3,1,1,0,1,3,0,1,11,12,2,6,9,6,16,3,52,48,1.78,1.38,1.14,1.67,3.63,50,100,63,50,25,50,88,50,100,12.0,3.0,2.95,3.7,2.35,1.16,1.53,2.3,4.2,1.47,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,lose,win
Oct 27 2018 - 2:00pm,Liverpool,Cardiff City,2.5,0.25,2.79,0.74,4,1,5,1,1,0,8,0,0,0,0,0,0,0,0,0,14,3,8,2,6,1,6,4,79,21,1.69,1.16,2.06,0.53,2.0,13,50,38,25,13,38,75,25,38,9.25,2.0,1.1,10.5,30.0,1.11,1.38,2.0,3.2,2.45,1.48,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,win,lose
Oct 27 2018 - 2:00pm,Southampton,Newcastle United,0.5,0.5,1.21,1.05,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,1,18,5,5,0,13,5,9,12,50,50,1.48,1.15,1.97,0.63,2.25,50,63,63,25,13,25,50,50,63,9.75,4.5,2.1,3.35,3.85,1.43,2.35,4.5,9.5,2.05,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,draw
Oct 27 2018 - 2:00pm,Watford,Huddersfield Town,1.8,0.5,1.42,0.37,3,0,3,2,2,0,3,3,1,0,2,0,0,1,1,1,13,12,7,8,6,4,9,13,48,52,1.34,1.04,1.66,1.6,3.38,80,100,65,35,13,58,80,45,88,10.85,5.0,1.74,3.6,5.45,1.4,2.25,4.2,8.1,2.05,1.69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Oct 27 2018 - 4:30pm,Leicester City,West Ham United,1.5,0.75,1.42,1.11,1,1,2,1,0,1,8,0,1,0,1,1,0,1,1,1,19,10,8,4,11,6,17,5,64,36,1.27,1.3,2.5,1.16,3.13,63,88,75,50,0,88,100,38,75,6.75,6.25,2.2,3.35,3.4,1.29,1.91,3.3,7.6,1.77,1.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,draw,draw
Oct 28 2018 - 1:30pm,Burnley,Chelsea,1.0,2.5,1.21,1.58,0,4,4,1,0,1,4,4,4,0,2,0,1,3,2,0,6,18,2,9,4,9,14,10,30,70,1.05,1.62,0.81,2.06,2.63,38,88,63,25,0,50,75,50,75,10.25,2.5,10.5,4.95,1.36,1.23,1.71,2.8,6.6,2.05,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,lose,win
Oct 28 2018 - 1:30pm,Crystal Palace,Arsenal,0.25,2.25,1.05,1.32,2,2,4,1,1,0,6,4,1,0,2,0,1,0,0,2,15,6,4,3,11,3,10,16,42,58,1.48,1.65,1.62,0.9,3.0,50,75,50,38,38,38,50,50,88,11.0,3.5,4.85,4.2,1.71,1.18,1.57,2.45,3.8,1.61,2.2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,draw,draw
Oct 28 2018 - 4:00pm,Manchester United,Everton,1.75,1.25,1.89,1.05,2,1,3,1,1,0,8,4,2,0,1,0,2,0,1,0,14,14,11,7,3,7,15,12,53,47,1.8,1.47,1.94,1.67,3.25,75,100,75,38,13,38,63,75,100,12.25,4.25,1.74,3.9,5.05,1.24,1.74,2.9,5.1,1.74,1.95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,win,lose
Oct 29 2018 - 8:00pm,Tottenham Hotspur,Manchester City,2.0,2.0,2.0,2.32,0,1,1,1,0,1,3,6,2,0,2,0,1,1,0,2,5,9,2,7,3,2,13,13,48,52,1.94,1.7,0.73,1.53,2.46,46,71,46,29,13,13,75,59,71,13.58,3.0,5.35,4.25,1.65,1.19,1.61,2.5,4.9,1.62,2.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,lose,win
Nov 03 2018 - 12:30pm,AFC Bournemouth,Manchester United,2.2,1.4,1.53,1.58,1,2,3,2,1,1,9,5,4,0,3,0,0,4,0,3,11,15,8,9,3,6,12,12,48,52,1.39,1.36,1.62,1.95,3.3,70,90,70,50,20,50,80,50,80,11.2,5.0,3.9,3.65,2.05,1.24,1.74,2.9,6.6,1.67,2.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,lose,win
Nov 03 2018 - 3:00pm,Cardiff City,Leicester City,0.8,1.2,1.05,1.32,0,1,1,0,0,0,6,12,2,0,2,0,1,1,1,1,11,10,3,6,8,4,13,12,40,60,1.37,1.36,1.34,1.49,3.7,70,90,80,50,40,50,70,80,90,10.0,3.6,3.4,3.3,2.35,1.33,2.05,3.65,8.4,1.83,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,lose,win
Nov 03 2018 - 3:00pm,Everton,Brighton & Hove Albion,2.0,0.8,1.79,0.68,3,1,4,2,1,1,6,4,0,0,1,0,0,0,1,0,13,4,4,4,9,0,9,17,61,39,1.55,0.81,1.67,0.74,2.4,40,80,40,20,0,30,80,30,70,9.6,3.6,1.61,4.0,6.95,1.31,1.95,3.5,8.2,2.0,1.71,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,win,lose
Nov 03 2018 - 3:00pm,Newcastle United,Watford,0.0,1.75,1.32,1.21,1,0,1,0,0,0,8,9,1,0,5,0,0,1,1,4,7,12,3,2,4,10,12,11,41,59,1.14,1.32,0.97,1.33,2.45,55,90,43,13,0,35,68,45,68,10.9,2.5,2.8,3.25,2.8,1.39,2.2,4.15,10.0,1.91,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
Nov 03 2018 - 3:00pm,West Ham United,Burnley,0.8,0.8,1.63,0.89,4,2,6,2,1,1,10,4,1,0,4,0,1,0,0,4,17,5,11,4,6,1,7,9,62,38,1.24,0.98,2.39,0.74,2.4,40,50,50,30,20,20,50,40,70,7.8,4.8,1.67,4.0,5.95,1.26,1.83,3.1,7.6,1.83,1.87,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,win,lose
Nov 03 2018 - 5:30pm,Arsenal,Liverpool,2.4,2.6,2.37,2.32,1,1,2,0,0,0,5,8,1,0,1,0,0,1,0,1,10,10,5,5,5,5,7,7,61,39,1.55,1.52,1.48,1.29,2.5,50,90,40,20,0,30,80,50,90,9.8,3.2,4.0,3.95,1.95,1.15,1.5,2.25,4.2,1.49,2.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,draw,draw
Nov 03 2018 - 7:45pm,Wolverhampton Wanderers,Tottenham Hotspur,1.6,2.5,1.79,1.74,2,3,5,2,0,2,5,1,1,0,2,0,1,0,0,2,12,10,8,9,4,1,11,8,48,52,1.48,1.36,1.73,1.52,2.35,45,82,44,10,0,37,54,55,65,11.4,3.3,3.5,3.4,2.25,1.31,1.95,3.45,7.4,1.67,2.1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,lose,win
Nov 04 2018 - 3:00pm,Manchester City,Southampton,3.0,0.8,2.84,0.84,6,1,7,5,4,1,4,4,1,0,1,0,1,0,1,0,14,12,9,7,5,5,14,9,67,33,2.61,1.24,2.07,1.56,3.0,30,90,60,20,20,50,70,40,80,13.6,2.6,1.13,10.75,23.25,1.09,1.32,1.8,3.3,2.1,1.65,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,win,lose
Nov 04 2018 - 4:00pm,Chelsea,Crystal Palace,2.2,1.2,2.21,1.53,3,1,4,1,1,0,4,2,0,0,1,0,0,0,0,1,12,5,7,3,5,2,6,13,73,27,1.86,1.18,1.79,0.76,2.9,60,90,50,30,20,20,70,60,90,9.0,3.0,1.32,5.85,10.5,1.17,1.56,2.4,4.8,1.83,1.83,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,win,lose
Nov 05 2018 - 8:00pm,Huddersfield Town,Fulham,0.2,0.2,0.47,0.26,1,0,1,1,1,0,5,4,1,0,2,0,0,1,1,1,9,5,3,2,6,3,11,8,45,55,1.1,1.03,1.26,0.66,2.7,30,70,60,30,10,40,80,40,60,6.2,3.2,2.4,3.35,3.3,1.32,2.0,3.55,7.0,1.74,1.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,win,lose
