player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Christian Benteke,20,be BEL,FW,30-261,90,0,0,0,0,1,0,1,0,32,0,0,1,0.1,0.1,0.0,1,0,15,24,62.5,3,8,0,1,1
Jeffrey Schlupp,15,gh GHA,LW,28-241,67,0,0,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.1,2,0,14,16,87.5,3,13,2,4,3
Jordan Ayew,9,gh GHA,LW,29-344,23,0,0,0,0,1,0,0,0,15,1,0,0,0.0,0.0,0.0,1,0,8,10,80.0,0,6,1,1,0
Wilfried Zaha,11,ci CIV,RW,28-284,90,0,0,0,0,0,0,0,0,50,2,0,3,0.0,0.0,0.3,3,0,23,32,71.9,3,30,3,4,1
James McArthur,18,sct SCO,LM,33-318,90,0,0,0,0,1,1,0,0,50,2,2,2,0.0,0.0,0.0,1,0,25,37,67.6,7,19,1,1,1
Cheikhou Kouyaté,8,sn SEN,CM,31-243,90,0,0,0,0,0,0,0,0,59,2,3,0,0.0,0.0,0.0,0,0,33,43,76.7,2,18,0,2,1
Conor Gallagher,23,eng ENG,RM,21-196,90,0,0,0,0,2,1,0,0,44,3,2,1,0.3,0.3,0.0,3,0,21,29,72.4,1,20,2,1,1
Tyrick Mitchell,3,eng ENG,LB,21-354,90,0,0,0,0,0,0,0,0,81,3,3,1,0.0,0.0,0.0,0,0,48,67,71.6,5,26,3,1,0
Marc Guéhi,6,eng ENG,CB,21-039,90,0,0,0,0,0,0,0,0,62,1,0,3,0.0,0.0,0.0,0,0,46,54,85.2,2,25,0,0,0
Joachim Andersen,16,dk DEN,CB,25-082,90,0,0,0,0,1,0,1,0,71,0,1,1,0.0,0.0,0.0,0,0,52,64,81.3,3,25,0,0,0
Joel Ward,2,eng ENG,RB,31-296,90,0,0,0,0,1,0,1,0,74,1,1,1,0.0,0.0,0.1,2,0,55,68,80.9,6,26,3,1,0
Vicente Guaita,13,es ESP,GK,34-223,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,22,37,59.5,0,19,0,0,0
