Possession_home,Possession_away,Passing Accuracy_home,Passing Accuracy_away,Shots on Target_home,Shots on Target_away,Saves_home,Saves_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away
62.0,38.0,81.0,69.0,17.0,33.0,33.0,0.0,11,15,2,5,14,18,718,491,15,19,6,10,17,20,23,21,0,1,5,6,33,20,68,82
