player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexandre Lacazette,9,fr FRA,FW,27-257,90,1,0,0,0,2,1,0,0,35,1,0,1,0.7,0.7,0.0,1,0,17,24,70.8,2,17,2,0,0
Alex Iwobi,17,ng NGA,LW,22-282,87,1,0,0,0,4,2,0,0,53,1,0,1,0.5,0.5,0.1,2,0,22,36,61.1,5,30,6,4,2
Joe Willock,59,eng ENG,RW,19-173,3,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Henrikh Mkhitaryan,7,am ARM,RW,30-019,75,0,0,0,0,1,1,0,0,42,1,1,1,0.1,0.1,0.4,4,2,20,28,71.4,5,20,2,4,2
Denis Suárez,22,es ESP,"RW,LW",25-034,15,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,6,7,85.7,0,4,0,1,1
Sead Kolašinac,31,ba BIH,LM,25-234,90,0,1,0,0,0,0,1,0,64,2,3,1,0.0,0.0,0.1,2,1,36,57,63.2,3,31,3,1,0
Mattéo Guendouzi,29,fr FRA,CM,19-301,90,0,0,0,0,0,0,0,0,45,0,2,1,0.0,0.0,0.0,0,0,29,35,82.9,7,33,0,1,0
Lucas Torreira,11,uy URU,CM,22-363,58,0,0,0,0,1,0,0,0,34,0,0,1,0.0,0.0,0.0,1,0,18,28,64.3,0,13,0,0,0
Mohamed Elneny,4,eg EGY,CM,26-213,32,0,0,0,0,1,0,0,0,21,2,0,1,0.1,0.1,0.0,0,0,13,16,81.3,1,8,0,0,0
Ainsley Maitland-Niles,15,eng ENG,RM,21-164,90,0,1,0,0,0,0,1,0,86,6,2,2,0.0,0.0,0.7,4,1,44,65,67.7,5,45,4,8,5
Nacho Monreal,18,es ESP,CB,32-348,90,0,0,0,0,0,0,0,0,37,1,2,3,0.0,0.0,0.0,0,0,24,28,85.7,2,11,0,0,0
Laurent Koscielny,6,fr FRA,CB,33-152,90,0,0,0,0,0,0,0,0,60,2,4,2,0.0,0.0,0.0,0,0,36,40,90.0,1,18,0,0,0
Shkodran Mustafi,20,de GER,CB,26-298,90,0,0,0,0,0,0,0,0,62,2,5,0,0.0,0.0,0.0,0,0,36,48,75.0,0,28,0,0,0
Bernd Leno,19,de GER,GK,26-342,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,25,35,71.4,0,19,0,0,0
