match_id,season_id,date,home_team,away_team,home_score,away_score,status,stadium,attendance
38313,210,2018-08-11 04:00:00,12,26,2,1,C,Old Trafford,74439
38314,210,2018-08-11 20:30:00,23,21,1,2,C,St. James' Park,51749
38309,210,2018-08-11 23:00:00,127,46,2,0,C,Vitality Stadium,10353
38310,210,2018-08-11 23:00:00,34,6,0,2,C,Craven Cottage,24821
38311,210,2018-08-11 23:00:00,159,4,0,3,C,John Smith's Stadium,24121
38316,210,2018-08-11 23:00:00,33,131,2,0,C,Vicarage Road,20051
38317,210,2018-08-12 01:30:00,38,7,2,2,C,Molineux Stadium,31231
38312,210,2018-08-12 21:30:00,10,25,4,0,C,Anfield,53235
38315,210,2018-08-12 21:30:00,20,43,0,0,C,St. Mary's Stadium,30784
38308,210,2018-08-13 00:00:00,1,11,0,2,C,Emirates Stadium,59934
38320,210,2018-08-18 20:30:00,46,23,0,0,C,Cardiff City Stadium,30720
38323,210,2018-08-18 23:00:00,7,20,2,1,C,Goodison Park,38601
38324,210,2018-08-18 23:00:00,26,38,2,0,C,King Power Stadium,32043
38326,210,2018-08-18 23:00:00,21,34,3,1,C,Wembley Stadium,58297
38327,210,2018-08-18 23:00:00,25,127,1,2,C,London Stadium,56888
38321,210,2018-08-19 01:30:00,4,1,3,2,C,Stamford Bridge,40491
38319,210,2018-08-19 21:30:00,43,33,1,3,C,Turf Moor,18822
38325,210,2018-08-19 21:30:00,11,159,6,1,C,Etihad Stadium,54021
38318,210,2018-08-20 00:00:00,131,12,3,2,C,American Express Stadium,30592
38322,210,2018-08-21 04:00:00,6,10,0,2,C,Selhurst Park,25750
38337,210,2018-08-25 20:30:00,38,11,1,1,C,Molineux Stadium,31322
38328,210,2018-08-25 23:00:00,1,25,3,1,C,Emirates Stadium,59830
38329,210,2018-08-25 23:00:00,127,7,2,2,C,Vitality Stadium,10654
38331,210,2018-08-25 23:00:00,159,46,0,0,C,John Smith's Stadium,21193
38335,210,2018-08-25 23:00:00,20,26,1,2,C,St. Mary's Stadium,29925
38332,210,2018-08-26 01:30:00,10,131,1,0,C,Anfield,53294
38336,210,2018-08-26 21:30:00,33,6,2,1,C,Vicarage Road,20014
38330,210,2018-08-27 00:00:00,34,43,4,2,C,Craven Cottage,23438
38334,210,2018-08-27 00:00:00,23,4,1,2,C,St. James' Park,51791
38333,210,2018-08-28 04:00:00,12,21,0,3,C,Old Trafford,74400
38344,210,2018-09-01 20:30:00,26,10,1,2,C,King Power Stadium,32149
38338,210,2018-09-01 23:00:00,131,34,2,2,C,American Express Stadium,30526
38341,210,2018-09-01 23:00:00,4,127,2,0,C,Stamford Bridge,40178
38342,210,2018-09-01 23:00:00,6,20,0,2,C,Selhurst Park,25495
38343,210,2018-09-01 23:00:00,7,159,1,1,C,Goodison Park,38767
38347,210,2018-09-01 23:00:00,25,38,0,1,C,London Stadium,56947
38345,210,2018-09-02 01:30:00,11,23,2,1,C,Etihad Stadium,53946
38340,210,2018-09-02 21:30:00,46,1,2,3,C,Cardiff City Stadium,32316
38339,210,2018-09-03 00:00:00,43,12,0,2,C,Turf Moor,21525
38346,210,2018-09-03 00:00:00,33,21,2,1,C,Vicarage Road,20141
38355,210,2018-09-15 20:30:00,21,10,1,2,C,Wembley Stadium,80188
38348,210,2018-09-15 23:00:00,127,26,4,2,C,Vitality Stadium,10543
38349,210,2018-09-15 23:00:00,4,46,4,1,C,Stamford Bridge,40499
38351,210,2018-09-15 23:00:00,159,6,0,1,C,John Smith's Stadium,23696
38352,210,2018-09-15 23:00:00,11,34,3,0,C,Etihad Stadium,53307
38353,210,2018-09-15 23:00:00,23,1,1,2,C,St. James' Park,52165
38356,210,2018-09-16 01:30:00,33,12,1,2,C,Vicarage Road,20537
38357,210,2018-09-16 21:30:00,38,43,1,0,C,Molineux Stadium,30406
38350,210,2018-09-17 00:00:00,7,25,1,3,C,Goodison Park,39161
38354,210,2018-09-18 04:00:00,20,131,2,2,C,St. Mary's Stadium,28811
38363,210,2018-09-22 20:30:00,34,33,1,1,C,Craven Cottage,23418
38360,210,2018-09-22 23:00:00,43,127,4,0,C,Turf Moor,18636
38361,210,2018-09-22 23:00:00,46,11,0,5,C,Cardiff City Stadium,32321
38362,210,2018-09-22 23:00:00,6,23,0,0,C,Selhurst Park,25679
38364,210,2018-09-22 23:00:00,26,159,3,1,C,King Power Stadium,31676
38365,210,2018-09-22 23:00:00,10,20,3,0,C,Anfield,50965
38366,210,2018-09-22 23:00:00,12,38,1,1,C,Old Trafford,74489
38359,210,2018-09-23 01:30:00,131,21,1,2,C,American Express Stadium,30531
38367,210,2018-09-23 21:30:00,25,4,0,0,C,London Stadium,56875
38358,210,2018-09-24 00:00:00,1,7,2,0,C,Emirates Stadium,59964
38376,210,2018-09-29 20:30:00,25,12,3,1,C,London Stadium,56938
38368,210,2018-09-29 23:00:00,1,33,2,0,C,Emirates Stadium,60019
38372,210,2018-09-29 23:00:00,7,34,3,0,C,Goodison Park,38788
38373,210,2018-09-29 23:00:00,159,21,0,2,C,John Smith's Stadium,23885
38374,210,2018-09-29 23:00:00,11,131,2,0,C,Etihad Stadium,54152
