player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Patrick Bamford,9,eng ENG,FW,29-211,89,0,0,0,0,5,0,0,0,38,0,1,2,0.7,0.7,0.0,3,1,14,19,73.7,1,26,3,4,1
Rasmus Kristensen,25,dk DEN,FW,25-267,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Luis Sinisterra,23,co COL,LW,23-291,73,1,0,0,0,4,2,0,0,48,1,2,2,0.1,0.1,0.1,3,0,28,33,84.8,9,31,5,7,4
Rodrigo,19,es ESP,"AM,FW",32-029,17,0,0,0,0,1,1,0,0,17,1,1,0,0.0,0.0,0.0,3,0,5,9,55.6,2,7,1,1,1
Jack Harrison,11,eng ENG,"RW,LW,AM",26-135,90,1,0,0,0,4,1,0,0,75,0,2,2,0.8,0.8,0.1,8,0,34,50,68.0,1,43,6,9,4
Brenden Aaronson,7,us USA,AM,22-164,73,0,0,0,0,0,0,0,0,42,2,0,3,0.0,0.0,0.1,3,0,24,29,82.8,1,22,1,1,0
Crysencio Summerville,10,nl NED,"RW,AM",21-156,17,0,0,0,0,1,0,1,0,9,0,0,1,0.0,0.0,0.0,1,0,5,6,83.3,1,4,1,0,0
Marc Roca,8,es ESP,DM,26-129,90,0,0,0,0,3,1,0,0,71,2,0,2,0.1,0.1,0.5,7,1,43,57,75.4,10,38,1,3,3
Weston McKennie,28,us USA,DM,24-219,90,0,0,0,0,1,1,0,0,71,2,0,1,0.0,0.0,0.1,3,0,49,61,80.3,14,36,0,2,2
Junior Firpo,3,do DOM,LB,26-225,90,0,1,0,0,0,0,0,0,65,2,1,1,0.0,0.0,0.1,1,1,41,49,83.7,6,26,2,1,0
Pascal Struijk,21,nl NED,CB,23-236,90,0,0,0,0,0,0,0,0,79,3,1,4,0.0,0.0,0.0,2,0,59,63,93.7,6,39,0,0,0
Robin Koch,5,de GER,CB,26-261,90,0,0,0,0,1,0,0,0,69,0,0,1,0.0,0.0,0.0,0,0,54,64,84.4,5,36,0,0,0
Luke Ayling,2,eng ENG,RB,31-222,90,0,0,0,0,1,0,0,0,95,2,2,1,0.0,0.0,0.0,1,0,57,86,66.3,6,40,1,0,0
Illan Meslier,1,fr FRA,GK,23-033,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,16,22,72.7,0,14,0,0,0
