player_id
19970
117754
125075
9199
42894
13549
72541
108693
126317
4852
128023
110203
125106
108628
134486
63670
68086
10439
71432
124320
20113
147822
15656
4499
50585
129849
3564
5264
133612
14732
129724
127536
51703
20559
117565
111022
9167
54312
2862
52723
112742
20723
133503
128364
118447
136952
119874
22744
48689
26151
51593
143214
5061
10476
133245
121739
136833
24708
136199
50460
14624
9595
75381
130671
64370
25281
5748
13956
134286
8050
138109
11428
31883
119277
11293
15114
15340
134333
5595
134994
65744
53612
108957
20489
12937
114296
62917
21317
124396
7485
112674
139402
20959
19871
24773
120417
112601
4115
14716
66548
71986
117451
23793
124329
132022
71744
63840
113713
25540
66565
19589
2537
108325
126108
31671
133165
107833
20517
22802
9651
21614
65641
133603
5067
126789
4511
54000
8882
138105
50245
124321
112629
53007
66657
107846
52175
16204
117591
118070
138560
107805
49908
8868
21991
68582
121754
112711
134787
66318
109775
10565
14242
69812
122146
138126
14636
127888
31442
33347
13706
23396
74761
25191
127095
26408
66692
133430
11000
8707
8201
144213
117974
51479
69603
122282
112203
3894
108613
69914
12314
9576
75105
51519
13225
74608
147272
50501
107832
2250
112706
75212
5793
109714
13344
26681
73894
6712
109098
11347
14575
4620
10874
122429
15802
13491
122388
69766
127804
92713
13248
15572
64140
67213
121695
4604
4136
3600
24659
67221
51229
10766
16758
7336
75678
15211
98295
98258
114135
128889
31642
8897
27277
35752
23989
112377
146394
129835
24994
49731
11362
112510
16524
119292
25892
14457
67450
112581
68581
13130
4198
53177
4288
8192
117573
20226
139004
51813
5866
53093
138981
77990
14706
51084
69176
66669
107806
112917
12994
4112
5758
24252
19758
49884
54893
112267
123672
121972
51511
4229
54156
115172
7865
92626
146567
114273
126670
24626
14383
107820
26226
69070
6451
112740
4340
8163
134048
124989
110117
114649
49485
135722
12707
13637
16788
66658
40211
72360
123333
53996
49259
33185
134782
66527
120171
63654
144759
125827
43586
107895
4845
133297
31904
33032
138550
147792
21584
3309
32289
66670
67631
20566
32159
146864
127644
66735
20130
71590
63741
51582
120048
33280
128366
14805
3881
66284
25246
66691
3170
24704
8052
5906
3958
140365
117564
22624
42569
19680
50234
66104
32894
21887
117447
133169
115447
68987
23841
51901
20187
117587
118442
25094
15259
55700
98288
8321
24221
10968
124083
70757
117859
143240
11130
67849
13702
70228
112653
114565
26974
117446
49909
7946
4260
49254
55968
127627
65796
22542
134176
128389
7548
14569
12582
130068
5101
117552
148162
32478
68827
67178
65970
108922
63841
107834
134786
8264
140291
130153
19877
25447
10000
20810
4713
147630
111965
2933
133114
123143
65781
51917
13988
8586
2569
10947
98301
118083
128733
119531
115166
51942
112096
112739
14283
16169
49269
52951
11575
10564
128892
143765
15948
129952
75096
137822
23702
8589
107835
123585
51498
67214
98300
20337
71618
5272
122934
21912
124052
13554
64521
112590
8245
66538
136505
21737
15332
4717
32715
94669
9662
120676
7887
14571
23194
24807
111987
127824
49726
11071
124181
5051
50856
133679
19858
72371
14428
20607
51620
15212
4331
23815
4135
20277
5682
15715
114485
133025
147885
150263
109722
67776
13515
75989
127728
110234
127722
50727
108319
49759
25067
132716
109721
140223
